experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,0,1,60000,1000,1000,0.000228,41.47,98.60,98.56,20.50,21.60,20.50,21.60,98.60,98.56,20.50,21.60,20.50,21.60,94.86,95.20,82.20,77.60,82.20,77.60,21.60,21.60,77.60,21.60,21.60,77.60
0,1,0,60000,1000,2000,0.000321,56.96,98.60,98.56,30.50,28.00,25.50,24.80,94.86,95.20,17.40,17.20,49.80,47.40,95.45,95.73,78.40,76.80,75.05,72.00,28.00,17.20,76.80,24.80,47.40,72.00
0,2,0,60000,1000,3000,0.000303,67.89,98.60,98.56,23.80,24.80,24.93,24.80,95.45,95.73,45.10,46.80,65.07,63.60,92.94,93.73,76.00,76.00,72.87,71.87,24.80,46.80,76.00,24.80,63.60,71.87
0,3,2,60000,1000,4000,0.000151,32.44,98.60,98.56,61.40,61.20,34.05,33.90,92.94,93.73,47.20,40.40,66.45,64.00,95.29,95.51,74.30,73.60,65.85,65.40,61.20,40.40,73.60,33.90,64.00,65.40
0,4,1,60000,1000,5000,0.000145,44.80,98.60,98.56,11.40,10.40,29.52,29.20,95.29,95.51,6.20,6.40,53.92,53.60,95.61,95.99,43.70,40.40,54.24,54.32,10.40,6.40,40.40,29.20,53.60,54.32
0,5,1,60000,1000,6000,0.000105,40.72,98.60,98.56,40.70,39.20,31.38,30.87,95.61,95.99,48.90,48.00,53.35,53.27,96.07,96.33,70.50,68.80,53.95,52.40,39.20,48.00,68.80,30.87,53.27,52.40
0,6,2,60000,1000,7000,0.000112,35.39,98.60,98.56,22.10,24.40,30.06,29.94,96.07,96.33,45.40,45.20,52.73,51.37,94.88,95.39,59.90,61.60,56.81,55.60,24.40,45.20,61.60,29.94,51.37,55.60
0,7,1,60000,1000,8000,0.000117,88.48,98.60,98.56,27.20,23.20,29.70,29.10,94.88,95.39,34.50,31.60,54.02,52.60,96.03,96.40,48.30,43.60,50.56,49.75,23.20,31.60,43.60,29.10,52.60,49.75
0,8,2,60000,1000,9000,0.000131,50.84,98.60,98.56,30.40,32.80,29.78,29.51,96.03,96.40,44.00,48.40,49.83,49.60,91.88,92.50,65.60,61.60,58.28,56.18,32.80,48.40,61.60,29.51,49.60,56.18
0,9,2,60000,1000,10000,0.000110,80.16,98.60,98.56,9.70,8.40,27.77,27.40,91.88,92.50,39.30,41.20,56.38,54.68,94.79,95.18,44.00,45.60,52.41,52.00,8.40,41.20,45.60,27.40,54.68,52.00
0,10,0,60000,1000,11000,0.000161,59.13,98.60,98.56,45.50,52.80,29.38,29.71,94.79,95.18,20.50,26.40,49.51,49.67,95.92,95.97,53.70,57.20,51.78,51.05,52.80,26.40,57.20,29.71,49.67,51.05
0,11,0,60000,1000,12000,0.000108,42.94,98.60,98.56,46.30,41.60,30.79,30.70,95.92,95.97,44.10,44.40,51.14,50.50,96.36,96.47,57.20,54.80,49.97,48.87,41.60,44.40,54.80,30.70,50.50,48.87
0,12,0,60000,1000,13000,0.000117,20.77,98.60,98.56,32.40,30.40,30.92,30.68,96.36,96.47,25.60,26.00,48.09,47.11,95.66,95.91,38.70,40.40,51.56,52.55,30.40,26.00,40.40,30.68,47.11,52.55
0,13,2,60000,1000,14000,0.000153,17.79,98.60,98.56,53.70,57.20,32.54,32.57,95.66,95.91,35.30,34.80,50.40,51.29,95.67,95.86,66.50,68.40,52.59,53.51,57.20,34.80,68.40,32.57,51.29,53.51
0,14,1,60000,1000,15000,0.000119,9.08,98.60,98.56,20.70,26.00,31.75,32.13,95.67,95.86,18.80,20.80,50.34,51.33,95.07,95.42,33.40,37.20,50.95,51.79,26.00,20.80,37.20,32.13,51.33,51.79
0,15,0,60000,1000,16000,0.000786,45.32,98.60,98.56,44.60,47.60,32.56,33.10,95.07,95.42,25.30,24.40,49.35,50.08,95.22,95.64,56.50,60.00,57.66,56.85,47.60,24.40,60.00,33.10,50.08,56.85
0,16,0,60000,1000,17000,0.000725,41.38,98.60,98.56,32.30,30.40,32.54,32.94,95.22,95.64,44.00,44.80,56.85,56.14,95.34,95.66,59.40,62.00,56.13,55.32,30.40,44.80,62.00,32.94,56.14,55.32
0,17,1,60000,1000,18000,0.000666,32.73,98.60,98.56,27.60,28.40,32.27,32.69,95.34,95.66,44.50,44.80,55.48,54.73,95.02,95.34,58.50,56.40,56.83,55.71,28.40,44.80,56.40,32.69,54.73,55.71
0,18,2,60000,1000,19000,0.000588,29.74,98.60,98.56,14.80,15.60,31.35,31.79,95.02,95.34,34.80,38.80,55.67,54.82,94.47,94.90,52.50,55.20,56.60,55.96,15.60,38.80,55.20,31.79,54.82,55.96
