experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,19,5,5,0,90.80,89.20,97.53,91.70,91.93
0,19,6,9,0,77.20,74.40,92.96,92.27,91.18
0,19,7,2,2,19.20,20.40,93.70,58.24,55.33
0,19,8,1,0,82.00,78.40,99.74,94.71,96.12
0,19,9,3,1,92.00,91.60,88.22,82.67,83.56
0,19,10,3,0,70.00,68.40,96.04,97.23,96.63
0,19,11,9,0,56.80,58.80,92.96,92.27,91.18
0,19,12,8,1,69.60,66.40,85.93,90.55,89.12
0,19,13,4,1,81.60,78.00,97.45,96.23,93.89
0,19,14,6,1,84.00,75.60,97.18,99.58,98.43
0,19,15,6,2,74.00,72.40,95.20,87.89,88.94
0,19,16,1,0,84.00,76.00,99.74,94.71,96.12
0,19,17,7,0,90.40,85.60,97.96,95.14,96.01
0,19,18,8,0,49.20,46.00,97.02,92.30,92.51
0,19,19,0,1,12.80,91.20,99.49,96.22,99.80
