experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,10,8,3,2,62.00,62.00,94.55,95.74,96.24
0,10,9,8,1,60.40,45.60,85.42,92.51,91.79
0,10,10,1,1,10.80,94.80,100.00,46.52,98.77
0,11,0,7,1,81.60,80.80,94.07,97.18,96.89
0,11,1,5,2,55.20,48.00,92.94,93.72,94.17
0,11,2,6,2,87.20,90.80,95.82,90.61,92.80
0,11,3,6,2,88.40,91.20,95.82,90.61,92.80
0,11,4,7,2,78.00,72.00,94.26,90.56,91.05
0,11,5,4,1,51.20,67.20,97.25,94.91,96.64
0,11,6,9,0,57.60,59.60,92.77,90.88,91.67
0,11,7,0,0,73.60,76.80,98.98,97.65,97.96
0,11,8,3,2,62.00,59.60,94.55,96.24,93.66
0,11,9,8,1,45.60,47.20,85.42,91.79,92.30
0,11,10,1,1,94.80,94.40,100.00,98.77,98.06
0,11,11,4,0,23.60,69.60,97.45,84.42,92.06
0,12,0,7,1,80.80,78.80,94.07,96.89,96.89
0,12,1,5,2,48.00,54.80,92.94,94.17,94.73
0,12,2,6,2,90.80,86.80,95.82,92.80,93.22
0,12,3,6,2,91.20,86.80,95.82,92.80,93.22
0,12,4,7,2,72.00,72.40,94.26,91.05,89.79
0,12,5,4,1,67.20,67.20,97.25,96.64,97.25
0,12,6,9,0,59.60,56.40,92.77,91.67,88.90
0,12,7,0,0,76.80,74.80,98.98,97.96,97.55
0,12,8,3,2,59.60,63.20,94.55,93.66,94.26
0,12,9,8,1,47.20,58.00,85.42,92.30,95.28
0,12,10,1,1,94.40,94.40,100.00,98.06,97.44
0,12,11,4,0,69.60,69.60,97.45,92.06,92.57
0,12,12,8,1,14.80,58.00,85.42,92.30,95.28
0,13,0,7,1,78.80,80.40,94.07,96.89,96.79
0,13,1,5,2,54.80,52.80,92.94,94.73,93.50
0,13,2,6,2,86.80,91.20,95.82,93.22,90.40
0,13,3,6,2,86.80,88.40,95.82,93.22,90.40
0,13,4,7,2,72.40,76.40,94.26,89.79,89.98
0,13,5,4,1,67.20,73.60,97.25,97.25,97.15
0,13,6,9,0,56.40,61.20,92.77,88.90,90.98
0,13,7,0,0,74.80,87.60,98.98,97.55,98.88
0,13,8,3,2,63.20,61.60,94.55,94.26,92.97
0,13,9,8,1,58.00,60.40,85.42,95.28,94.56
0,13,10,1,1,94.40,96.40,100.00,97.44,97.18
0,13,11,4,0,69.60,76.80,97.45,92.57,92.87
0,13,12,8,1,58.00,57.60,85.42,95.28,94.56
0,13,13,0,1,49.20,85.20,99.29,98.98,99.59
0,14,0,7,1,80.40,79.60,94.07,96.79,96.79
0,14,1,5,2,52.80,47.60,92.94,93.50,91.93
0,14,2,6,2,91.20,88.80,95.82,90.40,81.42
0,14,3,6,2,88.40,76.00,95.82,90.40,81.42
0,14,4,7,2,76.40,74.40,94.26,89.98,86.67
0,14,5,4,1,73.60,66.80,97.25,97.15,96.64
0,14,6,9,0,61.20,56.00,92.77,90.98,88.60
0,14,7,0,0,87.60,96.80,98.98,98.88,99.59
0,14,8,3,2,61.60,55.60,94.55,92.97,93.96
0,14,9,8,1,60.40,54.80,85.42,94.56,92.51
0,14,10,1,1,96.40,94.80,100.00,97.18,97.89
0,14,11,4,0,76.80,70.80,97.45,92.87,92.26
0,14,12,8,1,57.60,52.40,85.42,94.56,92.51
0,14,13,0,1,85.20,86.80,99.29,99.59,99.69
0,14,14,0,0,39.60,88.40,98.98,98.88,99.59
0,15,0,7,1,79.60,77.20,94.07,96.79,96.98
0,15,1,5,2,47.60,54.40,92.94,91.93,91.03
0,15,2,6,2,88.80,80.80,95.82,81.42,79.33
0,15,3,6,2,76.00,74.40,95.82,81.42,79.33
0,15,4,7,2,74.40,67.20,94.26,86.67,88.13
0,15,5,4,1,66.80,68.00,97.25,96.64,96.64
0,15,6,9,0,56.00,56.00,92.77,88.60,88.80
0,15,7,0,0,96.80,94.80,98.98,99.59,99.69
0,15,8,3,2,55.60,58.00,94.55,93.96,95.84
0,15,9,8,1,54.80,50.80,85.42,92.51,91.27
0,15,10,1,1,94.80,96.40,100.00,97.89,98.59
0,15,11,4,0,70.80,68.00,97.45,92.26,93.48
0,15,12,8,1,52.40,48.00,85.42,92.51,91.27
0,15,13,0,1,86.80,86.80,99.29,99.69,99.69
0,15,14,0,0,88.40,86.80,98.98,99.59,99.69
0,15,15,1,2,44.40,87.20,99.30,66.08,91.28
0,16,0,7,1,77.20,80.00,94.07,96.98,96.60
0,16,1,5,2,54.40,57.60,92.94,91.03,91.03
0,16,2,6,2,80.80,85.60,95.82,79.33,72.65
0,16,3,6,2,74.40,77.20,95.82,79.33,72.65
0,16,4,7,2,67.20,71.60,94.26,88.13,89.11
0,16,5,4,1,68.00,71.60,97.25,96.64,97.35
0,16,6,9,0,56.00,59.60,92.77,88.80,89.89
0,16,7,0,0,94.80,97.20,98.98,99.69,99.39
0,16,8,3,2,58.00,59.20,94.55,95.84,94.65
0,16,9,8,1,50.80,64.40,85.42,91.27,93.84
0,16,10,1,1,96.40,98.40,100.00,98.59,97.71
0,16,11,4,0,68.00,71.20,97.45,93.48,93.58
0,16,12,8,1,48.00,68.00,85.42,91.27,93.84
0,16,13,0,1,86.80,89.60,99.29,99.69,99.69
0,16,14,0,0,86.80,86.80,98.98,99.69,99.39
0,16,15,1,2,87.20,91.60,99.30,91.28,85.64
0,16,16,8,2,13.20,52.00,92.81,75.46,86.55
0,17,0,7,1,80.00,75.20,94.07,96.60,96.60
0,17,1,5,2,57.60,45.60,92.94,91.03,90.70
0,17,2,6,2,85.60,87.20,95.82,72.65,85.07
0,17,3,6,2,77.20,84.40,95.82,72.65,85.07
0,17,4,7,2,71.60,58.00,94.26,89.11,88.42
0,17,5,4,1,71.60,67.20,97.25,97.35,96.23
0,17,6,9,0,59.60,54.80,92.77,89.89,89.00
0,17,7,0,0,97.20,93.60,98.98,99.39,99.49
0,17,8,3,2,59.20,54.80,94.55,94.65,94.95
0,17,9,8,1,64.40,48.40,85.42,93.84,92.40
0,17,10,1,1,98.40,96.40,100.00,97.71,97.27
0,17,11,4,0,71.20,64.80,97.45,93.58,93.69
0,17,12,8,1,68.00,56.80,85.42,93.84,92.40
0,17,13,0,1,89.60,87.60,99.29,99.69,99.90
0,17,14,0,0,86.80,78.40,98.98,99.39,99.49
0,17,15,1,2,91.60,85.20,99.30,85.64,86.61
0,17,16,8,2,52.00,42.80,92.81,86.55,85.42
0,17,17,6,1,51.20,91.20,97.49,77.04,91.96
0,18,0,7,1,75.20,76.00,94.07,96.60,96.50
0,18,1,5,2,45.60,48.80,92.94,90.70,90.58
0,18,2,6,2,87.20,86.80,95.82,85.07,84.76
0,18,3,6,2,84.40,83.20,95.82,85.07,84.76
0,18,4,7,2,58.00,56.80,94.26,88.42,90.37
0,18,5,4,1,67.20,69.60,97.25,96.23,96.74
0,18,6,9,0,54.80,56.00,92.77,89.00,89.69
0,18,7,0,0,93.60,92.00,98.98,99.49,99.39
0,18,8,3,2,54.80,53.60,94.55,94.95,94.06
0,18,9,8,1,48.40,50.80,85.42,92.40,91.79
0,18,10,1,1,96.40,96.00,100.00,97.27,97.36
0,18,11,4,0,64.80,74.80,97.45,93.69,95.52
0,18,12,8,1,56.80,52.80,85.42,92.40,91.79
0,18,13,0,1,87.60,86.80,99.29,99.90,99.69
0,18,14,0,0,78.40,79.20,98.98,99.49,99.39
0,18,15,1,2,85.20,85.60,99.30,86.61,88.11
0,18,16,8,2,42.80,44.80,92.81,85.42,86.34
0,18,17,6,1,91.20,90.00,97.49,91.96,90.61
0,18,18,4,2,27.60,47.60,96.54,79.74,87.47
0,19,0,7,1,76.00,76.40,94.07,96.50,95.04
0,19,1,5,2,48.80,46.80,92.94,90.58,91.82
0,19,2,6,2,86.80,87.20,95.82,84.76,85.49
0,19,3,6,2,83.20,80.40,95.82,84.76,85.49
0,19,4,7,2,56.80,54.00,94.26,90.37,88.62
0,19,5,4,1,69.60,69.20,97.25,96.74,96.03
0,19,6,9,0,56.00,70.80,92.77,89.69,94.45
0,19,7,0,0,92.00,93.20,98.98,99.39,99.39
0,19,8,3,2,53.60,53.60,94.55,94.06,92.28
0,19,9,8,1,50.80,50.00,85.42,91.79,91.38
0,19,10,1,1,96.00,96.80,100.00,97.36,96.65
0,19,11,4,0,74.80,74.00,97.45,95.52,93.28
0,19,12,8,1,52.80,48.40,85.42,91.79,91.38
0,19,13,0,1,86.80,86.80,99.29,99.69,99.69
0,19,14,0,0,79.20,83.20,98.98,99.39,99.39
0,19,15,1,2,85.60,86.40,99.30,88.11,84.67
0,19,16,8,2,44.80,40.40,92.81,86.34,85.73
0,19,17,6,1,90.00,90.00,97.49,90.61,92.28
0,19,18,4,2,47.60,47.20,96.54,87.47,84.22
0,19,19,9,0,42.40,67.60,92.77,89.69,94.45
0,20,0,7,1,76.40,80.00,94.07,95.04,93.68
0,20,1,5,2,46.80,53.60,92.94,91.82,88.12
0,20,2,6,2,87.20,88.80,95.82,85.49,82.88
0,20,3,6,2,80.40,83.20,95.82,85.49,82.88
0,20,4,7,2,54.00,52.40,94.26,88.62,86.87
0,20,5,4,1,69.20,78.80,97.25,96.03,97.56
0,20,6,9,0,70.80,73.20,92.77,94.45,93.86
0,20,7,0,0,93.20,97.20,98.98,99.39,99.08
0,20,8,3,2,53.60,53.60,94.55,92.28,90.99
0,20,9,8,1,50.00,58.00,85.42,91.38,92.81
0,20,10,1,1,96.80,97.60,100.00,96.65,95.07
0,20,11,4,0,74.00,84.00,97.45,93.28,93.28
0,20,12,8,1,48.40,59.60,85.42,91.38,92.81
0,20,13,0,1,86.80,90.40,99.29,99.69,99.39
0,20,14,0,0,83.20,88.40,98.98,99.39,99.08
0,20,15,1,2,86.40,84.80,99.30,84.67,85.46
0,20,16,8,2,40.40,48.40,92.81,85.73,86.55
0,20,17,6,1,90.00,91.20,97.49,92.28,92.17
0,20,18,4,2,47.20,69.20,96.54,84.22,94.30
0,20,19,9,0,67.60,72.00,92.77,94.45,93.86
0,20,20,4,2,8.80,48.00,96.54,84.22,94.30
0,21,0,7,1,80.00,78.00,94.07,93.68,92.41
0,21,1,5,2,53.60,46.00,92.94,88.12,87.56
0,21,2,6,2,88.80,86.00,95.82,82.88,82.57
0,21,3,6,2,83.20,79.20,95.82,82.88,82.57
0,21,4,7,2,52.40,56.40,94.26,86.87,85.31
0,21,5,4,1,78.80,74.80,97.25,97.56,96.33
0,21,6,9,0,73.20,81.20,92.77,93.86,96.33
0,21,7,0,0,97.20,95.20,98.98,99.08,98.98
0,21,8,3,2,53.60,60.80,94.55,90.99,92.67
0,21,9,8,1,58.00,56.00,85.42,92.81,91.89
0,21,10,1,1,97.60,96.40,100.00,95.07,96.04
0,21,11,4,0,84.00,78.40,97.45,93.28,93.28
0,21,12,8,1,59.60,59.20,85.42,92.81,91.89
0,21,13,0,1,90.40,90.00,99.29,99.39,99.39
0,21,14,0,0,88.40,84.40,98.98,99.08,98.98
0,21,15,1,2,84.80,86.00,99.30,85.46,87.22
0,21,16,8,2,48.40,44.00,92.81,86.55,86.55
0,21,17,6,1,91.20,91.60,97.49,92.17,92.17
0,21,18,4,2,69.20,64.80,96.54,94.30,92.57
0,21,19,9,0,72.00,76.80,92.77,93.86,96.33
0,21,20,4,2,48.00,42.00,96.54,94.30,92.57
0,21,21,9,1,35.20,82.40,79.68,86.72,91.97
0,22,0,7,1,78.00,74.40,94.07,92.41,91.83
0,22,1,5,2,46.00,42.00,92.94,87.56,85.31
0,22,2,6,2,86.00,94.80,95.82,82.57,88.94
0,22,3,6,2,79.20,88.80,95.82,82.57,88.94
0,22,4,7,2,56.40,38.00,94.26,85.31,83.17
0,22,5,4,1,74.80,74.40,97.25,96.33,95.72
0,22,6,9,0,81.20,84.40,92.77,96.33,96.93
0,22,7,0,0,95.20,90.80,98.98,98.98,98.98
0,22,8,3,2,60.80,50.00,94.55,92.67,89.21
0,22,9,8,1,56.00,51.60,85.42,91.89,92.51
0,22,10,1,1,96.40,96.40,100.00,96.04,95.42
0,22,11,4,0,78.40,77.60,97.45,93.28,93.28
0,22,12,8,1,59.20,47.20,85.42,91.89,92.51
0,22,13,0,1,90.00,90.80,99.29,99.39,99.29
0,22,14,0,0,84.40,84.80,98.98,98.98,98.98
0,22,15,1,2,86.00,85.60,99.30,87.22,86.17
0,22,16,8,2,44.00,32.80,92.81,86.55,83.88
0,22,17,6,1,91.60,92.00,97.49,92.17,92.28
0,22,18,4,2,64.80,63.60,96.54,92.57,92.46
0,22,19,9,0,76.80,76.80,92.77,96.33,96.93
0,22,20,4,2,42.00,41.20,96.54,92.57,92.46
0,22,21,9,1,82.40,84.80,79.68,91.97,92.57
0,22,22,6,2,42.40,87.60,95.82,82.57,88.94
0,23,0,7,1,74.40,69.60,94.07,91.83,91.15
0,23,1,5,2,42.00,33.20,92.94,85.31,79.48
0,23,2,6,2,94.80,92.40,95.82,88.94,90.40
0,23,3,6,2,88.80,86.80,95.82,88.94,90.40
0,23,4,7,2,38.00,37.20,94.26,83.17,81.91
0,23,5,4,1,74.40,74.80,97.25,95.72,96.03
0,23,6,9,0,84.40,81.20,92.77,96.93,96.23
0,23,7,0,0,90.80,92.40,98.98,98.98,99.08
0,23,8,3,2,50.00,73.20,94.55,89.21,96.34
0,23,9,8,1,51.60,53.20,85.42,92.51,91.68
0,23,10,1,1,96.40,96.40,100.00,95.42,95.86
0,23,11,4,0,77.60,75.60,97.45,93.28,92.87
0,23,12,8,1,47.20,45.60,85.42,92.51,91.68
0,23,13,0,1,90.80,92.40,99.29,99.29,99.29
0,23,14,0,0,84.80,86.80,98.98,98.98,99.08
0,23,15,1,2,85.60,87.20,99.30,86.17,90.40
0,23,16,8,2,32.80,31.60,92.81,83.88,81.11
0,23,17,6,1,92.00,92.00,97.49,92.28,90.40
0,23,18,4,2,63.60,64.40,96.54,92.46,92.36
0,23,19,9,0,76.80,78.80,92.77,96.93,96.23
0,23,20,4,2,41.20,41.60,96.54,92.46,92.36
0,23,21,9,1,84.80,85.20,79.68,92.57,92.96
0,23,22,6,2,87.60,86.00,95.82,88.94,90.40
0,23,23,3,0,34.40,90.80,96.34,94.26,98.42
0,24,0,7,1,69.60,74.00,94.07,91.15,90.76
0,24,1,5,2,33.20,30.40,92.94,79.48,74.89
0,24,2,6,2,92.40,92.40,95.82,90.40,89.77
0,24,3,6,2,86.80,87.20,95.82,90.40,89.77
0,24,4,7,2,37.20,40.80,94.26,81.91,84.05
0,24,5,4,1,74.80,75.60,97.25,96.03,96.33
0,24,6,9,0,81.20,78.00,92.77,96.23,95.14
0,24,7,0,0,92.40,94.80,98.98,99.08,98.88
0,24,8,3,2,73.20,75.60,94.55,96.34,96.14
0,24,9,8,1,53.20,50.00,85.42,91.68,90.66
0,24,10,1,1,96.40,96.00,100.00,95.86,96.04
0,24,11,4,0,75.60,73.20,97.45,92.87,91.55
0,24,12,8,1,45.60,43.20,85.42,91.68,90.66
0,24,13,0,1,92.40,88.40,99.29,99.29,99.29
0,24,14,0,0,86.80,85.60,98.98,99.08,98.88
0,24,15,1,2,87.20,82.80,99.30,90.40,90.13
0,24,16,8,2,31.60,30.00,92.81,81.11,78.64
0,24,17,6,1,92.00,92.40,97.49,90.40,91.86
0,24,18,4,2,64.40,60.80,96.54,92.36,90.53
0,24,19,9,0,78.80,76.40,92.77,96.23,95.14
0,24,20,4,2,41.60,40.40,96.54,92.36,90.53
0,24,21,9,1,85.20,88.40,79.68,92.96,91.38
0,24,22,6,2,86.00,85.60,95.82,90.40,89.77
0,24,23,3,0,90.80,91.20,96.34,98.42,98.32
0,24,24,2,0,1.60,40.80,96.80,64.24,90.41
0,25,0,7,1,74.00,78.00,94.07,90.76,91.83
0,25,1,5,2,30.40,32.00,92.94,74.89,76.23
0,25,2,6,2,92.40,90.40,95.82,89.77,93.01
0,25,3,6,2,87.20,88.00,95.82,89.77,93.01
0,25,4,7,2,40.80,47.60,94.26,84.05,90.95
0,25,5,4,1,75.60,70.40,97.25,96.33,96.23
0,25,6,9,0,78.00,76.00,92.77,95.14,94.15
0,25,7,0,0,94.80,91.20,98.98,98.88,98.78
0,25,8,3,2,75.60,71.60,94.55,96.14,96.04
0,25,9,8,1,50.00,55.60,85.42,90.66,90.86
0,25,10,1,1,96.00,96.80,100.00,96.04,96.04
0,25,11,4,0,73.20,74.80,97.45,91.55,91.24
0,25,12,8,1,43.20,41.60,85.42,90.66,90.86
0,25,13,0,1,88.40,87.20,99.29,99.29,99.29
0,25,14,0,0,85.60,80.40,98.98,98.88,98.78
0,25,15,1,2,82.80,82.40,99.30,90.13,89.07
0,25,16,8,2,30.00,28.80,92.81,78.64,80.70
0,25,17,6,1,92.40,92.40,97.49,91.86,93.32
0,25,18,4,2,60.80,62.40,96.54,90.53,91.75
0,25,19,9,0,76.40,72.00,92.77,95.14,94.15
0,25,20,4,2,40.40,42.80,96.54,90.53,91.75
0,25,21,9,1,88.40,81.60,79.68,91.38,90.78
0,25,22,6,2,85.60,82.40,95.82,89.77,93.01
0,25,23,3,0,91.20,87.60,96.34,98.32,97.82
0,25,24,2,0,40.80,41.20,96.80,90.41,91.57
0,25,25,7,2,30.00,69.20,94.26,84.05,90.95
0,26,0,7,1,78.00,80.40,94.07,91.83,90.08
0,26,1,5,2,32.00,34.40,92.94,76.23,72.65
0,26,2,6,2,90.40,92.00,95.82,93.01,90.19
0,26,3,6,2,88.00,87.60,95.82,93.01,90.19
0,26,4,7,2,47.60,51.60,94.26,90.95,89.59
0,26,5,4,1,70.40,72.80,97.25,96.23,96.95
0,26,6,9,0,76.00,76.80,92.77,94.15,93.06
0,26,7,0,0,91.20,93.20,98.98,98.78,98.67
0,26,8,3,2,71.60,75.20,94.55,96.04,93.07
0,26,9,8,1,55.60,60.80,85.42,90.86,92.30
0,26,10,1,1,96.80,97.60,100.00,96.04,95.33
0,26,11,4,0,74.80,74.40,97.45,91.24,92.46
0,26,12,8,1,41.60,58.80,85.42,90.86,92.30
0,26,13,0,1,87.20,90.80,99.29,99.29,99.18
0,26,14,0,0,80.40,82.00,98.98,98.78,98.67
0,26,15,1,2,82.40,86.80,99.30,89.07,91.10
0,26,16,8,2,28.80,46.80,92.81,80.70,87.68
0,26,17,6,1,92.40,92.40,97.49,93.32,91.75
0,26,18,4,2,62.40,65.20,96.54,91.75,92.46
0,26,19,9,0,72.00,74.40,92.77,94.15,93.06
0,26,20,4,2,42.80,45.20,96.54,91.75,92.46
0,26,21,9,1,81.60,81.20,79.68,90.78,90.19
0,26,22,6,2,82.40,82.40,95.82,93.01,90.19
0,26,23,3,0,87.60,90.80,96.34,97.82,97.03
0,26,24,2,0,41.20,46.80,96.80,91.57,90.31
0,26,25,7,2,69.20,74.00,94.26,90.95,89.59
0,26,26,8,2,16.00,50.80,92.81,80.70,87.68
0,27,0,7,1,80.40,80.80,94.07,90.08,84.73
0,27,1,5,2,34.40,28.40,92.94,72.65,61.66
0,27,2,6,2,92.00,94.00,95.82,90.19,86.33
0,27,3,6,2,87.60,89.60,95.82,90.19,86.33
0,27,4,7,2,51.60,37.60,94.26,89.59,83.75
0,27,5,4,1,72.80,76.00,97.25,96.95,96.95
0,27,6,9,0,76.80,76.40,92.77,93.06,90.58
0,27,7,0,0,93.20,92.40,98.98,98.67,97.55
0,27,8,3,2,75.20,68.00,94.55,93.07,86.73
0,27,9,8,1,60.80,67.60,85.42,92.30,87.27
0,27,10,1,1,97.60,98.80,100.00,95.33,94.27
0,27,11,4,0,74.40,79.60,97.45,92.46,92.97
0,27,12,8,1,58.80,65.60,85.42,92.30,87.27
0,27,13,0,1,90.80,91.20,99.29,99.18,99.18
0,27,14,0,0,82.00,84.00,98.98,98.67,97.55
0,27,15,1,2,86.80,89.60,99.30,91.10,91.98
0,27,16,8,2,46.80,53.20,92.81,87.68,80.18
0,27,17,6,1,92.40,92.40,97.49,91.75,88.73
0,27,18,4,2,65.20,70.40,96.54,92.46,94.30
0,27,19,9,0,74.40,76.00,92.77,93.06,90.58
0,27,20,4,2,45.20,51.60,96.54,92.46,94.30
0,27,21,9,1,81.20,84.00,79.68,90.19,86.92
0,27,22,6,2,82.40,86.80,95.82,90.19,86.33
0,27,23,3,0,90.80,90.00,96.34,97.03,94.75
0,27,24,2,0,46.80,68.80,96.80,90.31,93.80
0,27,25,7,2,74.00,77.60,94.26,89.59,83.75
0,27,26,8,2,50.80,53.20,92.81,87.68,80.18
0,27,27,2,1,27.20,66.80,90.70,85.76,92.83
0,28,0,7,1,80.80,82.40,94.07,84.73,89.49
0,28,1,5,2,28.40,54.40,92.94,61.66,76.12
0,28,2,6,2,94.00,91.60,95.82,86.33,89.87
0,28,3,6,2,89.60,88.00,95.82,86.33,89.87
0,28,4,7,2,37.60,55.20,94.26,83.75,87.94
0,28,5,4,1,76.00,70.00,97.25,96.95,96.13
0,28,6,9,0,76.40,77.20,92.77,90.58,91.87
0,28,7,0,0,92.40,91.60,98.98,97.55,97.96
0,28,8,3,2,68.00,70.80,94.55,86.73,88.61
0,28,9,8,1,67.60,63.60,85.42,87.27,91.79
0,28,10,1,1,98.80,98.80,100.00,94.27,94.19
0,28,11,4,0,79.60,69.60,97.45,92.97,89.92
0,28,12,8,1,65.60,64.80,85.42,87.27,91.79
0,28,13,0,1,91.20,90.00,99.29,99.18,99.18
0,28,14,0,0,84.00,81.20,98.98,97.55,97.96
0,28,15,1,2,89.60,86.00,99.30,91.98,89.25
0,28,16,8,2,53.20,36.40,92.81,80.18,84.70
0,28,17,6,1,92.40,92.40,97.49,88.73,90.61
0,28,18,4,2,70.40,63.60,96.54,94.30,90.02
0,28,19,9,0,76.00,75.20,92.77,90.58,91.87
0,28,20,4,2,51.60,48.80,96.54,94.30,90.02
0,28,21,9,1,84.00,82.00,79.68,86.92,90.19
0,28,22,6,2,86.80,83.60,95.82,86.33,89.87
0,28,23,3,0,90.00,84.00,96.34,94.75,95.25
0,28,24,2,0,68.80,60.40,96.80,93.80,92.44
0,28,25,7,2,77.60,76.00,94.26,83.75,87.94
0,28,26,8,2,53.20,46.40,92.81,80.18,84.70
0,28,27,2,1,66.80,60.80,90.70,92.83,91.57
0,28,28,5,0,30.40,76.40,98.09,83.18,92.60
0,29,0,7,1,82.40,82.40,94.07,89.49,88.13
0,29,1,5,2,54.40,43.60,92.94,76.12,73.65
0,29,2,6,2,91.60,89.20,95.82,89.87,85.18
0,29,3,6,2,88.00,85.20,95.82,89.87,85.18
0,29,4,7,2,55.20,35.60,94.26,87.94,85.21
0,29,5,4,1,70.00,75.20,97.25,96.13,96.84
0,29,6,9,0,77.20,73.60,92.77,91.87,91.87
0,29,7,0,0,91.60,91.60,98.98,97.96,97.86
0,29,8,3,2,70.80,59.60,94.55,88.61,85.84
0,29,9,8,1,63.60,60.40,85.42,91.79,91.27
0,29,10,1,1,98.80,98.80,100.00,94.19,95.59
0,29,11,4,0,69.60,78.80,97.45,89.92,94.91
0,29,12,8,1,64.80,58.40,85.42,91.79,91.27
0,29,13,0,1,90.00,88.80,99.29,99.18,99.18
0,29,14,0,0,81.20,77.60,98.98,97.96,97.86
0,29,15,1,2,86.00,92.00,99.30,89.25,92.78
0,29,16,8,2,36.40,44.40,92.81,84.70,84.09
0,29,17,6,1,92.40,92.40,97.49,90.61,91.54
0,29,18,4,2,63.60,70.40,96.54,90.02,95.52
0,29,19,9,0,75.20,73.60,92.77,91.87,91.87
0,29,20,4,2,48.80,51.60,96.54,90.02,95.52
0,29,21,9,1,82.00,86.80,79.68,90.19,89.79
0,29,22,6,2,83.60,79.60,95.82,89.87,85.18
0,29,23,3,0,84.00,84.40,96.34,95.25,95.45
