experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,3,1,20.80,98.00,88.32,88.32,99.70
0,1,0,3,1,98.00,84.80,88.32,99.70,96.83
0,1,1,9,0,8.40,89.60,93.56,72.75,99.70
0,2,0,3,1,84.80,72.40,88.32,96.83,97.03
0,2,1,9,0,89.60,86.80,93.56,99.70,98.91
0,2,2,2,2,9.20,73.20,92.54,16.28,90.70
0,3,0,3,1,72.40,64.80,88.32,97.03,96.63
0,3,1,9,0,86.80,71.20,93.56,98.91,97.62
0,3,2,2,2,73.20,66.00,92.54,90.70,93.02
0,3,3,7,2,21.20,67.60,94.65,43.68,90.18
0,4,0,3,1,64.80,89.20,88.32,96.63,95.84
0,4,1,9,0,71.20,87.20,93.56,97.62,96.73
0,4,2,2,2,66.00,77.60,92.54,93.02,92.64
0,4,3,7,2,67.60,82.80,94.65,90.18,87.45
0,4,4,5,1,34.00,92.80,87.78,78.92,94.96
0,5,0,3,1,89.20,78.40,88.32,95.84,98.61
0,5,1,9,0,87.20,59.20,93.56,96.73,95.24
0,5,2,2,2,77.60,50.40,92.54,92.64,80.04
0,5,3,7,2,82.80,54.80,94.65,87.45,83.66
0,5,4,5,1,92.80,64.00,87.78,94.96,91.14
0,5,5,3,1,42.00,92.00,88.32,95.84,98.61
0,6,0,3,1,78.40,62.00,88.32,98.61,98.32
0,6,1,9,0,59.20,52.00,93.56,95.24,95.04
0,6,2,2,2,50.40,74.40,92.54,80.04,96.90
0,6,3,7,2,54.80,45.20,94.65,83.66,71.98
0,6,4,5,1,64.00,65.20,87.78,91.14,91.48
0,6,5,3,1,92.00,78.00,88.32,98.61,98.32
0,6,6,2,2,33.20,80.00,92.54,80.04,96.90
0,7,0,3,1,62.00,58.40,88.32,98.32,98.02
0,7,1,9,0,52.00,66.40,93.56,95.04,97.72
0,7,2,2,2,74.40,66.00,92.54,96.90,94.48
0,7,3,7,2,45.20,38.00,94.65,71.98,70.82
0,7,4,5,1,65.20,56.00,87.78,91.48,89.80
0,7,5,3,1,78.00,70.80,88.32,98.32,98.02
0,7,6,2,2,80.00,62.40,92.54,96.90,94.48
0,7,7,9,0,28.00,49.60,93.56,95.04,97.72
0,8,0,3,1,58.40,53.20,88.32,98.02,96.53
0,8,1,9,0,66.40,78.00,93.56,97.72,98.61
0,8,2,2,2,66.00,66.80,92.54,94.48,93.70
0,8,3,7,2,38.00,41.20,94.65,70.82,75.97
0,8,4,5,1,56.00,58.40,87.78,89.80,89.13
0,8,5,3,1,70.80,63.20,88.32,98.02,96.53
0,8,6,2,2,62.40,62.40,92.54,94.48,93.70
0,8,7,9,0,49.60,56.80,93.56,97.72,98.61
0,8,8,9,2,47.20,78.80,78.99,90.78,96.04
0,9,0,3,1,53.20,79.20,88.32,96.53,96.53
0,9,1,9,0,78.00,96.80,93.56,98.61,97.22
0,9,2,2,2,66.80,76.80,92.54,93.70,95.35
0,9,3,7,2,41.20,39.20,94.65,75.97,58.07
0,9,4,5,1,58.40,72.80,87.78,89.13,90.47
0,9,5,3,1,63.20,88.00,88.32,96.53,96.53
0,9,6,2,2,62.40,83.60,92.54,93.70,95.35
0,9,7,9,0,56.80,84.40,93.56,98.61,97.22
0,9,8,9,2,78.80,94.80,78.99,96.04,91.77
0,9,9,8,1,0.00,40.00,85.11,67.35,95.07
