experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,0,2,60000,1000,1000,0.000308,98.91,98.64,98.59,10.20,10.80,10.20,10.80,98.64,98.59,10.20,10.80,10.20,10.80,96.48,96.60,85.10,88.00,85.10,88.00,10.80,10.80,88.00,10.80,10.80,88.00
0,1,1,60000,1000,2000,0.000307,88.50,98.64,98.59,26.30,27.20,18.25,19.00,96.48,96.60,13.30,13.20,49.20,50.60,95.45,95.74,83.30,82.00,70.00,71.60,27.20,13.20,82.00,19.00,50.60,71.60
0,2,1,60000,1000,3000,0.000410,98.44,98.64,98.59,59.00,60.40,31.83,32.80,95.45,95.74,44.60,50.80,61.53,64.67,95.23,95.71,88.60,88.40,71.47,71.73,60.40,50.80,88.40,32.80,64.67,71.73
0,3,0,60000,1000,4000,0.000295,88.06,98.64,98.59,29.00,32.00,31.12,32.60,95.23,95.71,44.70,43.20,64.78,64.60,93.78,94.14,70.30,73.60,74.30,75.20,32.00,43.20,73.60,32.60,64.60,75.20
0,4,2,60000,1000,5000,0.000134,34.81,98.64,98.59,36.40,40.80,32.18,34.24,93.78,94.14,41.60,45.20,67.76,69.20,95.49,95.90,73.00,75.20,67.42,67.20,40.80,45.20,75.20,34.24,69.20,67.20
0,5,0,60000,1000,6000,0.000159,87.05,98.64,98.59,19.10,15.60,30.00,31.13,95.49,95.90,31.10,32.40,61.37,61.40,95.57,96.00,53.20,50.00,63.95,63.47,15.60,32.40,50.00,31.13,61.40,63.47
0,6,2,60000,1000,7000,0.000208,72.99,98.64,98.59,17.30,16.40,28.19,29.03,95.57,96.00,11.40,8.80,56.44,55.66,95.49,95.92,20.30,18.80,56.94,56.69,16.40,8.80,18.80,29.03,55.66,56.69
0,7,0,60000,1000,8000,0.000132,71.74,98.64,98.59,16.00,19.60,26.66,27.85,95.49,95.92,49.40,54.00,56.00,56.35,95.52,95.87,64.40,63.60,56.38,56.85,19.60,54.00,63.60,27.85,56.35,56.85
0,8,0,60000,1000,9000,0.000104,62.84,98.64,98.59,9.70,11.20,24.78,26.00,95.52,95.87,49.50,46.80,55.61,55.73,93.72,93.98,67.90,70.80,59.33,59.91,11.20,46.80,70.80,26.00,55.73,59.91
0,9,1,60000,1000,10000,0.000106,94.83,98.64,98.59,36.80,36.00,25.98,27.00,93.72,93.98,47.90,44.80,58.19,58.40,94.31,94.51,63.60,62.40,56.42,56.84,36.00,44.80,62.40,27.00,58.40,56.84
0,10,1,60000,1000,11000,0.000109,89.46,98.64,98.59,23.80,25.20,25.78,26.84,94.31,94.51,21.70,23.20,53.26,53.78,95.25,95.69,35.50,35.20,51.75,51.71,25.20,23.20,35.20,26.84,53.78,51.71
0,11,2,60000,1000,12000,0.000144,99.56,98.64,98.59,3.50,3.20,23.93,24.87,95.25,95.69,4.70,3.20,47.83,47.67,94.35,94.59,13.70,14.00,49.74,49.77,3.20,3.20,14.00,24.87,47.67,49.77
0,12,2,60000,1000,13000,0.000119,36.40,98.64,98.59,48.50,52.40,25.82,26.98,94.35,94.59,34.30,40.80,48.55,49.08,91.57,92.09,42.70,49.20,51.13,52.31,52.40,40.80,49.20,26.98,49.08,52.31
0,13,2,60000,1000,14000,0.000113,69.83,98.64,98.59,19.80,18.80,25.39,26.40,91.57,92.09,21.10,20.40,48.99,50.03,94.72,95.09,28.50,24.40,46.63,47.17,18.80,20.40,24.40,26.40,50.03,47.17
0,14,1,60000,1000,15000,0.000115,99.92,98.64,98.59,15.00,10.40,24.69,25.33,94.72,95.09,17.80,19.60,44.71,45.33,95.16,95.41,48.50,56.40,43.77,44.64,10.40,19.60,56.40,25.33,45.33,44.64
