experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,7,0,35.20,100.00,97.96,97.96,100.00
0,1,0,7,0,100.00,99.60,97.96,100.00,94.75
0,1,1,3,0,0.00,100.00,96.34,0.00,93.27
0,2,0,7,0,99.60,99.60,97.96,94.75,91.83
0,2,1,3,0,100.00,100.00,96.34,93.27,97.23
0,2,2,4,0,0.00,100.00,97.25,0.00,98.47
0,3,0,7,0,99.60,99.60,97.96,91.83,93.29
0,3,1,3,0,100.00,100.00,96.34,97.23,92.48
0,3,2,4,0,100.00,100.00,97.25,98.47,97.86
0,3,3,1,0,0.00,100.00,99.65,0.00,94.36
0,4,0,7,0,99.60,99.60,97.96,93.29,92.70
0,4,1,3,0,100.00,100.00,96.34,92.48,85.84
0,4,2,4,0,100.00,100.00,97.25,97.86,94.91
0,4,3,1,0,100.00,100.00,99.65,94.36,93.66
0,4,4,5,0,0.00,100.00,97.87,0.00,86.32
0,5,0,7,0,99.60,99.60,97.96,92.70,92.12
0,5,1,3,0,100.00,100.00,96.34,85.84,66.53
0,5,2,4,0,100.00,100.00,97.25,94.91,90.02
0,5,3,1,0,100.00,100.00,99.65,93.66,78.33
0,5,4,5,0,100.00,100.00,97.87,86.32,87.89
0,5,5,9,1,0.00,100.00,80.87,0.00,95.34
0,6,0,7,0,99.60,99.60,97.96,92.12,90.18
0,6,1,3,0,100.00,100.00,96.34,66.53,77.92
0,6,2,4,0,100.00,100.00,97.25,90.02,95.42
0,6,3,1,0,100.00,100.00,99.65,78.33,74.36
0,6,4,5,0,100.00,100.00,97.87,87.89,80.72
0,6,5,9,1,100.00,100.00,80.87,95.34,92.07
0,6,6,8,2,0.00,100.00,92.30,0.00,38.91
0,7,0,7,0,99.60,99.20,97.96,90.18,90.18
0,7,1,3,0,100.00,100.00,96.34,77.92,83.07
0,7,2,4,0,100.00,100.00,97.25,95.42,94.20
0,7,3,1,0,100.00,100.00,99.65,74.36,84.14
0,7,4,5,0,100.00,100.00,97.87,80.72,74.55
0,7,5,9,1,100.00,100.00,80.87,92.07,91.08
0,7,6,8,2,100.00,99.60,92.30,38.91,27.93
0,7,7,1,2,8.80,99.60,99.12,19.91,83.88
0,8,0,7,0,99.20,99.20,97.96,90.18,90.86
0,8,1,3,0,100.00,100.00,96.34,83.07,70.00
0,8,2,4,0,100.00,100.00,97.25,94.20,86.66
0,8,3,1,0,100.00,100.00,99.65,84.14,77.09
0,8,4,5,0,100.00,100.00,97.87,74.55,61.88
0,8,5,9,1,100.00,100.00,80.87,91.08,91.08
0,8,6,8,2,99.60,100.00,92.30,27.93,20.23
0,8,7,1,2,99.60,100.00,99.12,83.88,83.00
0,8,8,2,2,0.00,100.00,93.12,0.00,78.10
0,9,0,7,0,99.20,99.20,97.96,90.86,89.88
0,9,1,3,0,100.00,100.00,96.34,70.00,81.49
0,9,2,4,0,100.00,99.60,97.25,86.66,91.65
0,9,3,1,0,100.00,100.00,99.65,77.09,87.84
0,9,4,5,0,100.00,98.80,97.87,61.88,44.28
0,9,5,9,1,100.00,100.00,80.87,91.08,89.30
0,9,6,8,2,100.00,100.00,92.30,20.23,4.72
0,9,7,1,2,100.00,100.00,99.12,83.00,85.55
0,9,8,2,2,100.00,97.60,93.12,78.10,69.67
0,9,9,3,2,5.60,100.00,94.36,51.68,86.53
