experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,7,2,6,2,69.60,67.20,95.41,94.15,91.65
0,7,3,8,2,68.00,61.20,91.68,93.43,89.12
0,7,4,3,2,60.80,49.60,94.65,97.03,94.36
0,7,5,4,2,45.60,44.00,95.93,79.23,80.75
0,7,6,8,2,66.40,47.60,91.68,93.43,89.12
0,7,7,5,0,34.40,68.00,98.65,98.99,99.89
0,8,0,3,0,80.40,75.60,96.24,95.84,95.74
0,8,1,5,2,81.60,77.20,93.95,98.43,97.87
0,8,2,6,2,67.20,54.00,95.41,91.65,88.52
0,8,3,8,2,61.20,71.20,91.68,89.12,93.33
0,8,4,3,2,49.60,46.00,94.65,94.36,93.66
0,8,5,4,2,44.00,36.80,95.93,80.75,75.97
0,8,6,8,2,47.60,66.80,91.68,89.12,93.33
0,8,7,5,0,68.00,63.20,98.65,99.89,99.66
0,8,8,8,0,46.80,71.20,96.92,95.07,97.64
0,9,0,3,0,75.60,77.20,96.24,95.74,95.45
0,9,1,5,2,77.20,76.40,93.95,97.87,97.09
0,9,2,6,2,54.00,63.60,95.41,88.52,86.01
0,9,3,8,2,71.20,80.40,91.68,93.33,92.71
0,9,4,3,2,46.00,53.60,94.65,93.66,93.27
0,9,5,4,2,36.80,40.00,95.93,75.97,70.57
0,9,6,8,2,66.80,76.80,91.68,93.33,92.71
0,9,7,5,0,63.20,65.60,98.65,99.66,99.66
0,9,8,8,0,71.20,80.80,96.92,97.64,96.92
0,9,9,1,1,25.60,97.60,100.00,92.42,99.65
0,10,0,3,0,77.20,77.60,96.24,95.45,95.45
0,10,1,5,2,76.40,76.40,93.95,97.09,96.75
0,10,2,6,2,63.60,62.40,95.41,86.01,87.06
0,10,3,8,2,80.40,79.60,91.68,92.71,93.02
0,10,4,3,2,53.60,50.00,94.65,93.27,93.86
0,10,5,4,2,40.00,22.80,95.93,70.57,75.15
0,10,6,8,2,76.80,76.80,91.68,92.71,93.02
0,10,7,5,0,65.60,65.20,98.65,99.66,99.44
0,10,8,8,0,80.80,78.80,96.92,96.92,97.33
0,10,9,1,1,97.60,100.00,100.00,99.65,99.74
0,10,10,1,2,46.40,90.80,98.77,44.58,80.62
0,11,0,3,0,77.60,79.20,96.24,95.45,95.25
0,11,1,5,2,76.40,76.00,93.95,96.75,96.97
0,11,2,6,2,62.40,59.20,95.41,87.06,84.76
0,11,3,8,2,79.60,81.60,91.68,93.02,92.61
0,11,4,3,2,50.00,52.00,94.65,93.86,93.07
0,11,5,4,2,22.80,44.40,95.93,75.15,83.91
0,11,6,8,2,76.80,77.60,91.68,93.02,92.61
0,11,7,5,0,65.20,66.00,98.65,99.44,99.33
0,11,8,8,0,78.80,78.40,96.92,97.33,96.71
0,11,9,1,1,100.00,93.60,100.00,99.74,99.30
0,11,10,1,2,90.80,87.60,98.77,80.62,71.81
0,11,11,4,1,30.40,75.60,97.76,96.13,99.08
0,12,0,3,0,79.20,81.20,96.24,95.25,95.35
0,12,1,5,2,76.00,79.20,93.95,96.97,97.76
0,12,2,6,2,59.20,54.40,95.41,84.76,84.66
0,12,3,8,2,81.60,79.20,91.68,92.61,91.48
0,12,4,3,2,52.00,52.80,94.65,93.07,92.57
0,12,5,4,2,44.40,45.20,95.93,83.91,82.59
0,12,6,8,2,77.60,69.60,91.68,92.61,91.48
0,12,7,5,0,66.00,66.80,98.65,99.33,99.44
0,12,8,8,0,78.40,74.00,96.92,96.71,96.92
0,12,9,1,1,93.60,93.60,100.00,99.30,99.38
0,12,10,1,2,87.60,90.00,98.77,71.81,73.74
0,12,11,4,1,75.60,74.80,97.76,99.08,98.68
0,12,12,9,0,10.80,40.40,92.67,55.00,87.91
0,13,0,3,0,81.20,71.60,96.24,95.35,91.19
0,13,1,5,2,79.20,86.00,93.95,97.76,98.99
0,13,2,6,2,54.40,50.00,95.41,84.66,81.52
0,13,3,8,2,79.20,70.00,91.68,91.48,88.50
0,13,4,3,2,52.80,46.80,94.65,92.57,85.84
0,13,5,4,2,45.20,42.00,95.93,82.59,82.89
0,13,6,8,2,69.60,54.80,91.68,91.48,88.50
0,13,7,5,0,66.80,77.20,98.65,99.44,99.55
0,13,8,8,0,74.00,62.80,96.92,96.92,95.79
0,13,9,1,1,93.60,93.20,100.00,99.38,99.56
0,13,10,1,2,90.00,86.40,98.77,73.74,73.66
0,13,11,4,1,74.80,71.60,97.76,98.68,98.78
0,13,12,9,0,40.40,35.20,92.67,87.91,88.01
0,13,13,5,2,45.20,61.60,93.95,97.76,98.99
0,14,0,3,0,71.60,74.40,96.24,91.19,94.46
0,14,1,5,2,86.00,84.40,93.95,98.99,98.43
0,14,2,6,2,50.00,47.20,95.41,81.52,83.82
0,14,3,8,2,70.00,65.60,91.68,88.50,89.32
0,14,4,3,2,46.80,55.20,94.65,85.84,91.98
0,14,5,4,2,42.00,40.80,95.93,82.89,82.38
0,14,6,8,2,54.80,54.00,91.68,88.50,89.32
0,14,7,5,0,77.20,70.80,98.65,99.55,99.55
0,14,8,8,0,62.80,64.40,96.92,95.79,96.00
0,14,9,1,1,93.20,91.60,100.00,99.56,99.74
0,14,10,1,2,86.40,80.40,98.77,73.66,73.22
0,14,11,4,1,71.60,67.20,97.76,98.78,98.37
0,14,12,9,0,35.20,32.80,92.67,88.01,89.00
0,14,13,5,2,61.60,59.60,93.95,98.99,98.43
0,14,14,3,1,6.40,39.20,89.31,85.05,94.26
0,15,0,3,0,74.40,74.80,96.24,94.46,95.25
0,15,1,5,2,84.40,85.20,93.95,98.43,98.65
0,15,2,6,2,47.20,42.40,95.41,83.82,84.13
0,15,3,8,2,65.60,55.20,91.68,89.32,87.68
0,15,4,3,2,55.20,52.40,94.65,91.98,92.97
0,15,5,4,2,40.80,38.40,95.93,82.38,80.65
0,15,6,8,2,54.00,49.60,91.68,89.32,87.68
0,15,7,5,0,70.80,72.40,98.65,99.55,99.66
0,15,8,8,0,64.40,56.00,96.92,96.00,95.07
0,15,9,1,1,91.60,85.60,100.00,99.74,99.56
0,15,10,1,2,80.40,80.00,98.77,73.22,72.16
0,15,11,4,1,67.20,70.40,97.76,98.37,96.84
0,15,12,9,0,32.80,43.20,92.67,89.00,92.37
0,15,13,5,2,59.60,58.40,93.95,98.43,98.65
0,15,14,3,1,39.20,35.60,89.31,94.26,95.15
0,15,15,9,1,28.80,57.60,75.92,86.12,95.84
0,16,0,3,0,74.80,79.20,96.24,95.25,97.72
0,16,1,5,2,85.20,81.60,93.95,98.65,97.09
0,16,2,6,2,42.40,43.20,95.41,84.13,84.45
0,16,3,8,2,55.20,52.40,91.68,87.68,83.88
0,16,4,3,2,52.40,55.20,94.65,92.97,96.24
0,16,5,4,2,38.40,35.60,95.93,80.65,80.86
0,16,6,8,2,49.60,45.60,91.68,87.68,83.88
0,16,7,5,0,72.40,63.60,98.65,99.66,99.55
0,16,8,8,0,56.00,54.40,96.92,95.07,94.25
0,16,9,1,1,85.60,82.00,100.00,99.56,99.47
0,16,10,1,2,80.00,72.00,98.77,72.16,70.93
0,16,11,4,1,70.40,70.00,97.76,96.84,97.15
0,16,12,9,0,43.20,40.00,92.67,92.37,92.86
0,16,13,5,2,58.40,47.20,93.95,98.65,97.09
0,16,14,3,1,35.60,44.40,89.31,95.15,95.84
0,16,15,9,1,57.60,53.60,75.92,95.84,94.65
0,16,16,3,2,29.20,56.80,94.65,92.97,96.24
0,17,0,3,0,79.20,77.60,96.24,97.72,97.62
0,17,1,5,2,81.60,80.40,93.95,97.09,97.31
0,17,2,6,2,43.20,55.60,95.41,84.45,92.69
0,17,3,8,2,52.40,48.00,91.68,83.88,81.21
0,17,4,3,2,55.20,57.60,94.65,96.24,96.04
0,17,5,4,2,35.60,36.80,95.93,80.86,75.25
0,17,6,8,2,45.60,38.00,91.68,83.88,81.21
0,17,7,5,0,63.60,69.20,98.65,99.55,99.55
0,17,8,8,0,54.40,46.00,96.92,94.25,93.63
0,17,9,1,1,82.00,84.40,100.00,99.47,99.38
0,17,10,1,2,72.00,70.80,98.77,70.93,70.40
0,17,11,4,1,70.00,68.40,97.76,97.15,96.95
0,17,12,9,0,40.00,39.60,92.67,92.86,90.88
0,17,13,5,2,47.20,50.80,93.95,97.09,97.31
0,17,14,3,1,44.40,44.80,89.31,95.84,96.24
0,17,15,9,1,53.60,56.40,75.92,94.65,94.65
0,17,16,3,2,56.80,57.20,94.65,96.24,96.04
0,17,17,6,2,22.80,72.00,95.41,84.45,92.69
0,18,0,3,0,77.60,76.80,96.24,97.62,97.52
0,18,1,5,2,80.40,80.40,93.95,97.31,96.30
0,18,2,6,2,55.60,59.20,95.41,92.69,93.01
0,18,3,8,2,48.00,57.60,91.68,81.21,85.22
0,18,4,3,2,57.60,57.60,94.65,96.04,96.34
0,18,5,4,2,36.80,52.00,95.93,75.25,89.00
0,18,6,8,2,38.00,47.20,91.68,81.21,85.22
0,18,7,5,0,69.20,62.80,98.65,99.55,99.10
0,18,8,8,0,46.00,52.00,96.92,93.63,94.66
0,18,9,1,1,84.40,80.80,100.00,99.38,99.03
0,18,10,1,2,70.80,65.20,98.77,70.40,65.90
0,18,11,4,1,68.40,83.60,97.76,96.95,98.17
0,18,12,9,0,39.60,45.20,92.67,90.88,91.87
0,18,13,5,2,50.80,49.20,93.95,97.31,96.30
0,18,14,3,1,44.80,47.20,89.31,96.24,95.64
0,18,15,9,1,56.40,60.40,75.92,94.65,93.86
0,18,16,3,2,57.20,64.40,94.65,96.04,96.34
0,18,17,6,2,72.00,80.00,95.41,92.69,93.01
0,18,18,4,0,37.20,60.00,97.76,89.92,95.93
0,19,0,3,0,76.80,74.80,96.24,97.52,97.03
0,19,1,5,2,80.40,84.80,93.95,96.30,95.18
0,19,2,6,2,59.20,67.60,95.41,93.01,90.81
0,19,3,8,2,57.60,58.00,91.68,85.22,83.06
0,19,4,3,2,57.60,66.80,94.65,96.34,95.45
0,19,5,4,2,52.00,55.20,95.93,89.00,88.49
0,19,6,8,2,47.20,59.60,91.68,85.22,83.06
0,19,7,5,0,62.80,68.40,98.65,99.10,98.21
0,19,8,8,0,52.00,57.60,96.92,94.66,95.69
0,19,9,1,1,80.80,88.80,100.00,99.03,98.85
0,19,10,1,2,65.20,83.20,98.77,65.90,76.56
0,19,11,4,1,83.60,89.20,97.76,98.17,98.27
0,19,12,9,0,45.20,54.80,92.67,91.87,92.07
0,19,13,5,2,49.20,56.40,93.95,96.30,95.18
0,19,14,3,1,47.20,57.60,89.31,95.64,94.36
0,19,15,9,1,60.40,65.60,75.92,93.86,94.75
0,19,16,3,2,64.40,70.80,94.65,96.34,95.45
0,19,17,6,2,80.00,83.60,95.41,93.01,90.81
0,19,18,4,0,60.00,64.00,97.76,95.93,95.32
0,19,19,0,0,3.20,54.40,98.98,87.04,98.67
0,20,0,3,0,74.80,78.00,96.24,97.03,96.04
0,20,1,5,2,84.80,86.40,93.95,95.18,95.52
0,20,2,6,2,67.60,72.80,95.41,90.81,87.68
0,20,3,8,2,58.00,67.60,91.68,83.06,82.24
0,20,4,3,2,66.80,70.00,94.65,95.45,94.65
0,20,5,4,2,55.20,63.20,95.93,88.49,88.09
0,20,6,8,2,59.60,69.60,91.68,83.06,82.24
0,20,7,5,0,68.40,72.40,98.65,98.21,98.21
0,20,8,8,0,57.60,66.00,96.92,95.69,96.10
0,20,9,1,1,88.80,91.60,100.00,98.85,98.50
0,20,10,1,2,83.20,79.60,98.77,76.56,68.11
0,20,11,4,1,89.20,89.60,97.76,98.27,97.76
0,20,12,9,0,54.80,56.40,92.67,92.07,91.48
0,20,13,5,2,56.40,63.20,93.95,95.18,95.52
0,20,14,3,1,57.60,58.80,89.31,94.36,94.75
0,20,15,9,1,65.60,60.40,75.92,94.75,89.49
0,20,16,3,2,70.80,73.20,94.65,95.45,94.65
0,20,17,6,2,83.60,84.40,95.41,90.81,87.68
0,20,18,4,0,64.00,72.00,97.76,95.32,96.03
0,20,19,0,0,54.40,63.20,98.98,98.67,98.57
0,20,20,7,1,6.40,73.20,94.75,82.00,94.75
0,21,0,3,0,78.00,77.20,96.24,96.04,95.74
0,21,1,5,2,86.40,84.40,93.95,95.52,95.07
0,21,2,6,2,72.80,71.20,95.41,87.68,87.06
0,21,3,8,2,67.60,76.80,91.68,82.24,84.19
0,21,4,3,2,70.00,70.40,94.65,94.65,94.95
0,21,5,4,2,63.20,58.80,95.93,88.09,85.54
0,21,6,8,2,69.60,79.60,91.68,82.24,84.19
0,21,7,5,0,72.40,69.20,98.65,98.21,97.31
0,21,8,8,0,66.00,79.60,96.92,96.10,97.64
0,21,9,1,1,91.60,92.80,100.00,98.50,98.41
0,21,10,1,2,79.60,78.00,98.77,68.11,57.27
0,21,11,4,1,89.60,89.20,97.76,97.76,97.66
0,21,12,9,0,56.40,54.00,92.67,91.48,88.80
0,21,13,5,2,63.20,59.20,93.95,95.52,95.07
0,21,14,3,1,58.80,56.40,89.31,94.75,93.37
0,21,15,9,1,60.40,60.00,75.92,89.49,92.47
0,21,16,3,2,73.20,72.80,94.65,94.65,94.95
0,21,17,6,2,84.40,84.80,95.41,87.68,87.06
0,21,18,4,0,72.00,65.60,97.76,96.03,95.11
0,21,19,0,0,63.20,59.60,98.98,98.57,97.35
0,21,20,7,1,73.20,73.60,94.75,94.75,95.53
0,21,21,8,0,44.40,84.00,96.92,96.10,97.64
0,22,0,3,0,77.20,74.80,96.24,95.74,95.94
0,22,1,5,2,84.40,81.60,93.95,95.07,94.84
0,22,2,6,2,71.20,81.20,95.41,87.06,88.31
0,22,3,8,2,76.80,80.00,91.68,84.19,85.42
0,22,4,3,2,70.40,66.40,94.65,94.95,95.25
0,22,5,4,2,58.80,58.40,95.93,85.54,85.95
0,22,6,8,2,79.60,81.60,91.68,84.19,85.42
0,22,7,5,0,69.20,69.20,98.65,97.31,96.97
0,22,8,8,0,79.60,76.40,96.92,97.64,97.84
0,22,9,1,1,92.80,88.80,100.00,98.41,97.71
0,22,10,1,2,78.00,80.00,98.77,57.27,59.30
0,22,11,4,1,89.20,86.80,97.76,97.66,97.76
0,22,12,9,0,54.00,51.20,92.67,88.80,89.59
0,22,13,5,2,59.20,57.20,93.95,95.07,94.84
0,22,14,3,1,56.40,51.20,89.31,93.37,91.88
0,22,15,9,1,60.00,56.40,75.92,92.47,92.47
0,22,16,3,2,72.80,73.20,94.65,94.95,95.25
0,22,17,6,2,84.80,84.00,95.41,87.06,88.31
0,22,18,4,0,65.60,62.80,97.76,95.11,94.81
0,22,19,0,0,59.60,56.00,98.98,97.35,96.12
0,22,20,7,1,73.60,73.20,94.75,95.53,94.36
0,22,21,8,0,84.00,85.20,96.92,97.64,97.84
0,22,22,6,1,36.80,80.80,97.70,91.96,99.27
0,23,0,3,0,74.80,76.40,96.24,95.94,96.63
0,23,1,5,2,81.60,82.80,93.95,94.84,94.51
0,23,2,6,2,81.20,80.40,95.41,88.31,87.58
0,23,3,8,2,80.00,76.40,91.68,85.42,83.88
0,23,4,3,2,66.40,68.40,94.65,95.25,95.74
0,23,5,4,2,58.40,51.20,95.93,85.95,85.64
0,23,6,8,2,81.60,72.00,91.68,85.42,83.88
0,23,7,5,0,69.20,65.20,98.65,96.97,97.09
0,23,8,8,0,76.40,72.80,96.92,97.84,97.02
0,23,9,1,1,88.80,89.60,100.00,97.71,97.89
0,23,10,1,2,80.00,76.40,98.77,59.30,58.41
0,23,11,4,1,86.80,82.00,97.76,97.76,97.66
0,23,12,9,0,51.20,48.40,92.67,89.59,88.21
0,23,13,5,2,57.20,55.20,93.95,94.84,94.51
0,23,14,3,1,51.20,56.00,89.31,91.88,93.47
0,23,15,9,1,56.40,57.20,75.92,92.47,90.78
0,23,16,3,2,73.20,74.40,94.65,95.25,95.74
0,23,17,6,2,84.00,87.20,95.41,88.31,87.58
0,23,18,4,0,62.80,62.00,97.76,94.81,95.32
0,23,19,0,0,56.00,61.20,98.98,96.12,97.86
0,23,20,7,1,73.20,70.40,94.75,94.36,93.97
0,23,21,8,0,85.20,82.00,96.92,97.84,97.02
0,23,22,6,1,80.80,81.60,97.70,99.27,98.64
0,23,23,0,1,31.60,82.80,99.29,95.61,98.88
0,24,0,3,0,76.40,67.20,96.24,96.63,94.75
0,24,1,5,2,82.80,86.00,93.95,94.51,97.09
0,24,2,6,2,80.40,74.40,95.41,87.58,90.92
0,24,3,8,2,76.40,68.40,91.68,83.88,86.45
0,24,4,3,2,68.40,55.60,94.65,95.74,91.39
0,24,5,4,2,51.20,44.40,95.93,85.64,85.54
0,24,6,8,2,72.00,60.80,91.68,83.88,86.45
0,24,7,5,0,65.20,71.20,98.65,97.09,98.65
0,24,8,8,0,72.80,63.60,96.92,97.02,96.20
0,24,9,1,1,89.60,80.40,100.00,97.89,98.15
0,24,10,1,2,76.40,65.60,98.77,58.41,57.89
0,24,11,4,1,82.00,74.80,97.76,97.66,96.95
0,24,12,9,0,48.40,41.20,92.67,88.21,89.10
0,24,13,5,2,55.20,61.60,93.95,94.51,97.09
0,24,14,3,1,56.00,40.40,89.31,93.47,91.78
0,24,15,9,1,57.20,53.60,75.92,90.78,85.73
0,24,16,3,2,74.40,46.40,94.65,95.74,91.39
0,24,17,6,2,87.20,77.60,95.41,87.58,90.92
0,24,18,4,0,62.00,58.80,97.76,95.32,95.21
0,24,19,0,0,61.20,50.40,98.98,97.86,98.37
0,24,20,7,1,70.40,62.80,94.75,93.97,94.94
0,24,21,8,0,82.00,61.60,96.92,97.02,96.20
0,24,22,6,1,81.60,78.00,97.70,98.64,98.75
0,24,23,0,1,82.80,76.80,99.29,98.88,99.08
0,24,24,5,1,24.80,70.80,89.46,80.72,86.21
0,25,0,3,0,67.20,68.80,96.24,94.75,93.47
0,25,1,5,2,86.00,87.20,93.95,97.09,97.09
0,25,2,6,2,74.40,72.80,95.41,90.92,86.74
0,25,3,8,2,68.40,71.60,91.68,86.45,87.47
0,25,4,3,2,55.60,56.80,94.65,91.39,90.50
0,25,5,4,2,44.40,56.80,95.93,85.54,89.10
0,25,6,8,2,60.80,66.40,91.68,86.45,87.47
0,25,7,5,0,71.20,72.40,98.65,98.65,98.21
0,25,8,8,0,63.60,64.80,96.92,96.20,97.02
0,25,9,1,1,80.40,82.40,100.00,98.15,96.74
0,25,10,1,2,65.60,63.20,98.77,57.89,47.93
0,25,11,4,1,74.80,84.00,97.76,96.95,97.35
0,25,12,9,0,41.20,39.20,92.67,89.10,87.41
0,25,13,5,2,61.60,67.60,93.95,97.09,97.09
0,25,14,3,1,40.40,48.40,89.31,91.78,90.99
0,25,15,9,1,53.60,52.40,75.92,85.73,90.78
0,25,16,3,2,46.40,46.00,94.65,91.39,90.50
0,25,17,6,2,77.60,81.60,95.41,90.92,86.74
0,25,18,4,0,58.80,70.40,97.76,95.21,96.44
0,25,19,0,0,50.40,54.80,98.98,98.37,97.45
0,25,20,7,1,62.80,62.00,94.75,94.94,93.87
0,25,21,8,0,61.60,72.40,96.92,96.20,97.02
0,25,22,6,1,78.00,74.80,97.70,98.75,98.75
0,25,23,0,1,76.80,79.20,99.29,99.08,98.88
0,25,24,5,1,70.80,60.80,89.46,86.21,87.22
0,25,25,4,0,35.20,60.40,97.76,95.21,96.44
0,26,0,3,0,68.80,67.20,96.24,93.47,92.67
0,26,1,5,2,87.20,86.40,93.95,97.09,97.31
0,26,2,6,2,72.80,63.60,95.41,86.74,85.49
0,26,3,8,2,71.60,75.60,91.68,87.47,90.86
0,26,4,3,2,56.80,52.40,94.65,90.50,90.00
0,26,5,4,2,56.80,54.00,95.93,89.10,87.88
0,26,6,8,2,66.40,70.80,91.68,87.47,90.86
0,26,7,5,0,72.40,66.00,98.65,98.21,97.98
0,26,8,8,0,64.80,68.80,96.92,97.02,97.84
0,26,9,1,1,82.40,75.20,100.00,96.74,96.65
0,26,10,1,2,63.20,43.20,98.77,47.93,37.44
0,26,11,4,1,84.00,78.80,97.76,97.35,97.05
0,26,12,9,0,39.20,37.20,92.67,87.41,87.02
0,26,13,5,2,67.60,62.40,93.95,97.09,97.31
0,26,14,3,1,48.40,43.20,89.31,90.99,90.10
0,26,15,9,1,52.40,49.20,75.92,90.78,88.40
0,26,16,3,2,46.00,41.60,94.65,90.50,90.00
0,26,17,6,2,81.60,72.00,95.41,86.74,85.49
0,26,18,4,0,70.40,66.00,97.76,96.44,96.03
0,26,19,0,0,54.80,49.60,98.98,97.45,97.96
0,26,20,7,1,62.00,59.20,94.75,93.87,94.65
0,26,21,8,0,72.40,74.00,96.92,97.02,97.84
0,26,22,6,1,74.80,70.40,97.70,98.75,98.33
0,26,23,0,1,79.20,78.00,99.29,98.88,99.29
0,26,24,5,1,60.80,65.20,89.46,87.22,85.87
0,26,25,4,0,60.40,57.20,97.76,96.44,96.03
0,26,26,8,1,39.60,53.20,86.96,94.15,96.10
0,27,0,3,0,67.20,80.80,96.24,92.67,94.55
0,27,1,5,2,86.40,90.00,93.95,97.31,94.17
0,27,2,6,2,63.60,84.40,95.41,85.49,84.76
0,27,3,8,2,75.60,86.80,91.68,90.86,83.16
0,27,4,3,2,52.40,69.60,94.65,90.00,92.38
0,27,5,4,2,54.00,64.00,95.93,87.88,86.97
0,27,6,8,2,70.80,84.40,91.68,90.86,83.16
0,27,7,5,0,66.00,79.60,98.65,97.98,93.39
0,27,8,8,0,68.80,80.80,96.92,97.84,97.54
0,27,9,1,1,75.20,93.60,100.00,96.65,95.24
0,27,10,1,2,43.20,88.00,98.77,37.44,54.89
0,27,11,4,1,78.80,90.00,97.76,97.05,96.13
0,27,12,9,0,37.20,56.00,92.67,87.02,78.00
0,27,13,5,2,62.40,78.40,93.95,97.31,94.17
0,27,14,3,1,43.20,68.00,89.31,90.10,89.01
0,27,15,9,1,49.20,63.60,75.92,88.40,90.98
0,27,16,3,2,41.60,69.60,94.65,90.00,92.38
0,27,17,6,2,72.00,90.00,95.41,85.49,84.76
0,27,18,4,0,66.00,77.60,97.76,96.03,95.01
0,27,19,0,0,49.60,79.60,98.98,97.96,96.73
0,27,20,7,1,59.20,83.20,94.75,94.65,91.83
0,27,21,8,0,74.00,90.00,96.92,97.84,97.54
0,27,22,6,1,70.40,81.60,97.70,98.33,96.56
0,27,23,0,1,78.00,92.40,99.29,99.29,98.57
0,27,24,5,1,65.20,69.60,89.46,85.87,75.90
0,27,25,4,0,57.20,80.00,97.76,96.03,95.01
0,27,26,8,1,53.20,64.40,86.96,96.10,97.54
0,27,27,2,0,18.40,56.00,97.29,58.33,75.19
0,28,0,3,0,80.80,79.60,96.24,94.55,92.18
0,28,1,5,2,90.00,88.40,93.95,94.17,94.06
0,28,2,6,2,84.40,82.00,95.41,84.76,81.84
0,28,3,8,2,86.80,88.80,91.68,83.16,84.60
0,28,4,3,2,69.60,69.20,94.65,92.38,89.21
0,28,5,4,2,64.00,68.00,95.93,86.97,84.01
0,28,6,8,2,84.40,88.00,91.68,83.16,84.60
0,28,7,5,0,79.60,78.00,98.65,93.39,93.95
0,28,8,8,0,80.80,80.40,96.92,97.54,98.15
0,28,9,1,1,93.60,92.80,100.00,95.24,94.01
0,28,10,1,2,88.00,85.60,98.77,54.89,50.22
0,28,11,4,1,90.00,91.20,97.76,96.13,96.23
0,28,12,9,0,56.00,54.00,92.67,78.00,74.13
0,28,13,5,2,78.40,75.60,93.95,94.17,94.06
0,28,14,3,1,68.00,64.00,89.31,89.01,86.34
0,28,15,9,1,63.60,52.00,75.92,90.98,89.00
0,28,16,3,2,69.60,62.80,94.65,92.38,89.21
0,28,17,6,2,90.00,90.80,95.41,84.76,81.84
0,28,18,4,0,77.60,77.60,97.76,95.01,93.38
0,28,19,0,0,79.60,81.20,98.98,96.73,95.71
0,28,20,7,1,83.20,86.00,94.75,91.83,93.87
0,28,21,8,0,90.00,89.60,96.92,97.54,98.15
0,28,22,6,1,81.60,80.00,97.70,96.56,96.66
0,28,23,0,1,92.40,89.20,99.29,98.57,98.27
0,28,24,5,1,69.60,74.80,89.46,75.90,77.24
0,28,25,4,0,80.00,79.60,97.76,95.01,93.38
0,28,26,8,1,64.40,67.20,86.96,97.54,97.74
0,28,27,2,0,56.00,55.20,97.29,75.19,71.41
0,28,28,7,1,38.80,80.40,94.75,91.83,93.87
0,29,0,3,0,79.60,80.80,96.24,92.18,92.87
0,29,1,5,2,88.40,88.40,93.95,94.06,91.37
0,29,2,6,2,82.00,83.20,95.41,81.84,84.34
0,29,3,8,2,88.80,91.20,91.68,84.60,84.29
0,29,4,3,2,69.20,72.80,94.65,89.21,90.89
0,29,5,4,2,68.00,68.80,95.93,84.01,84.11
0,29,6,8,2,88.00,88.80,91.68,84.60,84.29
0,29,7,5,0,78.00,77.20,98.65,93.95,91.93
0,29,8,8,0,80.40,82.00,96.92,98.15,97.02
0,29,9,1,1,92.80,94.40,100.00,94.01,93.57
0,29,10,1,2,85.60,86.00,98.77,50.22,50.13
0,29,11,4,1,91.20,94.00,97.76,96.23,96.64
0,29,12,9,0,54.00,55.60,92.67,74.13,67.20
0,29,13,5,2,75.60,76.00,93.95,94.06,91.37
0,29,14,3,1,64.00,59.60,89.31,86.34,83.56
0,29,15,9,1,52.00,54.00,75.92,89.00,84.54
0,29,16,3,2,62.80,70.00,94.65,89.21,90.89
0,29,17,6,2,90.80,90.40,95.41,81.84,84.34
0,29,18,4,0,77.60,82.40,97.76,93.38,93.38
0,29,19,0,0,81.20,80.40,98.98,95.71,92.65
0,29,20,7,1,86.00,89.20,94.75,93.87,94.46
0,29,21,8,0,89.60,90.40,96.92,98.15,97.02
0,29,22,6,1,80.00,84.40,97.70,96.66,97.39
0,29,23,0,1,89.20,88.80,99.29,98.27,96.33
