experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,9,7,9,1,38.40,57.20,80.28,95.84,97.82
0,9,8,2,1,81.60,77.60,91.38,99.52,99.32
0,9,9,9,1,18.80,46.80,80.28,95.84,97.82
0,10,0,3,1,40.00,49.60,88.22,92.67,95.35
0,10,1,9,2,36.00,26.80,78.59,92.57,85.13
0,10,2,2,2,58.00,53.60,93.22,97.97,96.12
0,10,3,9,0,51.20,30.00,93.06,98.32,96.73
0,10,4,3,1,31.20,48.80,88.22,92.67,95.35
0,10,5,2,1,62.80,56.80,91.38,99.32,99.42
0,10,6,5,1,37.60,45.20,88.00,95.29,96.08
0,10,7,9,1,57.20,42.00,80.28,97.82,95.74
0,10,8,2,1,77.60,73.60,91.38,99.32,99.42
0,10,9,9,1,46.80,33.20,80.28,97.82,95.74
0,10,10,3,1,26.00,42.40,88.22,92.67,95.35
0,11,0,3,1,49.60,48.40,88.22,95.35,95.15
0,11,1,9,2,26.80,35.20,78.59,85.13,90.78
0,11,2,2,2,53.60,54.00,93.22,96.12,95.54
0,11,3,9,0,30.00,42.00,93.06,96.73,97.92
0,11,4,3,1,48.80,42.80,88.22,95.35,95.15
0,11,5,2,1,56.80,57.60,91.38,99.42,99.13
0,11,6,5,1,45.20,37.60,88.00,96.08,95.07
0,11,7,9,1,42.00,56.40,80.28,95.74,97.92
0,11,8,2,1,73.60,72.40,91.38,99.42,99.13
0,11,9,9,1,33.20,44.00,80.28,95.74,97.92
0,11,10,3,1,42.40,39.20,88.22,95.35,95.15
0,11,11,9,1,50.40,62.80,80.28,95.74,97.92
0,12,0,3,1,48.40,51.20,88.22,95.15,95.84
0,12,1,9,2,35.20,39.60,78.59,90.78,91.67
0,12,2,2,2,54.00,53.60,93.22,95.54,93.90
0,12,3,9,0,42.00,48.80,93.06,97.92,98.22
0,12,4,3,1,42.80,52.00,88.22,95.15,95.84
0,12,5,2,1,57.60,61.60,91.38,99.13,98.74
0,12,6,5,1,37.60,38.40,88.00,95.07,94.06
0,12,7,9,1,56.40,65.20,80.28,97.92,99.01
0,12,8,2,1,72.40,67.60,91.38,99.13,98.74
0,12,9,9,1,44.00,43.20,80.28,97.92,99.01
0,12,10,3,1,39.20,45.60,88.22,95.15,95.84
0,12,11,9,1,62.80,64.00,80.28,97.92,99.01
0,12,12,8,1,17.60,28.80,87.68,59.24,80.08
0,13,0,3,1,51.20,44.40,88.22,95.84,95.35
0,13,1,9,2,39.60,46.80,78.59,91.67,95.04
0,13,2,2,2,53.60,52.00,93.22,93.90,94.96
0,13,3,9,0,48.80,50.00,93.06,98.22,98.61
0,13,4,3,1,52.00,43.60,88.22,95.84,95.35
0,13,5,2,1,61.60,52.40,91.38,98.74,98.64
0,13,6,5,1,38.40,36.80,88.00,94.06,93.72
0,13,7,9,1,65.20,64.80,80.28,99.01,98.61
0,13,8,2,1,67.60,64.00,91.38,98.74,98.64
0,13,9,9,1,43.20,45.20,80.28,99.01,98.61
0,13,10,3,1,45.60,38.40,88.22,95.84,95.35
0,13,11,9,1,64.00,66.00,80.28,99.01,98.61
0,13,12,8,1,28.80,28.80,87.68,80.08,79.47
0,13,13,9,2,44.00,54.00,78.59,91.67,95.04
0,14,0,3,1,44.40,42.40,88.22,95.35,94.36
0,14,1,9,2,46.80,58.40,78.59,95.04,97.82
0,14,2,2,2,52.00,49.20,93.22,94.96,92.64
0,14,3,9,0,50.00,73.20,93.06,98.61,99.50
0,14,4,3,1,43.60,34.80,88.22,95.35,94.36
0,14,5,2,1,52.40,55.60,91.38,98.64,98.26
0,14,6,5,1,36.80,26.40,88.00,93.72,91.93
0,14,7,9,1,64.80,75.20,80.28,98.61,99.21
0,14,8,2,1,64.00,55.20,91.38,98.64,98.26
0,14,9,9,1,45.20,60.40,80.28,98.61,99.21
0,14,10,3,1,38.40,33.20,88.22,95.35,94.36
0,14,11,9,1,66.00,71.20,80.28,98.61,99.21
0,14,12,8,1,28.80,26.40,87.68,79.47,74.64
0,14,13,9,2,54.00,65.20,78.59,95.04,97.82
0,14,14,9,0,17.60,55.20,93.06,98.61,99.50
0,15,0,3,1,42.40,52.80,88.22,94.36,97.33
0,15,1,9,2,58.40,54.00,78.59,97.82,95.94
0,15,2,2,2,49.20,42.40,93.22,92.64,88.18
0,15,3,9,0,73.20,64.00,93.06,99.50,99.01
0,15,4,3,1,34.80,50.40,88.22,94.36,97.33
0,15,5,2,1,55.60,57.20,91.38,98.26,98.26
0,15,6,5,1,26.40,29.20,88.00,91.93,91.26
0,15,7,9,1,75.20,67.60,80.28,99.21,98.91
0,15,8,2,1,55.20,56.00,91.38,98.26,98.26
0,15,9,9,1,60.40,50.40,80.28,99.21,98.91
0,15,10,3,1,33.20,50.00,88.22,94.36,97.33
0,15,11,9,1,71.20,66.00,80.28,99.21,98.91
0,15,12,8,1,26.40,24.40,87.68,74.64,69.82
0,15,13,9,2,65.20,56.00,78.59,97.82,95.94
0,15,14,9,0,55.20,47.20,93.06,99.50,99.01
0,15,15,3,1,28.00,43.60,88.22,94.36,97.33
0,16,0,3,1,52.80,50.00,88.22,97.33,96.53
0,16,1,9,2,54.00,45.60,78.59,95.94,92.77
0,16,2,2,2,42.40,38.40,93.22,88.18,90.50
0,16,3,9,0,64.00,50.40,93.06,99.01,97.82
0,16,4,3,1,50.40,47.60,88.22,97.33,96.53
0,16,5,2,1,57.20,52.00,91.38,98.26,98.16
0,16,6,5,1,29.20,44.80,88.00,91.26,96.41
0,16,7,9,1,67.60,58.00,80.28,98.91,98.41
0,16,8,2,1,56.00,52.00,91.38,98.26,98.16
0,16,9,9,1,50.40,41.20,80.28,98.91,98.41
0,16,10,3,1,50.00,47.60,88.22,97.33,96.53
0,16,11,9,1,66.00,61.60,80.28,98.91,98.41
0,16,12,8,1,24.40,25.60,87.68,69.82,73.61
0,16,13,9,2,56.00,44.40,78.59,95.94,92.77
0,16,14,9,0,47.20,22.00,93.06,99.01,97.82
0,16,15,3,1,43.60,43.20,88.22,97.33,96.53
0,16,16,5,2,37.60,62.80,92.60,82.51,94.17
0,17,0,3,1,50.00,47.20,88.22,96.53,95.94
0,17,1,9,2,45.60,50.40,78.59,92.77,95.64
0,17,2,2,2,38.40,36.40,93.22,90.50,88.76
0,17,3,9,0,50.40,58.40,93.06,97.82,98.51
0,17,4,3,1,47.60,43.60,88.22,96.53,95.94
0,17,5,2,1,52.00,50.00,91.38,98.16,98.26
0,17,6,5,1,44.80,43.20,88.00,96.41,96.08
0,17,7,9,1,58.00,59.20,80.28,98.41,98.61
0,17,8,2,1,52.00,49.20,91.38,98.16,98.26
0,17,9,9,1,41.20,46.00,80.28,98.41,98.61
0,17,10,3,1,47.60,43.60,88.22,96.53,95.94
0,17,11,9,1,61.60,65.60,80.28,98.41,98.61
0,17,12,8,1,25.60,26.40,87.68,73.61,73.51
0,17,13,9,2,44.40,52.80,78.59,92.77,95.64
0,17,14,9,0,22.00,28.80,93.06,97.82,98.51
0,17,15,3,1,43.20,40.00,88.22,96.53,95.94
0,17,16,5,2,62.80,62.00,92.60,94.17,94.28
0,17,17,9,0,58.00,62.40,93.06,97.82,98.51
0,18,0,3,1,47.20,45.60,88.22,95.94,96.04
0,18,1,9,2,50.40,52.80,78.59,95.64,96.33
0,18,2,2,2,36.40,44.80,93.22,88.76,90.50
0,18,3,9,0,58.40,66.00,93.06,98.51,98.61
0,18,4,3,1,43.60,42.40,88.22,95.94,96.04
0,18,5,2,1,50.00,61.60,91.38,98.26,98.93
0,18,6,5,1,43.20,34.00,88.00,96.08,93.27
0,18,7,9,1,59.20,66.40,80.28,98.61,99.01
0,18,8,2,1,49.20,64.40,91.38,98.26,98.93
0,18,9,9,1,46.00,50.80,80.28,98.61,99.01
0,18,10,3,1,43.60,42.80,88.22,95.94,96.04
0,18,11,9,1,65.60,67.60,80.28,98.61,99.01
0,18,12,8,1,26.40,22.80,87.68,73.51,66.32
0,18,13,9,2,52.80,56.40,78.59,95.64,96.33
0,18,14,9,0,28.80,44.00,93.06,98.51,98.61
0,18,15,3,1,40.00,39.60,88.22,95.94,96.04
0,18,16,5,2,62.00,46.80,92.60,94.28,88.68
0,18,17,9,0,62.40,67.60,93.06,98.51,98.61
0,18,18,2,1,44.00,54.00,91.38,98.26,98.93
0,19,0,3,1,45.60,47.60,88.22,96.04,96.53
0,19,1,9,2,52.80,50.40,78.59,96.33,95.84
0,19,2,2,2,44.80,39.20,93.22,90.50,87.69
0,19,3,9,0,66.00,61.20,93.06,98.61,98.71
0,19,4,3,1,42.40,42.80,88.22,96.04,96.53
0,19,5,2,1,61.60,58.40,91.38,98.93,98.84
0,19,6,5,1,34.00,34.40,88.00,93.27,94.39
0,19,7,9,1,66.40,63.60,80.28,99.01,98.91
0,19,8,2,1,64.40,62.00,91.38,98.93,98.84
0,19,9,9,1,50.80,44.40,80.28,99.01,98.91
0,19,10,3,1,42.80,46.00,88.22,96.04,96.53
0,19,11,9,1,67.60,66.00,80.28,99.01,98.91
0,19,12,8,1,22.80,31.20,87.68,66.32,84.91
0,19,13,9,2,56.40,49.20,78.59,96.33,95.84
0,19,14,9,0,44.00,39.60,93.06,98.61,98.71
0,19,15,3,1,39.60,37.20,88.22,96.04,96.53
0,19,16,5,2,46.80,46.00,92.60,88.68,89.69
0,19,17,9,0,67.60,63.60,93.06,98.61,98.71
0,19,18,2,1,54.00,50.80,91.38,98.93,98.84
0,19,19,8,1,4.80,12.40,87.68,66.32,84.91
0,20,0,3,1,47.60,44.40,88.22,96.53,95.54
0,20,1,9,2,50.40,44.80,78.59,95.84,95.74
0,20,2,2,2,39.20,41.20,93.22,87.69,89.44
0,20,3,9,0,61.20,51.20,93.06,98.71,98.51
0,20,4,3,1,42.80,40.40,88.22,96.53,95.54
0,20,5,2,1,58.40,48.00,91.38,98.84,98.35
0,20,6,5,1,34.40,40.00,88.00,94.39,95.85
0,20,7,9,1,63.60,55.60,80.28,98.91,98.51
0,20,8,2,1,62.00,49.60,91.38,98.84,98.35
0,20,9,9,1,44.40,37.60,80.28,98.91,98.51
0,20,10,3,1,46.00,43.60,88.22,96.53,95.54
0,20,11,9,1,66.00,63.20,80.28,98.91,98.51
0,20,12,8,1,31.20,38.80,87.68,84.91,93.12
0,20,13,9,2,49.20,44.40,78.59,95.84,95.74
0,20,14,9,0,39.60,29.20,93.06,98.71,98.51
0,20,15,3,1,37.20,34.00,88.22,96.53,95.54
0,20,16,5,2,46.00,48.40,92.60,89.69,92.38
0,20,17,9,0,63.60,58.80,93.06,98.71,98.51
0,20,18,2,1,50.80,46.00,91.38,98.84,98.35
0,20,19,8,1,12.40,20.00,87.68,84.91,93.12
0,20,20,8,1,11.20,21.60,87.68,84.91,93.12
0,21,0,3,1,44.40,44.00,88.22,95.54,95.15
0,21,1,9,2,44.80,40.80,78.59,95.74,94.75
0,21,2,2,2,41.20,54.00,93.22,89.44,94.57
0,21,3,9,0,51.20,52.00,93.06,98.51,98.91
0,21,4,3,1,40.40,38.00,88.22,95.54,95.15
0,21,5,2,1,48.00,52.40,91.38,98.35,98.64
0,21,6,5,1,40.00,36.40,88.00,95.85,95.18
0,21,7,9,1,55.60,56.40,80.28,98.51,98.61
0,21,8,2,1,49.60,60.40,91.38,98.35,98.64
0,21,9,9,1,37.60,35.60,80.28,98.51,98.61
0,21,10,3,1,43.60,40.80,88.22,95.54,95.15
0,21,11,9,1,63.20,63.20,80.28,98.51,98.61
0,21,12,8,1,38.80,36.40,87.68,93.12,92.30
0,21,13,9,2,44.40,44.40,78.59,95.74,94.75
0,21,14,9,0,29.20,31.20,93.06,98.51,98.91
0,21,15,3,1,34.00,34.40,88.22,95.54,95.15
0,21,16,5,2,48.40,45.20,92.60,92.38,90.13
0,21,17,9,0,58.80,58.40,93.06,98.51,98.91
0,21,18,2,1,46.00,51.20,91.38,98.35,98.64
0,21,19,8,1,20.00,17.20,87.68,93.12,92.30
0,21,20,8,1,21.60,19.20,87.68,93.12,92.30
0,21,21,2,2,36.00,50.80,93.22,89.44,94.57
0,22,0,3,1,44.00,42.80,88.22,95.15,94.85
0,22,1,9,2,40.80,46.40,78.59,94.75,95.94
0,22,2,2,2,54.00,50.80,93.22,94.57,94.28
0,22,3,9,0,52.00,58.80,93.06,98.91,99.11
0,22,4,3,1,38.00,36.40,88.22,95.15,94.85
0,22,5,2,1,52.40,50.40,91.38,98.64,98.55
0,22,6,5,1,36.40,34.00,88.00,95.18,94.28
0,22,7,9,1,56.40,57.20,80.28,98.61,98.71
0,22,8,2,1,60.40,56.40,91.38,98.64,98.55
0,22,9,9,1,35.60,36.40,80.28,98.61,98.71
0,22,10,3,1,40.80,37.20,88.22,95.15,94.85
0,22,11,9,1,63.20,63.60,80.28,98.61,98.71
0,22,12,8,1,36.40,36.80,87.68,92.30,92.09
0,22,13,9,2,44.40,50.00,78.59,94.75,95.94
0,22,14,9,0,31.20,35.20,93.06,98.91,99.11
0,22,15,3,1,34.40,33.20,88.22,95.15,94.85
0,22,16,5,2,45.20,42.80,92.60,90.13,89.69
0,22,17,9,0,58.40,60.40,93.06,98.91,99.11
0,22,18,2,1,51.20,48.80,91.38,98.64,98.55
0,22,19,8,1,17.20,17.60,87.68,92.30,92.09
0,22,20,8,1,19.20,20.00,87.68,92.30,92.09
0,22,21,2,2,50.80,48.40,93.22,94.57,94.28
0,22,22,9,2,23.60,33.60,78.59,94.75,95.94
0,23,0,3,1,42.80,43.20,88.22,94.85,94.75
0,23,1,9,2,46.40,43.60,78.59,95.94,94.75
0,23,2,2,2,50.80,47.60,93.22,94.28,92.83
0,23,3,9,0,58.80,50.40,93.06,99.11,98.41
0,23,4,3,1,36.40,36.00,88.22,94.85,94.75
0,23,5,2,1,50.40,52.00,91.38,98.55,98.74
0,23,6,5,1,34.00,41.20,88.00,94.28,96.52
0,23,7,9,1,57.20,56.80,80.28,98.71,98.71
0,23,8,2,1,56.40,59.60,91.38,98.55,98.74
0,23,9,9,1,36.40,36.00,80.28,98.71,98.71
0,23,10,3,1,37.20,38.40,88.22,94.85,94.75
0,23,11,9,1,63.60,62.00,80.28,98.71,98.71
0,23,12,8,1,36.80,35.60,87.68,92.09,91.68
0,23,13,9,2,50.00,44.00,78.59,95.94,94.75
0,23,14,9,0,35.20,24.40,93.06,99.11,98.41
0,23,15,3,1,33.20,33.60,88.22,94.85,94.75
0,23,16,5,2,42.80,60.00,92.60,89.69,94.39
0,23,17,9,0,60.40,58.00,93.06,99.11,98.41
0,23,18,2,1,48.80,50.40,91.38,98.55,98.74
0,23,19,8,1,17.60,16.40,87.68,92.09,91.68
0,23,20,8,1,20.00,18.40,87.68,92.09,91.68
0,23,21,2,2,48.40,47.20,93.22,94.28,92.83
0,23,22,9,2,33.60,27.60,78.59,95.94,94.75
0,23,23,5,2,52.00,66.40,92.60,89.69,94.39
0,24,0,3,1,43.20,45.20,88.22,94.75,95.25
0,24,1,9,2,43.60,40.00,78.59,94.75,93.86
0,24,2,2,2,47.60,44.00,93.22,92.83,92.54
0,24,3,9,0,50.40,44.40,93.06,98.41,98.02
0,24,4,3,1,36.00,42.40,88.22,94.75,95.25
0,24,5,2,1,52.00,50.00,91.38,98.74,98.55
0,24,6,5,1,41.20,43.20,88.00,96.52,96.64
0,24,7,9,1,56.80,53.60,80.28,98.71,98.61
0,24,8,2,1,59.60,54.80,91.38,98.74,98.55
0,24,9,9,1,36.00,31.60,80.28,98.71,98.61
0,24,10,3,1,38.40,42.00,88.22,94.75,95.25
0,24,11,9,1,62.00,60.40,80.28,98.71,98.61
0,24,12,8,1,35.60,36.40,87.68,91.68,91.38
0,24,13,9,2,44.00,41.60,78.59,94.75,93.86
0,24,14,9,0,24.40,17.60,93.06,98.41,98.02
0,24,15,3,1,33.60,36.40,88.22,94.75,95.25
0,24,16,5,2,60.00,62.80,92.60,94.39,95.29
0,24,17,9,0,58.00,53.20,93.06,98.41,98.02
0,24,18,2,1,50.40,47.20,91.38,98.74,98.55
0,24,19,8,1,16.40,17.60,87.68,91.68,91.38
0,24,20,8,1,18.40,18.80,87.68,91.68,91.38
0,24,21,2,2,47.20,45.20,93.22,92.83,92.54
0,24,22,9,2,27.60,22.80,78.59,94.75,93.86
0,24,23,5,2,66.40,65.20,92.60,94.39,95.29
0,24,24,3,1,38.40,42.00,88.22,94.75,95.25
0,25,0,3,1,45.20,46.80,88.22,95.25,96.53
0,25,1,9,2,40.00,50.80,78.59,93.86,96.83
0,25,2,2,2,44.00,40.00,93.22,92.54,87.11
0,25,3,9,0,44.40,67.20,93.06,98.02,98.91
0,25,4,3,1,42.40,45.60,88.22,95.25,96.53
0,25,5,2,1,50.00,60.80,91.38,98.55,98.64
0,25,6,5,1,43.20,31.20,88.00,96.64,92.60
0,25,7,9,1,53.60,67.20,80.28,98.61,99.21
0,25,8,2,1,54.80,61.60,91.38,98.55,98.64
0,25,9,9,1,31.60,42.80,80.28,98.61,99.21
0,25,10,3,1,42.00,45.60,88.22,95.25,96.53
0,25,11,9,1,60.40,68.40,80.28,98.61,99.21
0,25,12,8,1,36.40,32.80,87.68,91.38,88.60
0,25,13,9,2,41.60,59.60,78.59,93.86,96.83
0,25,14,9,0,17.60,38.80,93.06,98.02,98.91
0,25,15,3,1,36.40,37.20,88.22,95.25,96.53
0,25,16,5,2,62.80,48.40,92.60,95.29,89.35
0,25,17,9,0,53.20,67.20,93.06,98.02,98.91
0,25,18,2,1,47.20,52.00,91.38,98.55,98.64
0,25,19,8,1,17.60,15.20,87.68,91.38,88.60
0,25,20,8,1,18.80,12.80,87.68,91.38,88.60
0,25,21,2,2,45.20,41.20,93.22,92.54,87.11
0,25,22,9,2,22.80,40.80,78.59,93.86,96.83
0,25,23,5,2,65.20,57.20,92.60,95.29,89.35
0,25,24,3,1,42.00,46.00,88.22,95.25,96.53
0,25,25,9,0,35.60,49.60,93.06,98.02,98.91
0,26,0,3,1,46.80,49.20,88.22,96.53,96.53
0,26,1,9,2,50.80,44.00,78.59,96.83,93.56
0,26,2,2,2,40.00,38.40,93.22,87.11,88.47
0,26,3,9,0,67.20,48.80,93.06,98.91,98.22
0,26,4,3,1,45.60,51.60,88.22,96.53,96.53
0,26,5,2,1,60.80,52.80,91.38,98.64,98.74
0,26,6,5,1,31.20,39.60,88.00,92.60,96.08
0,26,7,9,1,67.20,55.20,80.28,99.21,98.61
0,26,8,2,1,61.60,56.40,91.38,98.64,98.74
0,26,9,9,1,42.80,33.60,80.28,99.21,98.61
0,26,10,3,1,45.60,47.20,88.22,96.53,96.53
0,26,11,9,1,68.40,62.00,80.28,99.21,98.61
0,26,12,8,1,32.80,32.40,87.68,88.60,88.91
0,26,13,9,2,59.60,45.60,78.59,96.83,93.56
0,26,14,9,0,38.80,23.20,93.06,98.91,98.22
0,26,15,3,1,37.20,40.00,88.22,96.53,96.53
0,26,16,5,2,48.40,57.20,92.60,89.35,93.50
0,26,17,9,0,67.20,56.40,93.06,98.91,98.22
0,26,18,2,1,52.00,47.60,91.38,98.64,98.74
0,26,19,8,1,15.20,14.40,87.68,88.60,88.91
0,26,20,8,1,12.80,12.80,87.68,88.60,88.91
0,26,21,2,2,41.20,40.80,93.22,87.11,88.47
0,26,22,9,2,40.80,21.20,78.59,96.83,93.56
0,26,23,5,2,57.20,62.40,92.60,89.35,93.50
0,26,24,3,1,46.00,45.20,88.22,96.53,96.53
0,26,25,9,0,49.60,40.00,93.06,98.91,98.22
0,26,26,3,1,28.40,35.20,88.22,96.53,96.53
0,27,0,3,1,49.20,51.60,88.22,96.53,96.53
0,27,1,9,2,44.00,44.80,78.59,93.56,95.54
0,27,2,2,2,38.40,34.40,93.22,88.47,84.30
0,27,3,9,0,48.80,53.60,93.06,98.22,98.41
0,27,4,3,1,51.60,52.80,88.22,96.53,96.53
0,27,5,2,1,52.80,54.40,91.38,98.74,98.55
0,27,6,5,1,39.60,38.00,88.00,96.08,95.52
0,27,7,9,1,55.20,57.60,80.28,98.61,98.61
0,27,8,2,1,56.40,58.40,91.38,98.74,98.55
0,27,9,9,1,33.60,33.60,80.28,98.61,98.61
0,27,10,3,1,47.20,48.40,88.22,96.53,96.53
0,27,11,9,1,62.00,61.60,80.28,98.61,98.61
0,27,12,8,1,32.40,35.60,87.68,88.91,92.09
0,27,13,9,2,45.60,46.40,78.59,93.56,95.54
0,27,14,9,0,23.20,30.80,93.06,98.22,98.41
0,27,15,3,1,40.00,40.00,88.22,96.53,96.53
0,27,16,5,2,57.20,53.20,92.60,93.50,91.59
0,27,17,9,0,56.40,58.00,93.06,98.22,98.41
0,27,18,2,1,47.60,49.20,91.38,98.74,98.55
0,27,19,8,1,14.40,18.00,87.68,88.91,92.09
0,27,20,8,1,12.80,18.00,87.68,88.91,92.09
0,27,21,2,2,40.80,36.80,93.22,88.47,84.30
0,27,22,9,2,21.20,26.40,78.59,93.56,95.54
0,27,23,5,2,62.40,60.00,92.60,93.50,91.59
0,27,24,3,1,45.20,47.60,88.22,96.53,96.53
0,27,25,9,0,40.00,39.20,93.06,98.22,98.41
0,27,26,3,1,35.20,36.00,88.22,96.53,96.53
0,27,27,8,1,22.80,27.60,87.68,88.91,92.09
0,28,0,3,1,51.60,56.00,88.22,96.53,98.32
0,28,1,9,2,44.80,42.00,78.59,95.54,93.46
0,28,2,2,2,34.40,33.60,93.22,84.30,80.43
0,28,3,9,0,53.60,52.00,93.06,98.41,98.51
0,28,4,3,1,52.80,66.80,88.22,96.53,98.32
0,28,5,2,1,54.40,56.80,91.38,98.55,98.26
0,28,6,5,1,38.00,34.00,88.00,95.52,94.28
0,28,7,9,1,57.60,56.80,80.28,98.61,98.41
0,28,8,2,1,58.40,60.80,91.38,98.55,98.26
0,28,9,9,1,33.60,32.40,80.28,98.61,98.41
0,28,10,3,1,48.40,56.00,88.22,96.53,98.32
0,28,11,9,1,61.60,62.00,80.28,98.61,98.41
0,28,12,8,1,35.60,35.20,87.68,92.09,92.61
0,28,13,9,2,46.40,40.40,78.59,95.54,93.46
0,28,14,9,0,30.80,31.60,93.06,98.41,98.51
0,28,15,3,1,40.00,46.40,88.22,96.53,98.32
0,28,16,5,2,53.20,49.60,92.60,91.59,88.79
0,28,17,9,0,58.00,55.60,93.06,98.41,98.51
0,28,18,2,1,49.20,48.80,91.38,98.55,98.26
0,28,19,8,1,18.00,18.00,87.68,92.09,92.61
0,28,20,8,1,18.00,18.00,87.68,92.09,92.61
0,28,21,2,2,36.80,37.20,93.22,84.30,80.43
0,28,22,9,2,26.40,20.40,78.59,95.54,93.46
0,28,23,5,2,60.00,56.40,92.60,91.59,88.79
0,28,24,3,1,47.60,53.60,88.22,96.53,98.32
0,28,25,9,0,39.20,38.00,93.06,98.41,98.51
0,28,26,3,1,36.00,44.00,88.22,96.53,98.32
0,28,27,8,1,27.60,28.00,87.68,92.09,92.61
0,28,28,3,1,48.40,58.40,88.22,96.53,98.32
0,29,0,3,1,56.00,52.80,88.22,98.32,97.13
0,29,1,9,2,42.00,42.00,78.59,93.46,94.15
0,29,2,2,2,33.60,31.20,93.22,80.43,83.82
0,29,3,9,0,52.00,46.00,93.06,98.51,98.12
0,29,4,3,1,66.80,55.60,88.22,98.32,97.13
0,29,5,2,1,56.80,52.00,91.38,98.26,98.35
0,29,6,5,1,34.00,41.20,88.00,94.28,95.96
0,29,7,9,1,56.80,53.60,80.28,98.41,98.22
0,29,8,2,1,60.80,49.20,91.38,98.26,98.35
0,29,9,9,1,32.40,31.60,80.28,98.41,98.22
0,29,10,3,1,56.00,49.20,88.22,98.32,97.13
0,29,11,9,1,62.00,58.40,80.28,98.41,98.22
0,29,12,8,1,35.20,35.20,87.68,92.61,91.79
0,29,13,9,2,40.40,41.60,78.59,93.46,94.15
0,29,14,9,0,31.60,24.40,93.06,98.51,98.12
0,29,15,3,1,46.40,41.60,88.22,98.32,97.13
0,29,16,5,2,49.60,55.60,92.60,88.79,93.39
0,29,17,9,0,55.60,54.00,93.06,98.51,98.12
0,29,18,2,1,48.80,44.40,91.38,98.26,98.35
0,29,19,8,1,18.00,17.20,87.68,92.61,91.79
0,29,20,8,1,18.00,16.00,87.68,92.61,91.79
0,29,21,2,2,37.20,36.00,93.22,80.43,83.82
0,29,22,9,2,20.40,20.80,78.59,93.46,94.15
0,29,23,5,2,56.40,62.00,92.60,88.79,93.39
