experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,10,1,60000,1000,11000,0.000106,93.20,98.61,98.56,22.90,18.80,18.47,17.71,83.04,83.70,32.70,26.00,49.02,47.67,87.03,87.71,44.90,42.40,46.10,45.64,18.80,26.00,42.40,17.71,47.67,45.64
0,11,1,60000,1000,12000,0.000124,88.94,98.61,98.56,20.00,22.00,18.60,18.07,87.03,87.71,47.40,50.40,46.21,46.03,83.12,83.84,63.70,62.80,50.24,49.37,22.00,50.40,62.80,18.07,46.03,49.37
0,12,1,60000,1000,13000,0.000109,40.06,98.61,98.56,24.40,32.40,19.05,19.17,83.12,83.84,12.10,17.60,47.31,46.92,83.35,84.32,24.10,28.80,50.25,50.74,32.40,17.60,28.80,19.17,46.92,50.74
0,13,2,60000,1000,14000,0.000110,59.80,98.61,98.56,10.40,11.60,18.43,18.63,83.35,84.32,44.80,44.00,49.86,50.26,86.28,87.04,55.00,54.00,49.42,49.09,11.60,44.00,54.00,18.63,50.26,49.09
0,14,0,60000,1000,15000,0.000119,57.40,98.61,98.56,1.70,2.00,17.31,17.52,86.28,87.04,19.30,17.60,47.41,46.99,81.84,82.34,52.50,55.20,52.39,52.13,2.00,17.60,55.20,17.52,46.99,52.13
0,15,1,60000,1000,16000,0.000103,44.82,98.61,98.56,10.90,13.20,16.91,17.25,81.84,82.34,24.60,28.00,50.65,50.62,78.94,79.74,39.10,43.60,50.64,50.70,13.20,28.00,43.60,17.25,50.62,50.70
0,16,2,60000,1000,17000,0.000114,84.80,98.61,98.56,40.90,36.40,18.32,18.38,78.94,79.74,39.00,37.60,49.96,49.93,83.70,84.69,65.10,62.80,46.16,46.31,36.40,37.60,62.80,18.38,49.93,46.31
0,17,0,60000,1000,18000,0.000119,99.88,98.61,98.56,23.60,29.20,18.62,18.98,83.70,84.69,48.20,58.00,46.27,46.96,84.30,85.26,54.80,62.40,47.28,48.07,29.20,58.00,62.40,18.98,46.96,48.07
0,18,1,60000,1000,19000,0.000103,50.18,98.61,98.56,23.80,25.20,18.89,19.31,84.30,85.26,39.60,44.00,46.88,47.85,77.68,78.73,50.30,54.00,50.22,51.07,25.20,44.00,54.00,19.31,47.85,51.07
0,19,1,60000,1000,20000,0.000124,61.51,98.61,98.56,24.50,20.00,19.17,19.34,77.68,78.73,5.90,4.80,48.00,48.76,82.14,83.35,13.80,12.40,46.96,47.30,20.00,4.80,12.40,19.34,48.76,47.30
0,20,1,60000,1000,21000,0.000110,82.01,98.61,98.56,27.90,28.40,19.59,19.77,82.14,83.35,10.70,11.20,45.23,45.58,87.78,88.64,21.30,21.60,42.80,42.90,28.40,11.20,21.60,19.77,45.58,42.90
0,21,2,60000,1000,22000,0.000121,73.82,98.61,98.56,28.70,31.60,20.00,20.31,87.78,88.64,35.80,36.00,42.49,42.58,86.11,87.16,49.80,50.80,43.37,43.75,31.60,36.00,50.80,20.31,42.58,43.75
0,22,2,60000,1000,23000,0.000106,69.29,98.61,98.56,12.50,14.80,19.67,20.07,86.11,87.16,23.20,23.60,42.49,42.87,86.65,87.59,31.30,33.60,43.10,43.36,14.80,23.60,33.60,20.07,42.87,43.36
0,23,2,60000,1000,24000,0.000123,80.23,98.61,98.56,46.40,53.20,20.79,21.45,86.65,87.59,48.60,52.00,43.33,43.72,86.00,86.98,60.30,66.40,42.94,43.70,53.20,52.00,66.40,21.45,43.72,43.70
0,24,1,60000,1000,25000,0.000108,79.76,98.61,98.56,34.50,25.60,21.34,21.62,86.00,86.98,47.80,38.40,43.14,43.49,87.32,88.23,52.30,42.00,42.22,42.34,25.60,38.40,42.00,21.62,43.49,42.34
0,25,0,60000,1000,26000,0.000110,34.65,98.61,98.56,20.70,18.40,21.31,21.49,87.32,88.23,42.20,35.60,42.22,42.08,79.70,81.02,53.70,49.60,47.10,47.18,18.40,35.60,49.60,21.49,42.08,47.18
0,26,1,60000,1000,27000,0.000123,86.86,98.61,98.56,15.30,18.80,21.09,21.39,79.70,81.02,26.70,28.40,46.34,46.49,85.11,86.39,31.90,35.20,42.51,42.71,18.80,28.40,35.20,21.39,46.49,42.71
0,27,1,60000,1000,28000,0.000127,64.83,98.61,98.56,26.40,22.40,21.28,21.43,85.11,86.39,25.00,22.80,41.89,42.00,83.23,84.57,29.40,27.60,43.31,43.29,22.40,22.80,27.60,21.43,42.00,43.29
0,28,1,60000,1000,29000,0.000104,41.65,98.61,98.56,31.00,32.00,21.61,21.79,83.23,84.57,49.00,48.40,43.51,43.46,81.76,83.23,56.90,58.40,44.30,44.44,32.00,48.40,58.40,21.79,43.46,44.44
0,29,2,60000,1000,30000,0.000120,97.18,98.61,98.56,9.20,8.40,21.20,21.35,81.76,83.23,37.10,35.60,44.06,44.15,85.75,87.00,39.00,39.20,41.77,41.77,8.40,35.60,39.20,21.35,44.15,41.77
