experiment_ID, 					ID, 					latest_new_instance_digit, 					noise type, 					Initial training dataset size, 					Oversampling Size per new instance, 					accumilated_retraining_dataset_size, 					lr, 					ewc_lambda, 										acc_digit_0_original_first_model,					acc_digit_1_original_first_model,					acc_digit_2_original_first_model,					acc_digit_3_original_first_model,					acc_digit_4_original_first_model,					acc_digit_5_original_first_model,					acc_digit_6_original_first_model,					acc_digit_7_original_first_model,					acc_digit_8_original_first_model,					acc_digit_9_original_first_model,					acc_digit_0_original_last_model,					acc_digit_1_original_last_model,					acc_digit_2_original_last_model,					acc_digit_3_original_last_model,					acc_digit_4_original_last_model,					acc_digit_5_original_last_model,					acc_digit_6_original_last_model,					acc_digit_7_original_last_model,					acc_digit_8_original_last_model,					acc_digit_9_original_last_model,					acc_digit_0_noise_0_first_model,					acc_digit_1_noise_0_first_model,					acc_digit_2_noise_0_first_model,					acc_digit_3_noise_0_first_model,					acc_digit_4_noise_0_first_model,					acc_digit_5_noise_0_first_model,					acc_digit_6_noise_0_first_model,					acc_digit_7_noise_0_first_model,					acc_digit_8_noise_0_first_model,					acc_digit_9_noise_0_first_model,					acc_digit_0_noise_0_last_model,					acc_digit_1_noise_0_last_model,					acc_digit_2_noise_0_last_model,					acc_digit_3_noise_0_last_model,					acc_digit_4_noise_0_last_model,					acc_digit_5_noise_0_last_model,					acc_digit_6_noise_0_last_model,					acc_digit_7_noise_0_last_model,					acc_digit_8_noise_0_last_model,					acc_digit_9_noise_0_last_model,					acc_digit_0_noise_1_first_model,					acc_digit_1_noise_1_first_model,					acc_digit_2_noise_1_first_model,					acc_digit_3_noise_1_first_model,					acc_digit_4_noise_1_first_model,					acc_digit_5_noise_1_first_model,					acc_digit_6_noise_1_first_model,					acc_digit_7_noise_1_first_model,					acc_digit_8_noise_1_first_model,					acc_digit_9_noise_1_first_model,					acc_digit_0_noise_1_last_model,					acc_digit_1_noise_1_last_model,					acc_digit_2_noise_1_last_model,					acc_digit_3_noise_1_last_model,					acc_digit_4_noise_1_last_model,					acc_digit_5_noise_1_last_model,					acc_digit_6_noise_1_last_model,					acc_digit_7_noise_1_last_model,					acc_digit_8_noise_1_last_model,					acc_digit_9_noise_1_last_model,					acc_digit_0_noise_2_first_model,					acc_digit_1_noise_2_first_model,					acc_digit_2_noise_2_first_model,					acc_digit_3_noise_2_first_model,					acc_digit_4_noise_2_first_model,					acc_digit_5_noise_2_first_model,					acc_digit_6_noise_2_first_model,					acc_digit_7_noise_2_first_model,					acc_digit_8_noise_2_first_model,					acc_digit_9_noise_2_first_model,					acc_digit_0_noise_2_last_model,					acc_digit_1_noise_2_last_model,					acc_digit_2_noise_2_last_model,					acc_digit_3_noise_2_last_model,					acc_digit_4_noise_2_last_model,					acc_digit_5_noise_2_last_model,					acc_digit_6_noise_2_last_model,					acc_digit_7_noise_2_last_model,					acc_digit_8_noise_2_last_model,					acc_digit_9_noise_2_last_model,					acc_digit_0_noise_0_flag,					acc_digit_1_noise_0_flag,					acc_digit_2_noise_0_flag,					acc_digit_3_noise_0_flag,					acc_digit_4_noise_0_flag,					acc_digit_5_noise_0_flag,					acc_digit_6_noise_0_flag,					acc_digit_7_noise_0_flag,					acc_digit_8_noise_0_flag,					acc_digit_9_noise_0_flag,					acc_digit_0_noise_1_flag,					acc_digit_1_noise_1_flag,					acc_digit_2_noise_1_flag,					acc_digit_3_noise_1_flag,					acc_digit_4_noise_1_flag,					acc_digit_5_noise_1_flag,					acc_digit_6_noise_1_flag,					acc_digit_7_noise_1_flag,					acc_digit_8_noise_1_flag,					acc_digit_9_noise_1_flag,					acc_digit_0_noise_2_flag,					acc_digit_1_noise_2_flag,					acc_digit_2_noise_2_flag,					acc_digit_3_noise_2_flag,					acc_digit_4_noise_2_flag,					acc_digit_5_noise_2_flag,					acc_digit_6_noise_2_flag,					acc_digit_7_noise_2_flag,					acc_digit_8_noise_2_flag,					acc_digit_9_noise_2_flag,					acc_all_digits_original_first_model,					acc_all_digits_original_last_model,					acc_all_digits_noise_0_first_model,					acc_all_digits_noise_0_last_model,					acc_all_digits_noise_1_first_model,					acc_all_digits_noise_1_last_model,					acc_all_digits_noise_2_first_model,					acc_all_digits_noise_2_last_model,					
0,0,9,0,						60000,1000,1000,0.000339,51.78,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						97.96,95.33,96.41,96.63,80.04,97.53,95.82,95.43,93.33,99.70,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						96.63,93.48,91.76,92.48,68.23,93.39,88.62,92.51,87.58,99.70,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						92.65,94.89,82.56,74.55,69.55,75.78,86.95,89.20,66.32,98.71,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						95.00,87.58,82.75,84.46,57.64,87.22,78.08,83.66,78.03,98.71,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,94.83,97.27,90.51,92.60,83.41,93.44,83.40
0,1,5,1,						60000,1000,2000,0.000425,91.99,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						97.35,97.09,96.90,94.46,88.09,99.89,92.90,96.40,93.12,99.01,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						95.10,91.81,93.22,88.91,78.72,99.55,88.20,92.80,87.27,98.32,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						98.27,98.59,90.41,85.74,89.41,98.32,96.35,92.61,89.43,96.43,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						90.71,77.53,82.66,82.77,65.89,98.99,77.66,84.82,73.41,95.24,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,95.53,97.27,91.36,92.60,93.55,93.44,82.80
0,2,2,2,						60000,1000,3000,0.000308,99.60,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						98.06,97.80,99.52,96.34,91.14,99.78,93.95,96.89,93.94,99.01,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						96.53,92.60,98.84,92.57,78.41,99.55,89.56,91.63,87.89,97.52,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						99.08,99.03,97.29,87.62,91.24,97.09,98.02,94.07,89.22,94.35,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						91.22,74.63,98.84,89.90,61.20,98.32,78.50,78.02,71.97,91.18,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,96.66,97.27,92.50,92.60,94.73,93.44,83.22
0,3,9,1,						60000,1000,4000,0.000119,95.22,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						98.37,97.62,99.22,97.52,91.34,99.66,96.56,97.96,94.87,98.91,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						98.06,95.77,98.55,94.26,84.62,99.33,93.74,95.14,91.99,97.62,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						98.78,98.77,95.83,88.61,89.10,95.29,97.18,94.36,87.99,97.13,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						97.04,87.58,97.67,91.98,73.83,97.20,87.16,89.20,81.31,94.25,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,97.21,97.27,94.91,92.60,94.36,93.44,89.69
0,4,2,2,						60000,1000,5000,0.000132,80.73,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						98.27,96.92,99.61,96.53,88.80,99.66,95.09,96.50,92.92,99.01,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						96.73,90.40,99.32,93.17,76.78,99.33,89.98,90.47,86.96,97.72,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						98.98,98.59,97.87,88.02,87.47,95.40,96.87,93.77,86.14,97.32,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						91.33,67.58,99.22,90.20,56.82,95.52,78.39,76.46,68.58,92.37,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,96.34,97.27,92.05,92.60,94.11,93.44,81.44
0,5,9,2,						60000,1000,6000,0.000100,43.48,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						96.73,94.89,99.52,96.24,82.59,99.66,94.15,95.04,90.04,99.41,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						92.14,84.14,98.93,91.88,63.44,98.77,85.70,87.65,78.23,98.61,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						97.65,96.83,97.48,85.94,77.90,94.62,95.62,91.15,78.64,98.32,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						85.31,54.10,99.42,87.23,42.87,94.73,66.39,69.07,56.88,96.93,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,94.83,97.27,87.90,92.60,91.50,93.44,75.01
0,6,5,1,						60000,1000,7000,0.000100,70.81,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						96.84,96.04,99.52,97.33,88.70,99.89,89.46,97.57,91.79,98.91,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						93.98,88.37,98.74,93.47,76.58,99.66,82.36,93.19,83.88,97.62,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						97.55,97.62,97.38,88.81,87.78,97.98,94.26,94.65,86.04,97.32,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						86.53,66.17,98.26,90.89,59.57,98.32,65.76,83.27,67.25,93.66,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,95.63,97.27,90.77,92.60,93.98,93.44,80.79
0,7,3,1,						60000,1000,8000,0.000112,99.69,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						97.04,96.30,99.71,98.51,87.78,99.89,83.51,98.15,87.99,98.81,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						93.78,88.02,99.13,97.13,74.95,99.44,72.55,94.55,77.52,96.33,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						97.86,98.33,98.26,94.85,86.56,97.98,86.33,96.79,78.13,92.57,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						84.90,66.96,97.77,95.35,56.72,97.87,54.80,85.41,55.65,87.02,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,94.84,97.27,89.39,92.60,92.88,93.44,78.17
0,8,3,1,						60000,1000,9000,0.000124,93.73,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						95.51,92.86,99.61,98.81,82.79,99.33,77.56,97.86,82.85,98.32,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						89.29,74.80,99.13,98.22,65.89,99.44,61.27,93.48,68.58,95.14,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						97.55,97.09,98.74,96.34,81.67,96.75,77.87,96.69,72.69,91.97,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						77.24,43.88,96.71,96.53,42.06,96.41,39.46,82.59,42.40,80.57,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,92.63,97.27,84.49,92.60,90.91,93.44,69.54
0,9,9,0,						60000,1000,10000,0.000100,87.31,						99.49,99.65,98.93,98.12,98.68,98.88,98.75,98.44,97.54,97.13,						96.63,95.33,99.61,98.71,83.71,99.55,83.09,98.15,85.11,98.81,						98.98,99.74,96.80,95.74,97.45,98.54,97.70,97.67,97.23,92.77,						93.16,85.20,98.35,97.92,70.37,99.33,70.56,94.46,72.38,96.63,						99.29,100.00,91.96,88.42,97.45,87.89,97.91,93.97,88.09,79.98,						97.65,97.89,97.77,95.74,81.77,96.86,84.34,96.40,72.18,94.25,						98.47,99.21,93.22,94.06,96.33,93.83,95.82,93.48,92.20,77.40,						82.86,58.06,96.03,96.34,50.10,96.64,49.37,84.73,49.69,88.40,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						0.00,0.00,0.00,2.00,0.00,2.00,0.00,0.00,0.00,1.00,						0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,93.95,97.27,87.88,92.60,91.64,93.44,75.09
