experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,9,0,0.00,72.40,0.00,0.00,30.33
0,1,0,9,0,72.40,76.40,0.00,30.33,13.48
0,1,1,5,0,12.80,93.60,10.76,12.56,51.46
0,2,0,9,0,76.40,60.40,0.00,13.48,9.71
0,2,1,5,0,93.60,98.80,10.76,51.46,88.00
0,2,2,5,0,1.20,60.80,10.76,51.46,88.00
0,3,0,9,0,60.40,87.60,0.00,9.71,29.14
0,3,1,5,0,98.80,92.40,10.76,88.00,74.55
0,3,2,5,0,60.80,74.40,10.76,88.00,74.55
0,3,3,9,0,0.00,32.80,0.00,9.71,29.14
0,4,0,9,0,87.60,70.40,0.00,29.14,47.77
0,4,1,5,0,92.40,98.80,10.76,74.55,52.58
0,4,2,5,0,74.40,51.60,10.76,74.55,52.58
0,4,3,9,0,32.80,82.40,0.00,29.14,47.77
0,4,4,7,0,0.00,51.20,1.75,0.00,40.08
0,5,0,9,0,70.40,77.60,0.00,47.77,35.38
0,5,1,5,0,98.80,97.20,10.76,52.58,44.06
0,5,2,5,0,51.60,50.80,10.76,52.58,44.06
0,5,3,9,0,82.40,84.80,0.00,47.77,35.38
0,5,4,7,0,51.20,67.20,1.75,40.08,30.45
0,5,5,2,0,0.00,45.20,12.50,0.00,33.04
0,6,0,9,0,77.60,72.40,0.00,35.38,14.97
0,6,1,5,0,97.20,97.60,10.76,44.06,44.96
0,6,2,5,0,50.80,36.00,10.76,44.06,44.96
0,6,3,9,0,84.80,82.80,0.00,35.38,14.97
0,6,4,7,0,67.20,78.80,1.75,30.45,37.84
0,6,5,2,0,45.20,42.00,12.50,33.04,13.95
0,6,6,3,0,5.60,83.60,29.41,0.89,33.07
0,7,0,9,0,72.40,70.40,0.00,14.97,11.40
0,7,1,5,0,97.60,96.80,10.76,44.96,28.36
0,7,2,5,0,36.00,19.20,10.76,44.96,28.36
0,7,3,9,0,82.80,88.80,0.00,14.97,11.40
0,7,4,7,0,78.80,73.20,1.75,37.84,24.90
0,7,5,2,0,42.00,30.00,12.50,13.95,3.49
0,7,6,3,0,83.60,96.40,29.41,33.07,69.90
0,7,7,3,0,11.20,88.00,29.41,33.07,69.90
0,8,0,9,0,70.40,71.20,0.00,11.40,14.37
0,8,1,5,0,96.80,98.40,10.76,28.36,55.16
0,8,2,5,0,19.20,48.00,10.76,28.36,55.16
0,8,3,9,0,88.80,92.00,0.00,11.40,14.37
0,8,4,7,0,73.20,66.00,1.75,24.90,22.28
0,8,5,2,0,30.00,15.20,12.50,3.49,1.74
0,8,6,3,0,96.40,94.40,29.41,69.90,42.08
0,8,7,3,0,88.00,72.00,29.41,69.90,42.08
0,8,8,5,0,51.60,94.80,10.76,28.36,55.16
0,9,0,9,0,71.20,72.40,0.00,14.37,12.29
0,9,1,5,0,98.40,99.20,10.76,55.16,42.49
0,9,2,5,0,48.00,15.20,10.76,55.16,42.49
0,9,3,9,0,92.00,90.00,0.00,14.37,12.29
0,9,4,7,0,66.00,74.40,1.75,22.28,27.82
0,9,5,2,0,15.20,23.20,12.50,1.74,3.49
0,9,6,3,0,94.40,92.40,29.41,42.08,49.11
0,9,7,3,0,72.00,66.40,29.41,42.08,49.11
0,9,8,5,0,94.80,89.60,10.76,55.16,42.49
0,9,9,4,0,0.00,85.60,0.00,0.00,3.46
