experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,19,0,60000,1000,20000,0.000840,3.10,98.64,98.59,44.00,47.60,32.07,32.36,90.57,91.34,47.10,47.20,71.89,72.50,90.31,91.04,90.20,88.00,71.78,72.14,47.60,47.20,88.00,32.36,72.50,72.14
0,20,2,60000,1000,21000,0.001288,6.60,98.64,98.59,28.20,26.00,31.89,32.06,90.31,91.04,3.70,5.60,68.54,68.97,90.43,91.27,44.50,44.80,70.69,70.95,26.00,5.60,44.80,32.06,68.97,70.95
0,21,2,60000,1000,22000,0.001697,11.68,98.64,98.59,33.50,34.80,31.96,32.18,90.43,91.27,7.80,11.60,67.83,68.25,91.35,92.09,55.70,55.60,68.69,68.78,34.80,11.60,55.60,32.18,68.25,68.78
0,22,0,60000,1000,23000,0.002091,9.53,98.64,98.59,39.50,38.80,32.29,32.47,91.35,92.09,14.90,16.00,66.35,66.50,91.15,91.89,67.60,74.00,73.03,73.23,38.80,16.00,74.00,32.47,66.50,73.23
0,23,2,60000,1000,24000,0.001864,13.43,98.64,98.59,37.10,38.00,32.49,32.70,91.15,91.89,46.30,46.80,71.91,72.13,92.18,92.91,72.40,68.40,69.50,69.37,38.00,46.80,68.40,32.70,72.13,69.37
0,24,1,60000,1000,25000,0.001497,5.17,98.64,98.59,16.60,15.20,31.85,32.00,92.18,92.91,46.00,47.20,68.56,68.48,91.33,92.32,93.30,93.60,75.21,74.93,15.20,47.20,93.60,32.00,68.48,74.93
0,25,1,60000,1000,26000,0.001072,5.65,98.64,98.59,32.90,33.20,31.89,32.05,91.33,92.32,47.70,48.00,74.15,73.89,93.20,93.91,80.80,84.00,68.78,69.05,33.20,48.00,84.00,32.05,73.89,69.05
0,26,1,60000,1000,27000,0.000476,2.65,98.64,98.59,38.40,44.00,32.13,32.49,93.20,93.91,7.10,8.80,66.50,66.81,94.58,95.20,57.60,54.80,62.94,62.33,44.00,8.80,54.80,32.49,66.81,62.33
0,27,0,60000,1000,28000,0.001125,14.91,98.64,98.59,40.60,48.00,32.44,33.04,94.58,95.20,41.90,46.00,62.19,61.74,94.75,95.30,62.30,67.60,62.04,62.01,48.00,46.00,67.60,33.04,61.74,62.01
0,28,2,60000,1000,29000,0.000821,5.09,98.64,98.59,33.90,30.80,32.49,32.97,94.75,95.30,20.90,18.00,60.62,60.50,94.53,95.09,34.00,31.20,63.30,62.99,30.80,18.00,31.20,32.97,60.50,62.99
0,29,0,60000,1000,30000,0.000929,9.96,98.64,98.59,11.30,11.20,31.78,32.24,94.53,95.09,37.20,36.40,62.43,62.11,94.56,95.11,47.70,42.80,60.33,59.81,11.20,36.40,42.80,32.24,62.11,59.81
