experiment_ID, ID ,noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, 					first_model_acc_on_original_training_data, first_model_acc_on_original_testing_data,					first_model_acc_on_oversampled_new_instance_training_data, first_model_acc_on_oversampled_new_instance_testing_data,					first_model_acc_on_accumilated_oversampled_new_instances_training_data, first_model_acc_on_accumilated_oversampled_new_instances_testing_data,					before_last_model_acc_on_original_training_data, before_last_model_acc_on_original_testing_data,					before_last_model_acc_on_oversampled_new_instance_training_data, before_last_model_acc_on_oversampled_new_instance_testing_data,					before_last_model_acc_on_accumilated_oversampled_new_instances_training_data, before_last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					last_model_acc_on_original_training_data, last_model_acc_on_original_testing_data,					last_model_acc_on_oversampled_new_instance_training_data, last_model_acc_on_oversampled_new_instance_testing_data,					last_model_acc_on_accumilated_oversampled_new_instances_training_data, last_model_acc_on_accumilated_oversampled_new_instances_testing_data,					acc_instance_test_first_model, acc_instance_test_before_last_model, acc_instance_test_last_model,					acc_accumilated_instances_test_first_model, acc_accumilated_instances_test_before_last_model, acc_accumilated_instances_test_last_model
0,0,0,60000,1000,1000,0.000100,100.00,98.67,98.65,28.40,31.20,28.40,31.20,98.67,98.65,28.40,31.20,28.40,31.20,97.69,97.67,73.50,74.00,73.50,74.00,31.20,31.20,74.00,31.20,31.20,74.00
0,1,1,60000,1000,2000,0.000100,100.00,98.67,98.65,9.60,8.40,19.00,19.80,97.69,97.67,12.30,10.40,42.90,42.20,97.17,97.03,48.30,46.00,57.50,58.00,8.40,10.40,46.00,19.80,42.20,58.00
0,2,1,60000,1000,3000,0.000100,100.00,98.67,98.65,18.60,17.20,18.87,18.93,97.17,97.03,15.00,13.60,43.33,43.20,97.10,97.13,36.90,38.00,45.57,46.00,17.20,13.60,38.00,18.93,43.20,46.00
0,3,0,60000,1000,4000,0.000100,100.00,98.67,98.65,29.30,28.00,21.48,21.20,97.10,97.13,43.10,44.40,44.95,45.60,96.19,96.21,64.30,63.20,52.05,51.30,28.00,44.40,63.20,21.20,45.60,51.30
0,4,0,60000,1000,5000,0.000100,100.00,98.67,98.65,46.10,42.40,26.40,25.44,96.19,96.21,15.30,14.00,44.70,43.84,97.54,97.49,47.60,44.40,46.94,44.48,42.40,14.00,44.40,25.44,43.84,44.48
0,5,2,60000,1000,6000,0.000100,90.00,98.67,98.65,57.70,58.40,31.62,30.93,97.54,97.49,39.70,41.20,45.73,43.93,97.99,98.03,59.80,60.00,45.57,44.60,58.40,41.20,60.00,30.93,43.93,44.60
0,6,0,60000,1000,7000,0.000100,70.00,98.67,98.65,47.40,40.00,33.87,32.23,97.99,98.03,41.60,35.20,45.00,43.26,98.04,98.06,56.10,48.00,46.63,44.63,40.00,35.20,48.00,32.23,43.26,44.63
0,7,2,60000,1000,8000,0.000100,60.00,98.67,98.65,14.70,19.60,31.48,30.65,98.04,98.06,13.30,15.20,42.46,40.95,97.97,98.03,19.80,25.20,42.77,41.30,19.60,15.20,25.20,30.65,40.95,41.30
0,8,1,60000,1000,9000,0.000100,100.00,98.67,98.65,38.10,38.00,32.21,31.47,97.97,98.03,48.90,50.40,43.46,42.31,97.97,97.92,57.40,56.80,43.44,42.18,38.00,50.40,56.80,31.47,42.31,42.18
0,9,1,60000,1000,10000,0.000100,100.00,98.67,98.65,58.60,53.20,34.85,33.64,97.97,97.92,47.80,41.20,43.88,42.08,98.11,98.02,73.30,72.00,45.68,44.24,53.20,41.20,72.00,33.64,42.08,44.24
