experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,10,3,5,1,66.80,74.00,87.44,97.53,98.32
0,10,4,9,0,60.80,68.40,93.16,99.11,98.91
0,10,5,8,1,50.40,51.20,88.91,97.95,97.23
0,10,6,9,1,52.80,59.20,77.70,97.52,97.72
0,10,7,8,1,44.80,46.40,88.91,97.95,97.23
0,10,8,9,2,42.80,45.20,79.78,96.04,95.54
0,10,9,5,1,58.80,64.40,87.44,97.53,98.32
0,10,10,6,1,31.60,67.60,97.81,91.54,98.96
0,11,0,2,1,37.60,35.20,92.05,94.19,92.73
0,11,1,9,0,62.80,54.40,93.16,98.91,98.61
0,11,2,3,1,53.20,48.40,88.61,88.91,86.63
0,11,3,5,1,74.00,72.80,87.44,98.32,96.75
0,11,4,9,0,68.40,64.40,93.16,98.91,98.61
0,11,5,8,1,51.20,53.60,88.91,97.23,96.92
0,11,6,9,1,59.20,56.40,77.70,97.72,97.72
0,11,7,8,1,46.40,46.80,88.91,97.23,96.92
0,11,8,9,2,45.20,36.00,79.78,95.54,94.55
0,11,9,5,1,64.40,58.80,87.44,98.32,96.75
0,11,10,6,1,67.60,77.20,97.81,98.96,99.69
0,11,11,6,2,22.00,58.40,95.51,79.54,92.17
0,12,0,2,1,35.20,30.00,92.05,92.73,91.67
0,12,1,9,0,54.40,60.40,93.16,98.61,98.51
0,12,2,3,1,48.40,48.40,88.61,86.63,86.93
0,12,3,5,1,72.80,68.00,87.44,96.75,96.86
0,12,4,9,0,64.40,66.80,93.16,98.61,98.51
0,12,5,8,1,53.60,56.80,88.91,96.92,96.30
0,12,6,9,1,56.40,61.20,77.70,97.72,97.42
0,12,7,8,1,46.80,48.00,88.91,96.92,96.30
0,12,8,9,2,36.00,38.00,79.78,94.55,94.35
0,12,9,5,1,58.80,57.60,87.44,96.75,96.86
0,12,10,6,1,77.20,80.80,97.81,99.69,99.16
0,12,11,6,2,58.40,56.40,95.51,92.17,90.92
0,12,12,0,2,11.20,36.40,98.67,76.53,94.39
0,13,0,2,1,30.00,32.40,92.05,91.67,91.96
0,13,1,9,0,60.40,61.60,93.16,98.51,98.51
0,13,2,3,1,48.40,42.40,88.61,86.93,85.25
0,13,3,5,1,68.00,64.00,87.44,96.86,96.41
0,13,4,9,0,66.80,67.60,93.16,98.51,98.51
0,13,5,8,1,56.80,56.80,88.91,96.30,96.20
0,13,6,9,1,61.20,60.40,77.70,97.42,97.42
0,13,7,8,1,48.00,48.80,88.91,96.30,96.20
0,13,8,9,2,38.00,52.80,79.78,94.35,96.53
0,13,9,5,1,57.60,58.40,87.44,96.86,96.41
0,13,10,6,1,80.80,79.60,97.81,99.16,98.96
0,13,11,6,2,56.40,58.80,95.51,90.92,92.07
0,13,12,0,2,36.40,36.40,98.67,94.39,95.61
0,13,13,4,2,0.00,16.00,96.13,34.42,69.35
0,14,0,2,1,32.40,36.00,92.05,91.96,92.93
0,14,1,9,0,61.60,64.00,93.16,98.51,98.81
0,14,2,3,1,42.40,62.80,88.61,85.25,93.17
0,14,3,5,1,64.00,65.60,87.44,96.41,96.41
0,14,4,9,0,67.60,67.60,93.16,98.51,98.81
0,14,5,8,1,56.80,52.00,88.91,96.20,95.69
0,14,6,9,1,60.40,61.60,77.70,97.42,97.13
0,14,7,8,1,48.80,47.60,88.91,96.20,95.69
0,14,8,9,2,52.80,54.40,79.78,96.53,96.73
0,14,9,5,1,58.40,61.60,87.44,96.41,96.41
0,14,10,6,1,79.60,82.00,97.81,98.96,99.06
0,14,11,6,2,58.80,59.60,95.51,92.07,91.96
0,14,12,0,2,36.40,35.20,98.67,95.61,95.00
0,14,13,4,2,16.00,14.40,96.13,69.35,65.48
0,14,14,3,1,30.80,62.80,88.61,85.25,93.17
0,15,0,2,1,36.00,36.00,92.05,92.93,92.34
0,15,1,9,0,64.00,64.80,93.16,98.81,98.71
0,15,2,3,1,62.80,62.00,88.61,93.17,92.77
0,15,3,5,1,65.60,62.80,87.44,96.41,95.96
0,15,4,9,0,67.60,63.60,93.16,98.81,98.71
0,15,5,8,1,52.00,54.00,88.91,95.69,95.28
0,15,6,9,1,61.60,61.20,77.70,97.13,96.23
0,15,7,8,1,47.60,47.20,88.91,95.69,95.28
0,15,8,9,2,54.40,50.40,79.78,96.73,96.73
0,15,9,5,1,61.60,56.80,87.44,96.41,95.96
0,15,10,6,1,82.00,81.20,97.81,99.06,98.12
0,15,11,6,2,59.60,56.40,95.51,91.96,88.52
0,15,12,0,2,35.20,51.20,98.67,95.00,98.67
0,15,13,4,2,14.40,13.20,96.13,65.48,60.59
0,15,14,3,1,62.80,61.60,88.61,93.17,92.77
0,15,15,0,2,38.40,62.80,98.67,95.00,98.67
0,16,0,2,1,36.00,36.40,92.05,92.34,92.05
0,16,1,9,0,64.80,69.20,93.16,98.71,98.61
0,16,2,3,1,62.00,62.00,88.61,92.77,92.57
0,16,3,5,1,62.80,60.40,87.44,95.96,96.08
0,16,4,9,0,63.60,66.00,93.16,98.71,98.61
0,16,5,8,1,54.00,52.40,88.91,95.28,95.07
0,16,6,9,1,61.20,58.80,77.70,96.23,96.43
0,16,7,8,1,47.20,43.60,88.91,95.28,95.07
0,16,8,9,2,50.40,48.80,79.78,96.73,97.13
0,16,9,5,1,56.80,56.40,87.44,95.96,96.08
0,16,10,6,1,81.20,80.00,97.81,98.12,97.39
0,16,11,6,2,56.40,53.60,95.51,88.52,80.69
0,16,12,0,2,51.20,68.40,98.67,98.67,99.69
0,16,13,4,2,13.20,11.60,96.13,60.59,54.89
0,16,14,3,1,61.60,60.00,88.61,92.77,92.57
0,16,15,0,2,62.80,73.20,98.67,98.67,99.69
0,16,16,0,2,50.80,76.00,98.67,98.67,99.69
0,17,0,2,1,36.40,58.80,92.05,92.05,93.12
0,17,1,9,0,69.20,83.60,93.16,98.61,99.01
0,17,2,3,1,62.00,77.20,88.61,92.57,91.78
0,17,3,5,1,60.40,74.00,87.44,96.08,94.28
0,17,4,9,0,66.00,78.40,93.16,98.61,99.01
0,17,5,8,1,52.40,63.20,88.91,95.07,96.41
0,17,6,9,1,58.80,68.40,77.70,96.43,96.04
0,17,7,8,1,43.60,50.80,88.91,95.07,96.41
0,17,8,9,2,48.80,68.40,79.78,97.13,96.33
0,17,9,5,1,56.40,59.60,87.44,96.08,94.28
0,17,10,6,1,80.00,89.20,97.81,97.39,96.97
0,17,11,6,2,53.60,60.00,95.51,80.69,58.87
0,17,12,0,2,68.40,87.20,98.67,99.69,99.69
0,17,13,4,2,11.60,15.60,96.13,54.89,56.92
0,17,14,3,1,60.00,78.40,88.61,92.57,91.78
0,17,15,0,2,73.20,89.20,98.67,99.69,99.69
0,17,16,0,2,76.00,94.80,98.67,99.69,99.69
0,17,17,1,0,4.80,61.20,99.65,55.68,80.53
0,18,0,2,1,58.80,80.80,92.05,93.12,96.22
0,18,1,9,0,83.60,88.00,93.16,99.01,99.01
0,18,2,3,1,77.20,81.60,88.61,91.78,90.89
0,18,3,5,1,74.00,74.80,87.44,94.28,92.71
0,18,4,9,0,78.40,84.80,93.16,99.01,99.01
0,18,5,8,1,63.20,72.40,88.91,96.41,97.13
0,18,6,9,1,68.40,69.60,77.70,96.04,96.13
0,18,7,8,1,50.80,58.40,88.91,96.41,97.13
0,18,8,9,2,68.40,70.80,79.78,96.33,94.85
0,18,9,5,1,59.60,65.60,87.44,94.28,92.71
0,18,10,6,1,89.20,91.20,97.81,96.97,96.87
0,18,11,6,2,60.00,56.80,95.51,58.87,42.80
0,18,12,0,2,87.20,90.40,98.67,99.69,99.69
0,18,13,4,2,15.60,11.20,96.13,56.92,52.85
0,18,14,3,1,78.40,82.80,88.61,91.78,90.89
0,18,15,0,2,89.20,92.80,98.67,99.69,99.69
0,18,16,0,2,94.80,96.80,98.67,99.69,99.69
0,18,17,1,0,61.20,59.60,99.65,80.53,75.51
0,18,18,2,0,36.40,74.40,96.90,90.31,97.00
0,19,0,2,1,80.80,73.60,92.05,96.22,96.12
0,19,1,9,0,88.00,80.40,93.16,99.01,98.41
0,19,2,3,1,81.60,82.80,88.61,90.89,93.27
0,19,3,5,1,74.80,72.40,87.44,92.71,93.27
0,19,4,9,0,84.80,82.00,93.16,99.01,98.41
0,19,5,8,1,72.40,59.60,88.91,97.13,96.20
0,19,6,9,1,69.60,73.20,77.70,96.13,95.84
0,19,7,8,1,58.40,50.80,88.91,97.13,96.20
0,19,8,9,2,70.80,69.60,79.78,94.85,95.24
0,19,9,5,1,65.60,63.20,87.44,92.71,93.27
0,19,10,6,1,91.20,90.00,97.81,96.87,96.56
0,19,11,6,2,56.80,58.40,95.51,42.80,52.61
0,19,12,0,2,90.40,88.40,98.67,99.69,99.29
0,19,13,4,2,11.20,7.60,96.13,52.85,53.46
0,19,14,3,1,82.80,82.40,88.61,90.89,93.27
0,19,15,0,2,92.80,92.80,98.67,99.69,99.29
0,19,16,0,2,96.80,96.40,98.67,99.69,99.29
0,19,17,1,0,59.60,60.00,99.65,75.51,79.82
0,19,18,2,0,74.40,71.20,96.90,97.00,96.90
0,19,19,3,0,47.20,88.00,95.84,91.09,98.42
0,20,0,2,1,73.60,74.40,92.05,96.12,95.83
0,20,1,9,0,80.40,79.20,93.16,98.41,98.41
0,20,2,3,1,82.80,82.00,88.61,93.27,93.66
0,20,3,5,1,72.40,73.60,87.44,93.27,91.59
0,20,4,9,0,82.00,84.00,93.16,98.41,98.41
0,20,5,8,1,59.60,60.80,88.91,96.20,95.48
0,20,6,9,1,73.20,70.40,77.70,95.84,96.04
0,20,7,8,1,50.80,50.40,88.91,96.20,95.48
0,20,8,9,2,69.60,70.40,79.78,95.24,93.66
0,20,9,5,1,63.20,64.80,87.44,93.27,91.59
0,20,10,6,1,90.00,90.40,97.81,96.56,97.39
0,20,11,6,2,58.40,73.20,95.51,52.61,84.13
0,20,12,0,2,88.40,76.80,98.67,99.29,99.18
0,20,13,4,2,7.60,13.20,96.13,53.46,60.49
0,20,14,3,1,82.40,84.00,88.61,93.27,93.66
0,20,15,0,2,92.80,84.40,98.67,99.29,99.18
0,20,16,0,2,96.40,91.20,98.67,99.29,99.18
0,20,17,1,0,60.00,58.80,99.65,79.82,75.33
0,20,18,2,0,71.20,73.60,96.90,96.90,96.61
0,20,19,3,0,88.00,89.60,95.84,98.42,98.02
0,20,20,6,2,5.60,44.80,95.51,52.61,84.13
0,21,0,2,1,74.40,72.40,92.05,95.83,96.12
0,21,1,9,0,79.20,72.80,93.16,98.41,97.92
0,21,2,3,1,82.00,78.80,88.61,93.66,92.97
0,21,3,5,1,73.60,76.40,87.44,91.59,92.94
0,21,4,9,0,84.00,78.40,93.16,98.41,97.92
0,21,5,8,1,60.80,62.80,88.91,95.48,96.00
0,21,6,9,1,70.40,64.40,77.70,96.04,95.44
0,21,7,8,1,50.40,48.40,88.91,95.48,96.00
0,21,8,9,2,70.40,64.80,79.78,93.66,94.35
0,21,9,5,1,64.80,64.00,87.44,91.59,92.94
0,21,10,6,1,90.40,89.20,97.81,97.39,97.18
0,21,11,6,2,73.20,73.20,95.51,84.13,87.37
0,21,12,0,2,76.80,70.40,98.67,99.18,98.57
0,21,13,4,2,13.20,16.80,96.13,60.49,65.27
0,21,14,3,1,84.00,85.60,88.61,93.66,92.97
0,21,15,0,2,84.40,83.20,98.67,99.18,98.57
0,21,16,0,2,91.20,86.80,98.67,99.18,98.57
0,21,17,1,0,58.80,58.80,99.65,75.33,71.19
0,21,18,2,0,73.60,73.20,96.90,96.61,95.93
0,21,19,3,0,89.60,87.60,95.84,98.02,98.32
0,21,20,6,2,44.80,50.00,95.51,84.13,87.37
0,21,21,5,2,11.60,55.60,93.16,58.07,86.21
0,22,0,2,1,72.40,78.40,92.05,96.12,96.03
0,22,1,9,0,72.80,80.40,93.16,97.92,97.82
0,22,2,3,1,78.80,78.80,88.61,92.97,93.37
0,22,3,5,1,76.40,78.40,87.44,92.94,91.59
0,22,4,9,0,78.40,85.20,93.16,97.92,97.82
0,22,5,8,1,62.80,63.20,88.91,96.00,94.76
0,22,6,9,1,64.40,70.80,77.70,95.44,94.65
0,22,7,8,1,48.40,48.80,88.91,96.00,94.76
0,22,8,9,2,64.80,72.00,79.78,94.35,89.00
0,22,9,5,1,64.00,65.60,87.44,92.94,91.59
0,22,10,6,1,89.20,92.00,97.81,97.18,97.49
0,22,11,6,2,73.20,78.00,95.51,87.37,89.35
0,22,12,0,2,70.40,74.00,98.67,98.57,98.78
0,22,13,4,2,16.80,50.00,96.13,65.27,77.80
0,22,14,3,1,85.60,88.40,88.61,92.97,93.37
0,22,15,0,2,83.20,84.40,98.67,98.57,98.78
0,22,16,0,2,86.80,84.80,98.67,98.57,98.78
0,22,17,1,0,58.80,64.00,99.65,71.19,51.37
0,22,18,2,0,73.20,74.00,96.90,95.93,95.25
0,22,19,3,0,87.60,88.80,95.84,98.32,97.52
0,22,20,6,2,50.00,54.80,95.51,87.37,89.35
0,22,21,5,2,55.60,55.60,93.16,86.21,81.50
0,22,22,4,0,16.00,74.00,97.35,78.72,90.73
0,23,0,2,1,78.40,70.00,92.05,96.03,95.83
0,23,1,9,0,80.40,77.20,93.16,97.82,97.42
0,23,2,3,1,78.80,77.20,88.61,93.37,92.87
0,23,3,5,1,78.40,76.00,87.44,91.59,93.16
0,23,4,9,0,85.20,80.00,93.16,97.82,97.42
0,23,5,8,1,63.20,53.20,88.91,94.76,95.28
0,23,6,9,1,70.80,64.00,77.70,94.65,95.14
0,23,7,8,1,48.80,40.40,88.91,94.76,95.28
0,23,8,9,2,72.00,63.60,79.78,89.00,87.02
0,23,9,5,1,65.60,64.00,87.44,91.59,93.16
0,23,10,6,1,92.00,86.40,97.81,97.49,97.49
0,23,11,6,2,78.00,74.00,95.51,89.35,88.62
0,23,12,0,2,74.00,68.40,98.67,98.78,98.57
0,23,13,4,2,50.00,64.80,96.13,77.80,91.34
0,23,14,3,1,88.40,85.60,88.61,93.37,92.87
0,23,15,0,2,84.40,80.80,98.67,98.78,98.57
0,23,16,0,2,84.80,78.80,98.67,98.78,98.57
0,23,17,1,0,64.00,49.60,99.65,51.37,52.69
0,23,18,2,0,74.00,70.40,96.90,95.25,95.25
0,23,19,3,0,88.80,86.00,95.84,97.52,97.52
0,23,20,6,2,54.80,50.00,95.51,89.35,88.62
0,23,21,5,2,55.60,53.20,93.16,81.50,83.74
0,23,22,4,0,74.00,82.80,97.35,90.73,94.20
0,23,23,4,2,46.80,68.40,96.13,77.80,91.34
0,24,0,2,1,70.00,72.40,92.05,95.83,94.77
0,24,1,9,0,77.20,76.40,93.16,97.42,97.13
0,24,2,3,1,77.20,78.40,88.61,92.87,91.19
0,24,3,5,1,76.00,76.00,87.44,93.16,92.83
0,24,4,9,0,80.00,84.40,93.16,97.42,97.13
0,24,5,8,1,53.20,82.40,88.91,95.28,97.23
0,24,6,9,1,64.00,68.80,77.70,95.14,93.56
0,24,7,8,1,40.40,59.60,88.91,95.28,97.23
0,24,8,9,2,63.60,64.80,79.78,87.02,83.75
0,24,9,5,1,64.00,64.40,87.44,93.16,92.83
0,24,10,6,1,86.40,85.20,97.81,97.49,96.03
0,24,11,6,2,74.00,75.60,95.51,88.62,88.94
0,24,12,0,2,68.40,74.00,98.67,98.57,98.47
0,24,13,4,2,64.80,75.60,96.13,91.34,91.96
0,24,14,3,1,85.60,84.80,88.61,92.87,91.19
0,24,15,0,2,80.80,83.60,98.67,98.57,98.47
0,24,16,0,2,78.80,86.00,98.67,98.57,98.47
0,24,17,1,0,49.60,58.40,99.65,52.69,50.66
0,24,18,2,0,70.40,73.20,96.90,95.25,95.93
0,24,19,3,0,86.00,89.20,95.84,97.52,97.82
0,24,20,6,2,50.00,50.40,95.51,88.62,88.94
0,24,21,5,2,53.20,55.60,93.16,83.74,83.30
0,24,22,4,0,82.80,86.00,97.35,94.20,94.81
0,24,23,4,2,68.40,74.40,96.13,91.34,91.96
0,24,24,8,1,47.20,93.60,88.91,95.28,97.23
0,25,0,2,1,72.40,64.40,92.05,94.77,95.06
0,25,1,9,0,76.40,69.60,93.16,97.13,96.63
0,25,2,3,1,78.40,72.40,88.61,91.19,91.39
0,25,3,5,1,76.00,71.60,87.44,92.83,93.16
0,25,4,9,0,84.40,75.20,93.16,97.13,96.63
0,25,5,8,1,82.40,69.20,88.91,97.23,97.02
0,25,6,9,1,68.80,50.40,77.70,93.56,89.99
0,25,7,8,1,59.60,47.20,88.91,97.23,97.02
0,25,8,9,2,64.80,55.20,79.78,83.75,81.47
0,25,9,5,1,64.40,59.20,87.44,92.83,93.16
0,25,10,6,1,85.20,83.20,97.81,96.03,97.18
0,25,11,6,2,75.60,72.00,95.51,88.94,86.53
0,25,12,0,2,74.00,67.60,98.67,98.47,98.37
0,25,13,4,2,75.60,80.00,96.13,91.96,93.58
0,25,14,3,1,84.80,74.80,88.61,91.19,91.39
0,25,15,0,2,83.60,76.40,98.67,98.47,98.37
0,25,16,0,2,86.00,78.80,98.67,98.47,98.37
0,25,17,1,0,58.40,36.40,99.65,50.66,45.81
0,25,18,2,0,73.20,64.80,96.90,95.93,95.45
0,25,19,3,0,89.20,87.20,95.84,97.82,98.12
0,25,20,6,2,50.40,46.00,95.51,88.94,86.53
0,25,21,5,2,55.60,54.80,93.16,83.30,89.80
0,25,22,4,0,86.00,90.40,97.35,94.81,96.54
0,25,23,4,2,74.40,82.00,96.13,91.96,93.58
0,25,24,8,1,93.60,82.40,88.91,97.23,97.02
0,25,25,4,1,48.00,84.00,97.35,93.58,97.76
0,26,0,2,1,64.40,50.00,92.05,95.06,94.67
0,26,1,9,0,69.60,58.40,93.16,96.63,96.04
0,26,2,3,1,72.40,72.00,88.61,91.39,92.18
0,26,3,5,1,71.60,62.80,87.44,93.16,94.73
0,26,4,9,0,75.20,65.20,93.16,96.63,96.04
0,26,5,8,1,69.20,62.40,88.91,97.02,97.64
0,26,6,9,1,50.40,48.40,77.70,89.99,93.26
0,26,7,8,1,47.20,39.60,88.91,97.02,97.64
0,26,8,9,2,55.20,42.00,79.78,81.47,84.44
0,26,9,5,1,59.20,50.00,87.44,93.16,94.73
0,26,10,6,1,83.20,82.00,97.81,97.18,96.24
0,26,11,6,2,72.00,67.60,95.51,86.53,87.16
0,26,12,0,2,67.60,61.60,98.67,98.37,97.86
0,26,13,4,2,80.00,66.80,96.13,93.58,92.26
0,26,14,3,1,74.80,72.80,88.61,91.39,92.18
0,26,15,0,2,76.40,74.00,98.67,98.37,97.86
0,26,16,0,2,78.80,71.20,98.67,98.37,97.86
0,26,17,1,0,36.40,32.80,99.65,45.81,69.34
0,26,18,2,0,64.80,57.60,96.90,95.45,93.99
0,26,19,3,0,87.20,85.60,95.84,98.12,98.12
0,26,20,6,2,46.00,42.40,95.51,86.53,87.16
0,26,21,5,2,54.80,53.60,93.16,89.80,93.27
0,26,22,4,0,90.40,85.60,97.35,96.54,95.62
0,26,23,4,2,82.00,76.40,96.13,93.58,92.26
0,26,24,8,1,82.40,69.60,88.91,97.02,97.64
0,26,25,4,1,84.00,77.60,97.35,97.76,97.15
0,26,26,7,1,8.80,54.80,94.07,80.84,92.61
0,27,0,2,1,50.00,53.20,92.05,94.67,94.09
0,27,1,9,0,58.40,66.40,93.16,96.04,96.23
0,27,2,3,1,72.00,68.40,88.61,92.18,91.49
0,27,3,5,1,62.80,64.00,87.44,94.73,93.72
0,27,4,9,0,65.20,59.60,93.16,96.04,96.23
0,27,5,8,1,62.40,62.00,88.91,97.64,96.92
0,27,6,9,1,48.40,45.60,77.70,93.26,92.86
0,27,7,8,1,39.60,38.40,88.91,97.64,96.92
0,27,8,9,2,42.00,41.20,79.78,84.44,84.24
0,27,9,5,1,50.00,49.20,87.44,94.73,93.72
0,27,10,6,1,82.00,79.60,97.81,96.24,97.18
0,27,11,6,2,67.60,65.20,95.51,87.16,86.74
0,27,12,0,2,61.60,62.80,98.67,97.86,97.76
0,27,13,4,2,66.80,66.80,96.13,92.26,93.89
0,27,14,3,1,72.80,69.20,88.61,92.18,91.49
0,27,15,0,2,74.00,72.80,98.67,97.86,97.76
0,27,16,0,2,71.20,72.80,98.67,97.86,97.76
0,27,17,1,0,32.80,26.80,99.65,69.34,57.36
0,27,18,2,0,57.60,55.60,96.90,93.99,93.80
0,27,19,3,0,85.60,83.20,95.84,98.12,97.92
0,27,20,6,2,42.40,40.00,95.51,87.16,86.74
0,27,21,5,2,53.60,57.20,93.16,93.27,92.04
0,27,22,4,0,85.60,86.80,97.35,95.62,96.33
0,27,23,4,2,76.40,70.40,96.13,92.26,93.89
0,27,24,8,1,69.60,71.60,88.91,97.64,96.92
0,27,25,4,1,77.60,77.20,97.35,97.15,96.95
0,27,26,7,1,54.80,62.80,94.07,92.61,94.84
0,27,27,7,0,46.00,67.60,97.76,88.33,93.19
0,28,0,2,1,53.20,48.00,92.05,94.09,93.70
0,28,1,9,0,66.40,62.40,93.16,96.23,95.24
0,28,2,3,1,68.40,73.20,88.61,91.49,90.79
0,28,3,5,1,64.00,66.40,87.44,93.72,93.50
0,28,4,9,0,59.60,60.00,93.16,96.23,95.24
0,28,5,8,1,62.00,67.60,88.91,96.92,97.54
0,28,6,9,1,45.60,49.20,77.70,92.86,92.47
0,28,7,8,1,38.40,49.20,88.91,96.92,97.54
0,28,8,9,2,41.20,41.20,79.78,84.24,81.37
0,28,9,5,1,49.20,53.20,87.44,93.72,93.50
0,28,10,6,1,79.60,79.60,97.81,97.18,95.93
0,28,11,6,2,65.20,65.60,95.51,86.74,85.91
0,28,12,0,2,62.80,62.80,98.67,97.76,97.45
0,28,13,4,2,66.80,70.80,96.13,93.89,93.28
0,28,14,3,1,69.20,76.40,88.61,91.49,90.79
0,28,15,0,2,72.80,75.60,98.67,97.76,97.45
0,28,16,0,2,72.80,72.40,98.67,97.76,97.45
0,28,17,1,0,26.80,29.60,99.65,57.36,63.61
0,28,18,2,0,55.60,56.80,96.90,93.80,93.80
0,28,19,3,0,83.20,86.40,95.84,97.92,97.72
0,28,20,6,2,40.00,41.20,95.51,86.74,85.91
0,28,21,5,2,57.20,53.20,93.16,92.04,93.50
0,28,22,4,0,86.80,89.20,97.35,96.33,95.62
0,28,23,4,2,70.40,75.20,96.13,93.89,93.28
0,28,24,8,1,71.60,76.40,88.91,96.92,97.54
0,28,25,4,1,77.20,79.20,97.35,96.95,97.25
0,28,26,7,1,62.80,66.80,94.07,94.84,95.23
0,28,27,7,0,67.60,68.00,97.76,93.19,94.07
0,28,28,8,2,18.00,31.20,93.74,67.25,86.24
0,29,0,2,1,48.00,49.60,92.05,93.70,93.80
0,29,1,9,0,62.40,69.20,93.16,95.24,96.73
0,29,2,3,1,73.20,69.60,88.61,90.79,89.90
0,29,3,5,1,66.40,60.80,87.44,93.50,93.95
0,29,4,9,0,60.00,63.20,93.16,95.24,96.73
0,29,5,8,1,67.60,63.60,88.91,97.54,97.54
0,29,6,9,1,49.20,49.20,77.70,92.47,93.95
0,29,7,8,1,49.20,46.80,88.91,97.54,97.54
0,29,8,9,2,41.20,46.80,79.78,81.37,85.83
0,29,9,5,1,53.20,47.60,87.44,93.50,93.95
0,29,10,6,1,79.60,75.60,97.81,95.93,96.56
0,29,11,6,2,65.60,64.00,95.51,85.91,85.80
0,29,12,0,2,62.80,54.80,98.67,97.45,96.33
0,29,13,4,2,70.80,67.20,96.13,93.28,91.75
0,29,14,3,1,76.40,70.00,88.61,90.79,89.90
0,29,15,0,2,75.60,70.80,98.67,97.45,96.33
0,29,16,0,2,72.40,68.80,98.67,97.45,96.33
0,29,17,1,0,29.60,24.40,99.65,63.61,52.60
0,29,18,2,0,56.80,54.80,96.90,93.80,93.99
0,29,19,3,0,86.40,83.60,95.84,97.72,97.62
0,29,20,6,2,41.20,40.00,95.51,85.91,85.80
0,29,21,5,2,53.20,52.40,93.16,93.50,92.94
0,29,22,4,0,89.20,84.40,97.35,95.62,93.99
0,29,23,4,2,75.20,70.80,96.13,93.28,91.75
