experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,2,1,44.40,90.80,91.38,91.38,99.81
0,1,0,2,1,90.80,84.40,91.38,99.81,99.81
0,1,1,5,2,37.20,87.60,92.60,79.71,98.88
0,2,0,2,1,84.40,71.60,91.38,99.81,99.22
0,2,1,5,2,87.60,79.20,92.60,98.88,98.54
0,2,2,9,1,3.20,83.20,76.51,67.79,97.03
0,3,0,2,1,71.60,65.20,91.38,99.22,97.87
0,3,1,5,2,79.20,75.60,92.60,98.54,95.29
0,3,2,9,1,83.20,45.60,76.51,97.03,93.76
0,3,3,3,1,33.60,68.80,88.71,85.15,96.34
0,4,0,2,1,65.20,58.80,91.38,97.87,96.71
0,4,1,5,2,75.60,80.80,92.60,95.29,97.87
0,4,2,9,1,45.60,21.60,76.51,93.76,89.89
0,4,3,3,1,68.80,64.40,88.71,96.34,95.15
0,4,4,5,1,37.20,52.40,88.68,95.18,97.76
0,5,0,2,1,58.80,57.20,91.38,96.71,96.61
0,5,1,5,2,80.80,84.00,92.60,97.87,97.76
0,5,2,9,1,21.60,49.60,76.51,89.89,93.46
0,5,3,3,1,64.40,64.80,88.71,95.15,95.45
0,5,4,5,1,52.40,54.00,88.68,97.76,97.31
0,5,5,9,0,39.60,56.80,92.57,92.77,96.63
0,6,0,2,1,57.20,52.80,91.38,96.61,95.45
0,6,1,5,2,84.00,79.20,92.60,97.76,97.65
0,6,2,9,1,49.60,40.00,76.51,93.46,94.15
0,6,3,3,1,64.80,56.40,88.71,95.45,95.35
0,6,4,5,1,54.00,49.60,88.68,97.31,97.09
0,6,5,9,0,56.80,59.20,92.57,96.63,97.22
0,6,6,9,2,39.20,46.40,76.61,88.21,92.47
0,7,0,2,1,52.80,60.40,91.38,95.45,97.48
0,7,1,5,2,79.20,78.00,92.60,97.65,97.65
0,7,2,9,1,40.00,43.60,76.51,94.15,95.04
0,7,3,3,1,56.40,59.20,88.71,95.35,95.35
0,7,4,5,1,49.60,49.20,88.68,97.09,97.09
0,7,5,9,0,59.20,62.00,92.57,97.22,97.32
0,7,6,9,2,46.40,46.80,76.61,92.47,90.58
0,7,7,2,2,31.20,48.00,92.64,92.64,96.03
0,8,0,2,1,60.40,55.60,91.38,97.48,96.90
0,8,1,5,2,78.00,78.00,92.60,97.65,95.63
0,8,2,9,1,43.60,41.60,76.51,95.04,94.75
0,8,3,3,1,59.20,71.60,88.71,95.35,98.42
0,8,4,5,1,49.20,50.40,88.68,97.09,96.75
0,8,5,9,0,62.00,56.00,92.57,97.32,96.33
0,8,6,9,2,46.80,42.80,76.61,90.58,86.62
0,8,7,2,2,48.00,42.40,92.64,96.03,88.95
0,8,8,3,1,4.00,25.60,88.71,95.35,98.42
0,9,0,2,1,55.60,51.20,91.38,96.90,96.32
0,9,1,5,2,78.00,72.80,92.60,95.63,90.36
0,9,2,9,1,41.60,44.00,76.51,94.75,94.65
0,9,3,3,1,71.60,79.20,88.71,98.42,99.21
0,9,4,5,1,50.40,51.60,88.68,96.75,94.73
0,9,5,9,0,56.00,56.40,92.57,96.33,94.45
0,9,6,9,2,42.80,40.40,76.61,86.62,78.10
0,9,7,2,2,42.40,40.00,92.64,88.95,83.33
0,9,8,3,1,25.60,33.20,88.71,98.42,99.21
0,9,9,3,1,43.20,59.60,88.71,98.42,99.21
