experiment_ID, ID, latest_new_instance_digit, noise type, Initial training dataset size, Oversampling Size per new instance, accumilated_retraining_dataset_size, lr, ewc_lambda, acc_digit_0_original_first_model,acc_digit_1_original_first_model,acc_digit_2_original_first_model,acc_digit_3_original_first_model,acc_digit_4_original_first_model,acc_digit_5_original_first_model,acc_digit_6_original_first_model,acc_digit_7_original_first_model,acc_digit_8_original_first_model,acc_digit_9_original_first_model,acc_digit_0_original_last_model,acc_digit_1_original_last_model,acc_digit_2_original_last_model,acc_digit_3_original_last_model,acc_digit_4_original_last_model,acc_digit_5_original_last_model,acc_digit_6_original_last_model,acc_digit_7_original_last_model,acc_digit_8_original_last_model,acc_digit_9_original_last_model,acc_digit_0_noise_0_first_model,acc_digit_1_noise_0_first_model,acc_digit_2_noise_0_first_model,acc_digit_3_noise_0_first_model,acc_digit_4_noise_0_first_model,acc_digit_5_noise_0_first_model,acc_digit_6_noise_0_first_model,acc_digit_7_noise_0_first_model,acc_digit_8_noise_0_first_model,acc_digit_9_noise_0_first_model,acc_digit_0_noise_0_last_model,acc_digit_1_noise_0_last_model,acc_digit_2_noise_0_last_model,acc_digit_3_noise_0_last_model,acc_digit_4_noise_0_last_model,acc_digit_5_noise_0_last_model,acc_digit_6_noise_0_last_model,acc_digit_7_noise_0_last_model,acc_digit_8_noise_0_last_model,acc_digit_9_noise_0_last_model,acc_digit_0_noise_1_first_model,acc_digit_1_noise_1_first_model,acc_digit_2_noise_1_first_model,acc_digit_3_noise_1_first_model,acc_digit_4_noise_1_first_model,acc_digit_5_noise_1_first_model,acc_digit_6_noise_1_first_model,acc_digit_7_noise_1_first_model,acc_digit_8_noise_1_first_model,acc_digit_9_noise_1_first_model,acc_digit_0_noise_1_last_model,acc_digit_1_noise_1_last_model,acc_digit_2_noise_1_last_model,acc_digit_3_noise_1_last_model,acc_digit_4_noise_1_last_model,acc_digit_5_noise_1_last_model,acc_digit_6_noise_1_last_model,acc_digit_7_noise_1_last_model,acc_digit_8_noise_1_last_model,acc_digit_9_noise_1_last_model,acc_digit_0_noise_2_first_model,acc_digit_1_noise_2_first_model,acc_digit_2_noise_2_first_model,acc_digit_3_noise_2_first_model,acc_digit_4_noise_2_first_model,acc_digit_5_noise_2_first_model,acc_digit_6_noise_2_first_model,acc_digit_7_noise_2_first_model,acc_digit_8_noise_2_first_model,acc_digit_9_noise_2_first_model,acc_digit_0_noise_2_last_model,acc_digit_1_noise_2_last_model,acc_digit_2_noise_2_last_model,acc_digit_3_noise_2_last_model,acc_digit_4_noise_2_last_model,acc_digit_5_noise_2_last_model,acc_digit_6_noise_2_last_model,acc_digit_7_noise_2_last_model,acc_digit_8_noise_2_last_model,acc_digit_9_noise_2_last_model,acc_digit_0_noise_0_flag,acc_digit_1_noise_0_flag,acc_digit_2_noise_0_flag,acc_digit_3_noise_0_flag,acc_digit_4_noise_0_flag,acc_digit_5_noise_0_flag,acc_digit_6_noise_0_flag,acc_digit_7_noise_0_flag,acc_digit_8_noise_0_flag,acc_digit_9_noise_0_flag,acc_digit_0_noise_1_flag,acc_digit_1_noise_1_flag,acc_digit_2_noise_1_flag,acc_digit_3_noise_1_flag,acc_digit_4_noise_1_flag,acc_digit_5_noise_1_flag,acc_digit_6_noise_1_flag,acc_digit_7_noise_1_flag,acc_digit_8_noise_1_flag,acc_digit_9_noise_1_flag,acc_digit_0_noise_2_flag,acc_digit_1_noise_2_flag,acc_digit_2_noise_2_flag,acc_digit_3_noise_2_flag,acc_digit_4_noise_2_flag,acc_digit_5_noise_2_flag,acc_digit_6_noise_2_flag,acc_digit_7_noise_2_flag,acc_digit_8_noise_2_flag,acc_digit_9_noise_2_flag,acc_all_digits_original_first_model,acc_all_digits_original_last_model,acc_all_digits_noise_0_first_model,acc_all_digits_noise_0_last_model,acc_all_digits_noise_1_first_model,acc_all_digits_noise_1_last_model,acc_all_digits_noise_2_first_model,acc_all_digits_noise_2_last_model,
0,0,0,2,60000,1000,1000,0.000100,40.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.90,98.94,98.55,97.52,97.35,98.77,96.97,98.35,96.30,97.22,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.69,99.30,96.12,94.06,95.42,97.09,94.57,97.47,94.66,93.36,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,99.56,90.21,85.74,93.18,84.87,90.92,96.30,82.85,65.61,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.69,98.68,89.83,86.44,90.94,90.02,88.20,93.00,87.17,79.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,98.00,97.35,96.21,92.22,89.08,93.43,90.46
0,1,9,1,60000,1000,2000,0.000200,80.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.90,96.56,98.16,97.33,93.69,98.32,93.63,97.86,93.12,99.11,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.90,97.44,95.64,94.46,90.43,96.19,89.35,96.89,89.84,97.92,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,97.89,89.44,80.69,88.39,79.37,82.99,94.94,70.33,95.84,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.49,95.59,89.73,88.22,86.05,86.77,79.12,93.58,78.54,96.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,96.78,97.35,94.87,92.22,88.27,93.43,89.50
0,2,5,1,60000,1000,3000,0.000500,80.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.90,95.59,97.38,95.84,90.53,99.66,91.34,98.54,92.92,98.71,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.69,95.95,94.09,90.59,85.13,99.33,88.62,97.08,89.43,97.13,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,97.80,88.76,82.18,84.83,96.08,89.67,95.62,79.57,95.24,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.39,90.04,86.05,84.95,77.29,97.53,78.91,93.48,77.31,93.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,96.04,97.35,93.72,92.22,91.03,93.43,87.83
0,3,6,0,60000,1000,4000,0.000400,30.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.59,80.79,96.03,93.56,86.97,99.44,98.43,96.30,90.04,98.51,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.39,65.81,88.95,85.05,79.02,98.65,98.12,92.02,81.72,96.73,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.80,86.26,85.08,70.69,76.37,94.84,98.43,88.72,58.32,97.03,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,98.98,42.11,71.03,72.38,64.05,95.63,96.56,81.32,64.37,91.48,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,93.74,97.35,88.12,92.22,85.47,93.43,77.05
0,4,0,2,60000,1000,5000,0.000300,30.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.90,86.70,94.67,92.57,86.76,99.44,98.23,95.72,90.97,98.41,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.59,66.17,82.85,83.17,76.78,97.65,97.39,88.42,80.29,95.64,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,90.75,81.10,70.50,77.70,92.71,97.91,90.18,62.83,95.44,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.80,29.96,55.62,65.25,56.62,91.14,93.11,63.42,54.52,85.03,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,94.18,97.35,86.36,92.22,85.88,93.43,68.53
0,5,2,0,60000,1000,6000,0.000500,20.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.80,52.51,98.06,93.37,85.54,99.22,97.91,87.84,83.37,98.71,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.69,23.08,95.83,83.86,71.79,97.31,97.29,69.55,64.99,96.23,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,63.52,91.47,61.88,73.63,93.16,97.70,71.79,38.71,97.22,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.80,4.14,85.47,64.06,45.93,88.68,92.17,33.56,33.88,82.06,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,89.03,97.35,78.99,92.22,78.55,93.43,61.82
0,6,3,1,60000,1000,7000,0.000700,10.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.90,50.40,97.58,99.21,78.72,98.65,97.18,93.29,82.14,97.32,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.80,17.97,94.28,96.53,64.56,95.85,96.45,81.91,68.07,93.16,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.90,65.81,91.28,94.06,66.40,92.60,98.23,89.40,57.70,96.04,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.69,3.44,82.27,92.08,31.16,85.76,89.67,49.12,37.58,66.20,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,88.85,97.35,79.88,92.22,84.87,93.43,62.64
0,7,9,0,60000,1000,8000,0.000700,10.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.80,45.02,97.58,99.11,73.42,98.54,96.76,91.73,79.36,97.82,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.59,11.19,92.83,96.44,56.31,95.29,95.20,76.36,60.06,96.13,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.80,61.15,90.02,93.66,56.72,92.71,97.81,84.53,48.67,97.03,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.80,1.94,80.52,91.19,25.56,85.20,86.64,40.66,27.82,82.56,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,87.27,97.35,76.90,92.22,81.90,93.43,61.15
0,8,8,1,60000,1000,9000,0.002000,20.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.80,24.32,97.19,98.81,72.40,98.09,96.66,85.21,88.91,98.51,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.59,9.16,91.86,95.05,52.65,93.72,93.63,58.07,74.54,95.74,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.69,31.63,84.69,93.56,41.75,92.94,98.12,64.49,90.97,97.42,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,99.80,3.61,78.97,88.91,23.42,80.49,83.72,19.07,42.09,81.17,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,85.03,97.35,75.27,92.22,78.66,93.43,59.07
0,9,5,0,60000,1000,10000,0.002000,20.00,99.49,99.82,98.84,98.32,98.78,98.77,98.85,98.44,97.95,96.83,99.39,24.23,96.41,98.42,74.13,99.66,89.56,86.48,83.26,97.72,99.18,99.74,96.90,95.84,97.66,97.87,98.12,97.86,97.13,93.06,99.18,11.98,90.21,94.55,53.46,99.10,87.16,63.72,69.40,94.45,99.39,100.00,91.57,88.02,96.84,88.12,98.02,94.36,87.27,77.60,99.49,26.61,84.88,93.27,46.44,97.20,96.03,65.18,90.76,97.03,98.67,99.47,93.41,93.66,96.44,92.38,95.93,94.16,92.40,77.30,98.98,5.20,73.55,89.60,22.61,93.95,76.83,24.90,39.32,76.61,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.62,83.99,97.35,75.22,92.22,78.71,93.43,59.01
