experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,9,2,8.00,70.00,78.30,78.30,97.82
0,1,0,9,2,70.00,59.60,78.30,97.82,96.04
0,1,1,0,0,34.40,83.60,99.08,97.96,100.00
0,2,0,9,2,59.60,64.00,78.30,96.04,91.87
0,2,1,0,0,83.60,89.60,99.08,100.00,99.90
0,2,2,8,0,18.00,56.40,97.43,85.83,97.23
0,3,0,9,2,64.00,55.20,78.30,91.87,93.56
0,3,1,0,0,89.60,88.40,99.08,99.90,99.90
0,3,2,8,0,56.40,52.40,97.43,97.23,96.82
0,3,3,4,2,12.80,85.60,95.72,40.84,90.84
0,4,0,9,2,55.20,66.80,78.30,93.56,92.67
0,4,1,0,0,88.40,89.20,99.08,99.90,99.69
0,4,2,8,0,52.40,54.40,97.43,96.82,96.30
0,4,3,4,2,85.60,78.40,95.72,90.84,85.85
0,4,4,3,1,0.40,62.00,88.91,62.57,95.64
0,5,0,9,2,66.80,66.40,78.30,92.67,91.58
0,5,1,0,0,89.20,87.60,99.08,99.69,99.59
0,5,2,8,0,54.40,50.80,97.43,96.30,96.10
0,5,3,4,2,78.40,78.40,95.72,85.85,86.46
0,5,4,3,1,62.00,60.40,88.91,95.64,94.46
0,5,5,6,0,20.80,81.20,98.02,67.01,97.08
0,6,0,9,2,66.40,56.80,78.30,91.58,87.51
0,6,1,0,0,87.60,85.20,99.08,99.59,99.59
0,6,2,8,0,50.80,49.20,97.43,96.10,93.63
0,6,3,4,2,78.40,79.20,95.72,86.46,86.56
0,6,4,3,1,60.40,52.80,88.91,94.46,92.57
0,6,5,6,0,81.20,78.40,98.02,97.08,96.87
0,6,6,2,0,27.60,89.60,96.32,80.81,96.90
0,7,0,9,2,56.80,48.00,78.30,87.51,86.42
0,7,1,0,0,85.20,81.60,99.08,99.59,99.29
0,7,2,8,0,49.20,48.80,97.43,93.63,94.35
0,7,3,4,2,79.20,76.80,95.72,86.56,87.07
0,7,4,3,1,52.80,44.40,88.91,92.57,93.27
0,7,5,6,0,78.40,79.20,98.02,96.87,97.08
0,7,6,2,0,89.60,90.40,96.32,96.90,96.80
0,7,7,7,1,49.20,92.00,94.07,89.69,97.37
0,8,0,9,2,48.00,44.00,78.30,86.42,85.93
0,8,1,0,0,81.60,80.40,99.08,99.29,99.39
0,8,2,8,0,48.80,48.40,97.43,94.35,94.25
0,8,3,4,2,76.80,80.80,95.72,87.07,89.10
0,8,4,3,1,44.40,47.60,88.91,93.27,92.18
0,8,5,6,0,79.20,77.60,98.02,97.08,96.97
0,8,6,2,0,90.40,83.20,96.32,96.80,96.80
0,8,7,7,1,92.00,92.40,94.07,97.37,97.37
0,8,8,5,0,31.20,80.00,97.98,82.29,95.74
0,9,0,9,2,44.00,33.20,78.30,85.93,83.65
0,9,1,0,0,80.40,82.00,99.08,99.39,99.29
0,9,2,8,0,48.40,70.40,97.43,94.25,95.38
0,9,3,4,2,80.80,71.20,95.72,89.10,85.85
0,9,4,3,1,47.60,44.40,88.91,92.18,91.39
0,9,5,6,0,77.60,78.80,98.02,96.97,96.76
0,9,6,2,0,83.20,81.20,96.32,96.80,96.03
0,9,7,7,1,92.40,92.40,94.07,97.37,96.69
0,9,8,5,0,80.00,80.80,97.98,95.74,95.40
0,9,9,8,1,24.00,69.20,88.60,91.27,96.82
