experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,9,4,8,2,63.20,67.60,90.86,92.92,91.99
0,9,5,0,0,77.20,82.00,98.98,99.59,99.59
0,9,6,1,1,78.40,83.20,100.00,94.54,95.59
0,9,7,8,2,78.40,70.80,90.86,92.92,91.99
0,9,8,8,0,84.80,83.20,96.41,95.79,94.56
0,9,9,2,2,0.00,44.80,93.51,19.19,81.10
1,0,0,2,1,22.40,72.00,89.05,89.05,99.71
1,1,0,2,1,72.00,66.80,89.05,99.71,98.74
1,1,1,7,0,36.40,77.60,97.47,92.32,99.42
1,2,0,2,1,66.80,66.80,89.05,98.74,98.45
1,2,1,7,0,77.60,79.20,97.47,99.42,99.22
1,2,2,9,0,12.40,66.40,94.55,63.33,98.12
1,3,0,2,1,66.80,76.00,89.05,98.45,99.03
1,3,1,7,0,79.20,72.00,97.47,99.22,97.86
1,3,2,9,0,66.40,55.60,94.55,98.12,96.13
1,3,3,2,0,37.60,84.00,96.51,96.12,99.52
1,4,0,2,1,76.00,73.20,89.05,99.03,98.06
1,4,1,7,0,72.00,66.00,97.47,97.86,97.76
1,4,2,9,0,55.60,52.80,94.55,96.13,94.65
1,4,3,2,0,84.00,82.80,96.51,99.52,99.61
1,4,4,1,0,8.80,79.20,99.56,29.16,98.24
1,5,0,2,1,73.20,75.20,89.05,98.06,97.77
1,5,1,7,0,66.00,63.20,97.47,97.76,97.28
1,5,2,9,0,52.80,52.80,94.55,94.65,95.34
1,5,3,2,0,82.80,78.80,96.51,99.61,99.71
1,5,4,1,0,79.20,71.20,99.56,98.24,96.04
1,5,5,0,1,3.60,80.80,99.59,74.18,99.90
1,6,0,2,1,75.20,63.20,89.05,97.77,97.19
1,6,1,7,0,63.20,68.00,97.47,97.28,96.30
1,6,2,9,0,52.80,56.00,94.55,95.34,95.94
1,6,3,2,0,78.80,84.80,96.51,99.71,99.52
1,6,4,1,0,71.20,75.20,99.56,96.04,96.65
1,6,5,0,1,80.80,76.80,99.59,99.90,99.80
1,6,6,6,1,6.40,68.00,98.12,47.70,93.84
1,7,0,2,1,63.20,61.60,89.05,97.19,96.90
1,7,1,7,0,68.00,65.20,97.47,96.30,95.53
1,7,2,9,0,56.00,51.60,94.55,95.94,94.65
1,7,3,2,0,84.80,80.40,96.51,99.52,98.84
1,7,4,1,0,75.20,78.00,99.56,96.65,96.83
1,7,5,0,1,76.80,71.60,99.59,99.80,99.69
1,7,6,6,1,68.00,79.60,98.12,93.84,94.78
1,7,7,6,0,34.40,73.20,97.08,95.30,98.85
1,8,0,2,1,61.60,61.20,89.05,96.90,97.19
1,8,1,7,0,65.20,68.40,97.47,95.53,95.72
1,8,2,9,0,51.60,52.00,94.55,94.65,94.05
1,8,3,2,0,80.40,82.00,96.51,98.84,98.84
1,8,4,1,0,78.00,76.40,99.56,96.83,96.21
1,8,5,0,1,71.60,70.00,99.59,99.69,99.59
1,8,6,6,1,79.60,83.20,98.12,94.78,96.45
1,8,7,6,0,73.20,75.60,97.08,98.85,98.75
1,8,8,4,1,19.20,65.20,98.68,75.46,97.35
1,9,0,2,1,61.20,56.00,89.05,97.19,96.51
1,9,1,7,0,68.40,67.20,97.47,95.72,93.68
1,9,2,9,0,52.00,69.20,94.55,94.05,97.03
1,9,3,2,0,82.00,81.20,96.51,98.84,98.74
1,9,4,1,0,76.40,75.20,99.56,96.21,95.68
1,9,5,0,1,70.00,70.40,99.59,99.59,99.69
1,9,6,6,1,83.20,79.60,98.12,96.45,96.35
1,9,7,6,0,75.60,72.40,97.08,98.75,98.85
1,9,8,4,1,65.20,57.60,98.68,97.35,95.93
1,9,9,9,1,17.60,72.40,82.76,62.74,84.94
2,0,0,8,0,30.80,76.00,98.15,98.15,99.59
2,1,0,8,0,76.00,75.20,98.15,99.59,99.69
2,1,1,3,2,26.00,67.20,95.05,82.67,98.12
2,2,0,8,0,75.20,69.20,98.15,99.69,99.38
2,2,1,3,2,67.20,75.20,95.05,98.12,96.73
2,2,2,5,2,8.80,67.20,94.84,57.17,94.39
2,3,0,8,0,69.20,57.60,98.15,99.38,97.74
2,3,1,3,2,75.20,83.60,95.05,96.73,99.50
2,3,2,5,2,67.20,55.60,94.84,94.39,86.43
2,3,3,3,2,48.40,84.80,95.05,96.73,99.50
2,4,0,8,0,57.60,52.00,98.15,97.74,97.33
2,4,1,3,2,83.60,81.20,95.05,99.50,99.41
2,4,2,5,2,55.60,54.40,94.84,86.43,87.56
2,4,3,3,2,84.80,78.80,95.05,99.50,99.41
2,4,4,1,1,50.40,85.60,99.82,95.24,98.41
2,5,0,8,0,52.00,51.60,98.15,97.33,98.25
2,5,1,3,2,81.20,78.80,95.05,99.41,98.81
2,5,2,5,2,54.40,59.20,94.84,87.56,90.81
2,5,3,3,2,78.80,72.00,95.05,99.41,98.81
2,5,4,1,1,85.60,88.00,99.82,98.41,97.97
2,5,5,6,1,40.40,74.40,98.43,96.76,99.27
2,6,0,8,0,51.60,48.80,98.15,98.25,97.23
2,6,1,3,2,78.80,83.60,95.05,98.81,98.91
2,6,2,5,2,59.20,73.20,94.84,90.81,90.92
2,6,3,3,2,72.00,81.20,95.05,98.81,98.91
2,6,4,1,1,88.00,92.80,99.82,97.97,97.27
2,6,5,6,1,74.40,82.00,98.43,99.27,99.27
2,6,6,9,2,1.60,28.40,80.67,4.96,66.60
2,7,0,8,0,48.80,85.60,98.15,97.23,99.28
2,7,1,3,2,83.60,81.20,95.05,98.91,97.13
2,7,2,5,2,73.20,50.40,94.84,90.92,82.17
2,7,3,3,2,81.20,73.60,95.05,98.91,97.13
2,7,4,1,1,92.80,97.20,99.82,97.27,97.00
2,7,5,6,1,82.00,85.20,98.43,99.27,99.48
2,7,6,9,2,28.40,16.80,80.67,66.60,38.85
2,7,7,8,0,32.40,72.00,98.15,97.23,99.28
2,8,0,8,0,85.60,79.20,98.15,99.28,99.08
2,8,1,3,2,81.20,84.80,95.05,97.13,97.52
2,8,2,5,2,50.40,52.80,94.84,82.17,77.91
2,8,3,3,2,73.60,69.20,95.05,97.13,97.52
2,8,4,1,1,97.20,98.40,99.82,97.00,97.36
2,8,5,6,1,85.20,88.40,98.43,99.48,99.27
2,8,6,9,2,16.80,18.00,80.67,38.85,48.17
2,8,7,8,0,72.00,70.40,98.15,99.28,99.08
2,8,8,2,0,0.40,75.20,98.06,44.38,92.73
2,9,0,8,0,79.20,72.80,98.15,99.08,98.15
2,9,1,3,2,84.80,81.20,95.05,97.52,96.93
2,9,2,5,2,52.80,51.20,94.84,77.91,77.02
2,9,3,3,2,69.20,72.00,95.05,97.52,96.93
2,9,4,1,1,98.40,98.40,99.82,97.36,97.36
2,9,5,6,1,88.40,80.80,98.43,99.27,98.85
2,9,6,9,2,18.00,28.00,80.67,48.17,69.67
2,9,7,8,0,70.40,66.00,98.15,99.08,98.15
2,9,8,2,0,75.20,74.80,98.06,92.73,91.09
2,9,9,9,1,9.60,79.60,94.15,86.12,98.32
3,0,0,0,0,41.20,81.20,99.39,99.39,99.90
3,1,0,0,0,81.20,74.00,99.39,99.90,99.80
3,1,1,1,1,36.40,73.20,99.91,99.47,100.00
3,2,0,0,0,74.00,78.80,99.39,99.80,99.90
3,2,1,1,1,73.20,76.00,99.91,100.00,99.47
3,2,2,6,0,23.60,59.60,96.97,90.50,97.29
3,3,0,0,0,78.80,74.40,99.39,99.90,99.80
3,3,1,1,1,76.00,72.40,99.91,99.47,99.38
3,3,2,6,0,59.60,58.80,96.97,97.29,96.56
3,3,3,2,1,1.60,75.20,96.12,92.93,98.74
3,4,0,0,0,74.40,74.80,99.39,99.80,99.69
3,4,1,1,1,72.40,76.40,99.91,99.38,99.12
3,4,2,6,0,58.80,50.80,96.97,96.56,96.14
3,4,3,2,1,75.20,74.40,96.12,98.74,98.06
3,4,4,4,0,4.00,74.40,97.66,70.47,98.07
3,5,0,0,0,74.80,70.00,99.39,99.69,99.80
3,5,1,1,1,76.40,82.00,99.91,99.12,99.30
3,5,2,6,0,50.80,53.20,96.97,96.14,96.87
3,5,3,2,1,74.40,72.80,96.12,98.06,97.97
3,5,4,4,0,74.40,75.20,97.66,98.07,98.27
3,5,5,5,0,24.40,69.60,97.42,77.80,98.21
3,6,0,0,0,70.00,71.60,99.39,99.80,99.69
3,6,1,1,1,82.00,82.80,99.91,99.30,99.56
3,6,2,6,0,53.20,42.80,96.97,96.87,95.72
3,6,3,2,1,72.80,64.80,96.12,97.97,97.00
3,6,4,4,0,75.20,92.40,97.66,98.27,99.29
3,6,5,5,0,69.60,64.40,97.42,98.21,98.21
3,6,6,4,0,44.80,75.60,97.66,98.27,99.29
3,7,0,0,0,71.60,71.20,99.39,99.69,99.49
3,7,1,1,1,82.80,85.60,99.91,99.56,97.62
3,7,2,6,0,42.80,47.20,96.97,95.72,95.30
3,7,3,2,1,64.80,61.20,96.12,97.00,97.00
3,7,4,4,0,92.40,93.60,97.66,99.29,99.29
3,7,5,5,0,64.40,72.00,97.42,98.21,98.54
3,7,6,4,0,75.60,73.20,97.66,99.29,99.29
3,7,7,8,1,6.80,56.00,93.94,71.05,95.89
3,8,0,0,0,71.20,70.00,99.39,99.49,99.29
3,8,1,1,1,85.60,86.00,99.91,97.62,96.21
3,8,2,6,0,47.20,45.20,96.97,95.30,94.47
3,8,3,2,1,61.20,64.00,96.12,97.00,95.64
3,8,4,4,0,93.60,96.40,97.66,99.29,99.29
3,8,5,5,0,72.00,76.00,97.42,98.54,98.09
3,8,6,4,0,73.20,76.80,97.66,99.29,99.29
3,8,7,8,1,56.00,62.40,93.94,95.89,95.69
3,8,8,9,1,12.80,60.00,91.08,82.95,90.58
3,9,0,0,0,70.00,68.00,99.39,99.29,99.18
3,9,1,1,1,86.00,87.20,99.91,96.21,88.72
3,9,2,6,0,45.20,41.60,96.97,94.47,95.30
3,9,3,2,1,64.00,57.60,96.12,95.64,92.83
3,9,4,4,0,96.40,91.60,97.66,99.29,98.98
3,9,5,5,0,76.00,73.60,97.42,98.09,98.32
3,9,6,4,0,76.80,73.60,97.66,99.29,98.98
3,9,7,8,1,62.40,81.20,93.94,95.69,98.46
3,9,8,9,1,60.00,60.00,91.08,90.58,79.09
3,9,9,8,1,28.00,67.20,93.94,95.69,98.46
4,0,0,9,0,7.60,70.40,91.08,91.08,99.80
4,1,0,9,0,70.40,52.40,91.08,99.80,97.52
4,1,1,6,1,42.80,88.40,98.64,94.78,99.79
4,2,0,9,0,52.40,46.80,91.08,97.52,96.73
4,2,1,6,1,88.40,81.20,98.64,99.79,98.43
4,2,2,0,2,38.80,82.00,94.39,98.16,99.90
4,3,0,9,0,46.80,60.40,91.08,96.73,98.81
4,3,1,6,1,81.20,81.60,98.64,98.43,98.54
4,3,2,0,2,82.00,69.20,94.39,99.90,99.18
4,3,3,9,2,34.80,69.60,67.00,88.11,96.73
4,4,0,9,0,60.40,59.60,91.08,98.81,98.91
4,4,1,6,1,81.60,76.40,98.64,98.54,98.12
4,4,2,0,2,69.20,67.20,94.39,99.18,97.96
4,4,3,9,2,69.60,76.40,67.00,96.73,96.53
4,4,4,3,0,12.40,73.60,97.23,81.58,98.32
4,5,0,9,0,59.60,66.40,91.08,98.91,98.71
4,5,1,6,1,76.40,79.60,98.64,98.12,97.91
4,5,2,0,2,67.20,67.20,94.39,97.96,97.35
4,5,3,9,2,76.40,77.60,67.00,96.53,97.22
4,5,4,3,0,73.60,70.80,97.23,98.32,95.84
4,5,5,7,1,2.80,62.40,95.91,87.94,94.07
4,6,0,9,0,66.40,75.20,91.08,98.71,99.01
4,6,1,6,1,79.60,86.00,98.64,97.91,98.23
4,6,2,0,2,67.20,70.00,94.39,97.35,97.45
4,6,3,9,2,77.60,78.40,67.00,97.22,97.03
4,6,4,3,0,70.80,72.40,97.23,95.84,95.74
4,6,5,7,1,62.40,52.80,95.91,94.07,89.20
4,6,6,2,2,1.60,58.00,93.80,59.50,92.54
4,7,0,9,0,75.20,70.00,91.08,99.01,97.52
4,7,1,6,1,86.00,89.20,98.64,98.23,98.85
4,7,2,0,2,70.00,70.40,94.39,97.45,98.98
4,7,3,9,2,78.40,71.60,67.00,97.03,94.25
4,7,4,3,0,72.40,80.00,97.23,95.74,97.72
4,7,5,7,1,52.80,71.20,95.91,89.20,91.34
4,7,6,2,2,58.00,50.40,93.80,92.54,89.73
4,7,7,5,1,22.40,65.60,90.81,64.69,89.13
4,8,0,9,0,70.00,55.60,91.08,97.52,96.33
4,8,1,6,1,89.20,84.40,98.64,98.85,98.64
4,8,2,0,2,70.40,68.80,94.39,98.98,98.67
4,8,3,9,2,71.60,70.80,67.00,94.25,92.57
4,8,4,3,0,80.00,81.60,97.23,97.72,98.22
4,8,5,7,1,71.20,68.00,95.91,91.34,95.14
4,8,6,2,2,50.40,47.60,93.80,89.73,90.31
4,8,7,5,1,65.60,64.80,90.81,89.13,88.68
4,8,8,1,1,0.40,94.40,99.56,0.62,98.33
4,9,0,9,0,55.60,62.80,91.08,96.33,96.53
4,9,1,6,1,84.40,84.80,98.64,98.64,98.54
4,9,2,0,2,68.80,65.20,94.39,98.67,98.47
4,9,3,9,2,70.80,71.60,67.00,92.57,93.06
4,9,4,3,0,81.60,76.80,97.23,98.22,97.62
4,9,5,7,1,68.00,68.00,95.91,95.14,93.77
4,9,6,2,2,47.60,62.00,93.80,90.31,91.09
4,9,7,5,1,64.80,68.40,90.81,88.68,89.80
4,9,8,1,1,94.40,94.00,99.56,98.33,98.41
4,9,9,4,2,12.80,47.60,90.43,53.77,85.85
5,0,0,4,1,28.00,87.20,98.17,98.17,100.00
5,1,0,4,1,87.20,77.20,98.17,100.00,100.00
5,1,1,1,2,38.00,74.00,97.09,93.74,99.21
5,2,0,4,1,77.20,75.20,98.17,100.00,99.80
5,2,1,1,2,74.00,72.00,97.09,99.21,98.94
5,2,2,0,0,13.20,64.80,99.18,98.16,99.90
5,3,0,4,1,75.20,76.00,98.17,99.80,99.80
5,3,1,1,2,72.00,66.00,97.09,98.94,97.18
5,3,2,0,0,64.80,70.00,99.18,99.90,99.90
5,3,3,3,0,35.60,71.60,96.83,91.09,98.42
5,4,0,4,1,76.00,68.00,98.17,99.80,99.69
5,4,1,1,2,66.00,50.00,97.09,97.18,93.92
5,4,2,0,0,70.00,92.40,99.18,99.90,100.00
5,4,3,3,0,71.60,62.40,96.83,98.42,97.72
5,4,4,0,0,43.60,78.00,99.18,99.90,100.00
5,5,0,4,1,68.00,76.40,98.17,99.69,99.69
5,5,1,1,2,50.00,57.60,97.09,93.92,95.68
5,5,2,0,0,92.40,86.00,99.18,100.00,99.90
5,5,3,3,0,62.40,64.00,96.83,97.72,96.44
5,5,4,0,0,78.00,82.00,99.18,100.00,99.90
5,5,5,9,0,20.80,55.20,94.15,78.89,94.95
5,6,0,4,1,76.40,81.20,98.17,99.69,99.80
5,6,1,1,2,57.60,55.60,97.09,95.68,85.46
5,6,2,0,0,86.00,87.60,99.18,99.90,99.80
5,6,3,3,0,64.00,72.40,96.83,96.44,97.03
5,6,4,0,0,82.00,85.60,99.18,99.90,99.80
5,6,5,9,0,55.20,56.80,94.15,94.95,92.96
5,6,6,2,2,20.80,57.20,92.15,68.31,89.44
5,7,0,4,1,81.20,80.80,98.17,99.80,99.69
5,7,1,1,2,55.60,38.00,97.09,85.46,71.72
5,7,2,0,0,87.60,97.20,99.18,99.80,100.00
5,7,3,3,0,72.40,72.00,96.83,97.03,97.43
5,7,4,0,0,85.60,92.00,99.18,99.80,100.00
5,7,5,9,0,56.80,50.80,94.15,92.96,92.57
5,7,6,2,2,57.20,44.00,92.15,89.44,83.14
5,7,7,0,2,42.40,89.20,96.73,99.59,99.90
5,8,0,4,1,80.80,93.60,98.17,99.69,99.80
5,8,1,1,2,38.00,36.40,97.09,71.72,72.25
5,8,2,0,0,97.20,91.60,99.18,100.00,100.00
5,8,3,3,0,72.00,72.80,96.83,97.43,97.92
5,8,4,0,0,92.00,89.60,99.18,100.00,100.00
5,8,5,9,0,50.80,50.40,94.15,92.57,91.18
5,8,6,2,2,44.00,33.20,92.15,83.14,76.74
5,8,7,0,2,89.20,87.20,96.73,99.90,99.90
5,8,8,4,0,37.60,77.60,96.33,85.13,97.45
5,9,0,4,1,93.60,83.20,98.17,99.80,99.80
5,9,1,1,2,36.40,80.40,97.09,72.25,96.04
5,9,2,0,0,91.60,87.60,99.18,100.00,100.00
5,9,3,3,0,72.80,62.80,96.83,97.92,97.52
5,9,4,0,0,89.60,80.80,99.18,100.00,100.00
5,9,5,9,0,50.40,49.20,94.15,91.18,92.86
5,9,6,2,2,33.20,29.20,92.15,76.74,78.78
5,9,7,0,2,87.20,68.00,96.73,99.90,99.69
5,9,8,4,0,77.60,75.20,96.33,97.45,97.96
5,9,9,1,2,34.00,94.00,97.09,72.25,96.04
6,0,0,6,0,42.40,88.00,97.81,97.81,100.00
6,1,0,6,0,88.00,80.80,97.81,100.00,99.79
6,1,1,3,1,29.20,59.20,89.80,83.56,95.54
6,2,0,6,0,80.80,80.00,97.81,99.79,99.58
6,2,1,3,1,59.20,64.40,89.80,95.54,97.13
6,2,2,9,1,3.60,66.00,80.08,70.37,97.42
6,3,0,6,0,80.00,79.60,97.81,99.58,99.58
6,3,1,3,1,64.40,60.80,89.80,97.13,96.53
6,3,2,9,1,66.00,62.00,80.08,97.42,97.52
6,3,3,2,0,37.60,77.60,95.16,79.55,96.22
6,4,0,6,0,79.60,76.00,97.81,99.58,98.64
6,4,1,3,1,60.80,66.80,89.80,96.53,97.43
6,4,2,9,1,62.00,57.60,80.08,97.52,96.93
6,4,3,2,0,77.60,78.80,95.16,96.22,95.06
6,4,4,5,0,20.80,71.20,97.53,91.70,98.99
6,5,0,6,0,76.00,76.00,97.81,98.64,98.96
6,5,1,3,1,66.80,74.40,89.80,97.43,97.43
6,5,2,9,1,57.60,66.40,80.08,96.93,96.53
6,5,3,2,0,78.80,78.40,95.16,95.06,94.09
6,5,4,5,0,71.20,66.00,97.53,98.99,98.65
6,5,5,4,2,28.40,59.20,95.32,61.51,90.94
6,6,0,6,0,76.00,76.00,97.81,98.96,99.06
6,6,1,3,1,74.40,86.80,89.80,97.43,98.81
6,6,2,9,1,66.40,63.60,80.08,96.53,96.04
6,6,3,2,0,78.40,76.00,95.16,94.09,92.64
6,6,4,5,0,66.00,65.20,97.53,98.65,94.96
6,6,5,4,2,59.20,56.80,95.32,90.94,87.17
6,6,6,3,0,38.80,68.80,94.16,97.23,99.60
6,7,0,6,0,76.00,77.20,97.81,99.06,99.27
6,7,1,3,1,86.80,83.60,89.80,98.81,98.42
6,7,2,9,1,63.60,72.40,80.08,96.04,96.23
6,7,3,2,0,76.00,77.60,95.16,92.64,94.19
6,7,4,5,0,65.20,67.60,97.53,94.96,95.85
6,7,5,4,2,56.80,55.20,95.32,87.17,83.30
6,7,6,3,0,68.80,70.00,94.16,99.60,99.11
6,7,7,7,2,14.40,57.20,91.54,39.49,75.58
6,8,0,6,0,77.20,72.00,97.81,99.27,98.64
6,8,1,3,1,83.60,85.20,89.80,98.42,98.22
6,8,2,9,1,72.40,63.20,80.08,96.23,94.95
6,8,3,2,0,77.60,74.40,95.16,94.19,93.70
6,8,4,5,0,67.60,60.40,97.53,95.85,94.39
6,8,5,4,2,55.20,78.40,95.32,83.30,94.91
6,8,6,3,0,70.00,69.60,94.16,99.11,99.01
6,8,7,7,2,57.20,48.80,91.54,75.58,74.61
6,8,8,4,2,50.80,79.20,95.32,83.30,94.91
6,9,0,6,0,72.00,68.00,97.81,98.64,96.97
6,9,1,3,1,85.20,80.40,89.80,98.22,97.82
6,9,2,9,1,63.20,67.60,80.08,94.95,92.96
6,9,3,2,0,74.40,77.20,95.16,93.70,92.83
6,9,4,5,0,60.40,72.00,97.53,94.39,98.43
6,9,5,4,2,78.40,80.00,95.32,94.91,90.53
6,9,6,3,0,69.60,63.60,94.16,99.01,98.81
6,9,7,7,2,48.80,52.40,91.54,74.61,76.36
6,9,8,4,2,79.20,75.60,95.32,94.91,90.53
6,9,9,5,2,42.40,66.00,89.91,89.24,94.39
7,0,0,8,0,40.40,79.20,97.64,97.64,99.59
7,1,0,8,0,79.20,68.40,97.64,99.59,98.67
7,1,1,5,1,59.20,71.60,91.82,83.52,93.95
7,2,0,8,0,68.40,61.20,97.64,98.67,97.95
7,2,1,5,1,71.60,90.00,91.82,93.95,98.32
7,2,2,5,1,45.20,78.80,91.82,93.95,98.32
7,3,0,8,0,61.20,53.20,97.64,97.95,97.54
7,3,1,5,1,90.00,90.40,91.82,98.32,98.21
7,3,2,5,1,78.80,79.20,91.82,98.32,98.21
7,3,3,9,1,27.60,60.40,78.49,92.37,97.32
7,4,0,8,0,53.20,57.60,97.64,97.54,96.92
7,4,1,5,1,90.40,88.80,91.82,98.21,97.87
7,4,2,5,1,79.20,77.20,91.82,98.21,97.87
7,4,3,9,1,60.40,61.20,78.49,97.32,97.03
7,4,4,2,0,33.60,70.40,97.58,90.60,99.13
7,5,0,8,0,57.60,59.20,97.64,96.92,97.33
7,5,1,5,1,88.80,85.20,91.82,97.87,98.21
7,5,2,5,1,77.20,78.40,91.82,97.87,98.21
7,5,3,9,1,61.20,66.80,78.49,97.03,96.93
7,5,4,2,0,70.40,72.40,97.58,99.13,97.87
7,5,5,0,2,9.60,58.80,96.02,65.51,98.67
7,6,0,8,0,59.20,60.00,97.64,97.33,97.43
7,6,1,5,1,85.20,87.20,91.82,98.21,98.21
7,6,2,5,1,78.40,82.40,91.82,98.21,98.21
7,6,3,9,1,66.80,76.80,78.49,96.93,96.43
7,6,4,2,0,72.40,67.60,97.58,97.87,97.48
7,6,5,0,2,58.80,59.60,96.02,98.67,98.27
7,6,6,4,0,4.80,56.40,98.27,62.93,92.87
7,7,0,8,0,60.00,58.40,97.64,97.43,97.23
7,7,1,5,1,87.20,90.40,91.82,98.21,98.43
7,7,2,5,1,82.40,85.60,91.82,98.21,98.43
7,7,3,9,1,76.80,75.20,78.49,96.43,96.63
7,7,4,2,0,67.60,62.80,97.58,97.48,97.48
7,7,5,0,2,59.60,62.80,96.02,98.27,97.76
7,7,6,4,0,56.40,61.20,98.27,92.87,93.69
7,7,7,1,2,21.20,67.60,93.92,37.36,81.23
7,8,0,8,0,58.40,59.20,97.64,97.23,96.82
7,8,1,5,1,90.40,92.00,91.82,98.43,98.77
7,8,2,5,1,85.60,89.20,91.82,98.43,98.77
7,8,3,9,1,75.20,86.80,78.49,96.63,97.22
7,8,4,2,0,62.80,68.80,97.58,97.48,96.51
7,8,5,0,2,62.80,68.40,96.02,97.76,96.33
7,8,6,4,0,61.20,67.60,98.27,93.69,90.22
7,8,7,1,2,67.60,66.00,93.92,81.23,71.98
7,8,8,9,0,8.00,33.60,92.37,89.10,95.84
7,9,0,8,0,59.20,54.40,97.64,96.82,92.71
7,9,1,5,1,92.00,90.00,91.82,98.77,98.77
7,9,2,5,1,89.20,89.20,91.82,98.77,98.77
7,9,3,9,1,86.80,88.00,78.49,97.22,97.32
7,9,4,2,0,68.80,71.20,97.58,96.51,97.09
7,9,5,0,2,68.40,69.20,96.02,96.33,93.67
7,9,6,4,0,67.60,61.60,98.27,90.22,86.76
7,9,7,1,2,66.00,65.20,93.92,71.98,64.14
7,9,8,9,0,33.60,65.20,92.37,95.84,98.12
7,9,9,9,2,29.20,58.80,69.47,73.14,91.38
8,0,0,2,2,43.20,71.20,94.19,94.19,98.74
8,1,0,2,2,71.20,68.40,94.19,98.74,99.13
8,1,1,7,2,31.20,72.40,94.75,86.87,97.18
8,2,0,2,2,68.40,67.60,94.19,99.13,96.51
8,2,1,7,2,72.40,76.00,94.75,97.18,95.04
8,2,2,8,2,8.00,66.40,95.28,58.42,93.02
8,3,0,2,2,67.60,67.60,94.19,96.51,96.90
8,3,1,7,2,76.00,74.40,94.75,95.04,94.55
8,3,2,8,2,66.40,62.80,95.28,93.02,83.37
8,3,3,3,0,32.00,76.40,96.63,78.51,97.43
8,4,0,2,2,67.60,68.80,94.19,96.90,96.32
8,4,1,7,2,74.40,68.00,94.75,94.55,94.36
8,4,2,8,2,62.80,48.40,95.28,83.37,80.70
8,4,3,3,0,76.40,70.80,96.63,97.43,98.22
8,4,4,6,1,40.80,96.80,98.54,97.81,99.58
8,5,0,2,2,68.80,60.40,94.19,96.32,94.77
8,5,1,7,2,68.00,82.40,94.75,94.36,96.79
8,5,2,8,2,48.40,36.40,95.28,80.70,80.18
8,5,3,3,0,70.80,66.00,96.63,98.22,97.72
