experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,9,2,10.80,88.00,78.69,78.69,97.82
0,1,0,9,2,88.00,61.20,78.69,97.82,95.24
0,1,1,2,1,13.20,82.00,91.38,88.18,99.32
0,2,0,9,2,61.20,53.20,78.69,95.24,89.00
0,2,1,2,1,82.00,73.60,91.38,99.32,98.06
0,2,2,7,1,50.80,88.40,95.04,92.61,98.25
0,3,0,9,2,53.20,75.20,78.69,89.00,95.54
0,3,1,2,1,73.60,69.20,91.38,98.06,97.77
0,3,2,7,1,88.40,82.80,95.04,98.25,97.08
0,3,3,9,0,43.20,73.60,93.76,95.64,98.02
0,4,0,9,2,75.20,60.00,78.69,95.54,92.07
0,4,1,2,1,69.20,62.40,91.38,97.77,97.19
0,4,2,7,1,82.80,85.20,95.04,97.08,98.74
0,4,3,9,0,73.60,53.20,93.76,98.02,97.22
0,4,4,7,2,45.20,75.20,94.36,93.00,97.37
0,5,0,9,2,60.00,75.20,78.69,92.07,95.34
0,5,1,2,1,62.40,54.40,91.38,97.19,96.61
0,5,2,7,1,85.20,78.40,95.04,98.74,98.35
0,5,3,9,0,53.20,66.00,93.76,97.22,98.02
0,5,4,7,2,75.20,56.80,94.36,97.37,96.50
0,5,5,9,0,32.40,50.00,93.76,97.22,98.02
0,6,0,9,2,75.20,66.40,78.69,95.34,94.45
0,6,1,2,1,54.40,56.80,91.38,96.61,96.80
0,6,2,7,1,78.40,80.40,95.04,98.35,98.54
0,6,3,9,0,66.00,63.20,93.76,98.02,97.82
0,6,4,7,2,56.80,58.80,94.36,96.50,97.08
0,6,5,9,0,50.00,52.40,93.76,98.02,97.82
0,6,6,8,2,8.80,18.80,92.09,75.36,86.45
0,7,0,9,2,66.40,72.40,78.69,94.45,96.04
0,7,1,2,1,56.80,51.20,91.38,96.80,96.32
0,7,2,7,1,80.40,75.20,95.04,98.54,97.96
0,7,3,9,0,63.20,68.40,93.76,97.82,98.41
0,7,4,7,2,58.80,51.20,94.36,97.08,96.21
0,7,5,9,0,52.40,55.20,93.76,97.82,98.41
0,7,6,8,2,18.80,17.60,92.09,86.45,82.96
0,7,7,9,0,54.00,63.60,93.76,97.82,98.41
0,8,0,9,2,72.40,82.40,78.69,96.04,97.52
0,8,1,2,1,51.20,47.60,91.38,96.32,95.74
0,8,2,7,1,75.20,74.40,95.04,97.96,96.98
0,8,3,9,0,68.40,76.40,93.76,98.41,99.01
0,8,4,7,2,51.20,44.40,94.36,96.21,94.94
0,8,5,9,0,55.20,58.80,93.76,98.41,99.01
0,8,6,8,2,17.60,13.20,92.09,82.96,77.52
0,8,7,9,0,63.60,71.20,93.76,98.41,99.01
0,8,8,9,0,46.80,70.80,93.76,98.41,99.01
0,9,0,9,2,82.40,72.00,78.69,97.52,95.64
0,9,1,2,1,47.60,44.80,91.38,95.74,95.35
0,9,2,7,1,74.40,79.20,95.04,96.98,98.54
0,9,3,9,0,76.40,70.00,93.76,99.01,98.22
0,9,4,7,2,44.40,51.20,94.36,94.94,97.08
0,9,5,9,0,58.80,52.00,93.76,99.01,98.22
0,9,6,8,2,13.20,14.40,92.09,77.52,80.49
0,9,7,9,0,71.20,64.00,93.76,99.01,98.22
0,9,8,9,0,70.80,58.40,93.76,99.01,98.22
0,9,9,7,1,44.80,62.40,95.04,96.98,98.54
0,10,0,9,2,72.00,63.20,78.69,95.64,94.35
0,10,1,2,1,44.80,43.20,91.38,95.35,95.54
0,10,2,7,1,79.20,76.80,95.04,98.54,98.44
0,10,3,9,0,70.00,63.60,93.76,98.22,98.02
0,10,4,7,2,51.20,52.80,94.36,97.08,97.08
0,10,5,9,0,52.00,49.60,93.76,98.22,98.02
0,10,6,8,2,14.40,21.20,92.09,80.49,88.40
0,10,7,9,0,64.00,58.40,93.76,98.22,98.02
0,10,8,9,0,58.40,43.60,93.76,98.22,98.02
0,10,9,7,1,62.40,61.20,95.04,98.54,98.44
0,10,10,8,1,23.20,35.20,86.65,80.49,89.73
0,11,0,9,2,63.20,60.40,78.69,94.35,94.65
0,11,1,2,1,43.20,46.80,91.38,95.54,95.93
0,11,2,7,1,76.80,77.60,95.04,98.44,98.44
0,11,3,9,0,63.60,66.00,93.76,98.02,98.41
0,11,4,7,2,52.80,50.00,94.36,97.08,96.01
0,11,5,9,0,49.60,50.40,93.76,98.02,98.41
0,11,6,8,2,21.20,18.40,92.09,88.40,81.01
0,11,7,9,0,58.40,59.20,93.76,98.02,98.41
0,11,8,9,0,43.60,49.20,93.76,98.02,98.41
0,11,9,7,1,61.20,64.80,95.04,98.44,98.44
0,11,10,8,1,35.20,40.40,86.65,89.73,91.07
0,11,11,3,2,3.20,14.00,94.65,91.58,95.74
0,12,0,9,2,60.40,69.60,78.69,94.65,96.33
0,12,1,2,1,46.80,50.00,91.38,95.93,95.54
0,12,2,7,1,77.60,78.40,95.04,98.44,98.35
0,12,3,9,0,66.00,70.80,93.76,98.41,98.51
0,12,4,7,2,50.00,46.00,94.36,96.01,93.68
0,12,5,9,0,50.40,59.20,93.76,98.41,98.51
0,12,6,8,2,18.40,14.40,92.09,81.01,74.74
0,12,7,9,0,59.20,64.80,93.76,98.41,98.51
0,12,8,9,0,49.20,53.60,93.76,98.41,98.51
0,12,9,7,1,64.80,62.40,95.04,98.44,98.35
0,12,10,8,1,40.40,44.00,86.65,91.07,90.86
0,12,11,3,2,14.00,17.60,94.65,95.74,95.05
0,12,12,5,2,40.80,49.20,91.59,81.84,84.75
0,13,0,9,2,69.60,57.60,78.69,96.33,94.15
0,13,1,2,1,50.00,41.60,91.38,95.54,95.35
0,13,2,7,1,78.40,77.60,95.04,98.35,98.35
0,13,3,9,0,70.80,62.80,93.76,98.51,98.12
0,13,4,7,2,46.00,46.40,94.36,93.68,94.84
0,13,5,9,0,59.20,51.60,93.76,98.51,98.12
0,13,6,8,2,14.40,30.80,92.09,74.74,87.06
0,13,7,9,0,64.80,54.80,93.76,98.51,98.12
0,13,8,9,0,53.60,38.40,93.76,98.51,98.12
0,13,9,7,1,62.40,60.80,95.04,98.35,98.35
0,13,10,8,1,44.00,49.20,86.65,90.86,92.61
0,13,11,3,2,17.60,14.00,94.65,95.05,95.54
0,13,12,5,2,49.20,50.40,91.59,84.75,88.12
0,13,13,8,2,20.40,24.40,92.09,74.74,87.06
0,14,0,9,2,57.60,51.60,78.69,94.15,91.18
0,14,1,2,1,41.60,49.60,91.38,95.35,97.29
0,14,2,7,1,77.60,75.20,95.04,98.35,98.25
0,14,3,9,0,62.80,56.00,93.76,98.12,97.62
0,14,4,7,2,46.40,48.40,94.36,94.84,95.23
0,14,5,9,0,51.60,42.40,93.76,98.12,97.62
0,14,6,8,2,30.80,26.00,92.09,87.06,85.42
0,14,7,9,0,54.80,48.80,93.76,98.12,97.62
0,14,8,9,0,38.40,31.20,93.76,98.12,97.62
0,14,9,7,1,60.80,61.20,95.04,98.35,98.25
0,14,10,8,1,49.20,42.80,86.65,92.61,90.35
0,14,11,3,2,14.00,12.00,94.65,95.54,95.35
0,14,12,5,2,50.40,50.00,91.59,88.12,88.34
