experiment_ID, 					ID, 					latest_new_instance_digit, 					noise type, 					Initial training dataset size, 					Oversampling Size per new instance, 					accumilated_retraining_dataset_size, 					lr, 					ewc_lambda, 										acc_digit_0_original_first_model,					acc_digit_1_original_first_model,					acc_digit_2_original_first_model,					acc_digit_3_original_first_model,					acc_digit_4_original_first_model,					acc_digit_5_original_first_model,					acc_digit_6_original_first_model,					acc_digit_7_original_first_model,					acc_digit_8_original_first_model,					acc_digit_9_original_first_model,					acc_digit_0_original_last_model,					acc_digit_1_original_last_model,					acc_digit_2_original_last_model,					acc_digit_3_original_last_model,					acc_digit_4_original_last_model,					acc_digit_5_original_last_model,					acc_digit_6_original_last_model,					acc_digit_7_original_last_model,					acc_digit_8_original_last_model,					acc_digit_9_original_last_model,					acc_digit_0_noise_0_first_model,					acc_digit_1_noise_0_first_model,					acc_digit_2_noise_0_first_model,					acc_digit_3_noise_0_first_model,					acc_digit_4_noise_0_first_model,					acc_digit_5_noise_0_first_model,					acc_digit_6_noise_0_first_model,					acc_digit_7_noise_0_first_model,					acc_digit_8_noise_0_first_model,					acc_digit_9_noise_0_first_model,					acc_digit_0_noise_0_last_model,					acc_digit_1_noise_0_last_model,					acc_digit_2_noise_0_last_model,					acc_digit_3_noise_0_last_model,					acc_digit_4_noise_0_last_model,					acc_digit_5_noise_0_last_model,					acc_digit_6_noise_0_last_model,					acc_digit_7_noise_0_last_model,					acc_digit_8_noise_0_last_model,					acc_digit_9_noise_0_last_model,					acc_digit_0_noise_1_first_model,					acc_digit_1_noise_1_first_model,					acc_digit_2_noise_1_first_model,					acc_digit_3_noise_1_first_model,					acc_digit_4_noise_1_first_model,					acc_digit_5_noise_1_first_model,					acc_digit_6_noise_1_first_model,					acc_digit_7_noise_1_first_model,					acc_digit_8_noise_1_first_model,					acc_digit_9_noise_1_first_model,					acc_digit_0_noise_1_last_model,					acc_digit_1_noise_1_last_model,					acc_digit_2_noise_1_last_model,					acc_digit_3_noise_1_last_model,					acc_digit_4_noise_1_last_model,					acc_digit_5_noise_1_last_model,					acc_digit_6_noise_1_last_model,					acc_digit_7_noise_1_last_model,					acc_digit_8_noise_1_last_model,					acc_digit_9_noise_1_last_model,					acc_digit_0_noise_2_first_model,					acc_digit_1_noise_2_first_model,					acc_digit_2_noise_2_first_model,					acc_digit_3_noise_2_first_model,					acc_digit_4_noise_2_first_model,					acc_digit_5_noise_2_first_model,					acc_digit_6_noise_2_first_model,					acc_digit_7_noise_2_first_model,					acc_digit_8_noise_2_first_model,					acc_digit_9_noise_2_first_model,					acc_digit_0_noise_2_last_model,					acc_digit_1_noise_2_last_model,					acc_digit_2_noise_2_last_model,					acc_digit_3_noise_2_last_model,					acc_digit_4_noise_2_last_model,					acc_digit_5_noise_2_last_model,					acc_digit_6_noise_2_last_model,					acc_digit_7_noise_2_last_model,					acc_digit_8_noise_2_last_model,					acc_digit_9_noise_2_last_model,					acc_digit_0_noise_0_flag,					acc_digit_1_noise_0_flag,					acc_digit_2_noise_0_flag,					acc_digit_3_noise_0_flag,					acc_digit_4_noise_0_flag,					acc_digit_5_noise_0_flag,					acc_digit_6_noise_0_flag,					acc_digit_7_noise_0_flag,					acc_digit_8_noise_0_flag,					acc_digit_9_noise_0_flag,					acc_digit_0_noise_1_flag,					acc_digit_1_noise_1_flag,					acc_digit_2_noise_1_flag,					acc_digit_3_noise_1_flag,					acc_digit_4_noise_1_flag,					acc_digit_5_noise_1_flag,					acc_digit_6_noise_1_flag,					acc_digit_7_noise_1_flag,					acc_digit_8_noise_1_flag,					acc_digit_9_noise_1_flag,					acc_digit_0_noise_2_flag,					acc_digit_1_noise_2_flag,					acc_digit_2_noise_2_flag,					acc_digit_3_noise_2_flag,					acc_digit_4_noise_2_flag,					acc_digit_5_noise_2_flag,					acc_digit_6_noise_2_flag,					acc_digit_7_noise_2_flag,					acc_digit_8_noise_2_flag,					acc_digit_9_noise_2_flag,					acc_all_digits_original_first_model,					acc_all_digits_original_last_model,					acc_all_digits_noise_0_first_model,					acc_all_digits_noise_0_last_model,					acc_all_digits_noise_1_first_model,					acc_all_digits_noise_1_last_model,					acc_all_digits_noise_2_first_model,					acc_all_digits_noise_2_last_model,					
0,0,9,0,						60000,1000,1000,0.005125,8.94,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.63,10.09,97.37,10.09,92.64,10.09,93.42,10.09
0,1,7,1,						60000,1000,2000,0.009566,92.03,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.96,0.00,78.30,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,79.96,0.00,98.91,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.32,0.00,32.31,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.90,0.00,97.03,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.63,17.97,97.37,18.20,92.64,13.47,93.42,17.49
0,2,3,1,						60000,1000,3000,0.004271,34.02,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						0.00,0.00,0.00,99.11,0.41,0.00,0.00,96.21,0.00,58.47,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						0.00,0.00,0.00,79.90,0.10,0.00,0.00,75.97,0.00,98.02,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						0.00,0.00,0.00,96.44,1.93,0.00,0.00,98.05,0.00,24.98,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						0.00,0.00,0.00,68.02,0.00,0.00,0.00,35.31,0.00,95.34,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.63,25.84,97.37,25.78,92.64,22.53,93.42,20.12
0,3,0,2,						60000,1000,4000,0.001553,83.53,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						10.61,0.00,0.00,95.54,0.51,0.00,0.00,93.77,0.00,49.06,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						46.63,0.00,0.00,40.89,0.10,0.00,0.00,54.38,0.00,95.24,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						38.78,0.00,0.00,92.28,1.22,0.00,0.00,96.01,0.00,17.34,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						81.02,0.00,0.00,32.97,0.00,0.00,0.00,5.16,0.00,48.56,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,						1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.63,25.33,97.37,23.91,92.64,24.86,93.42,16.70
0,4,4,2,						60000,1000,5000,0.005291,47.77,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						3.27,0.00,0.00,94.55,66.80,0.00,0.00,95.43,0.00,58.18,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						17.55,0.00,0.00,40.50,64.46,0.00,0.00,72.08,0.00,95.44,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						39.49,0.00,0.00,92.18,70.37,0.00,0.00,97.67,0.00,17.74,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						52.24,0.00,0.00,35.74,92.06,0.00,0.00,49.81,0.00,26.66,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,						98.63,32.11,97.37,29.18,92.64,31.92,93.42,25.58
0,5,9,1,						60000,1000,6000,0.009533,3.58,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						15.61,0.00,0.00,82.08,6.01,0.00,0.00,90.18,0.00,98.22,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						37.24,0.00,0.00,39.50,47.15,0.00,0.00,72.76,0.00,97.52,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						36.94,0.00,0.00,73.56,0.31,0.00,0.00,93.58,0.00,78.59,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						56.73,0.00,0.00,19.41,82.38,0.00,0.00,14.49,0.00,43.81,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,						98.63,29.59,97.37,29.59,92.64,28.63,93.42,21.52
0,6,4,0,						60000,1000,7000,0.000251,29.65,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						2.24,0.00,0.00,81.58,27.29,0.00,0.00,90.56,0.00,97.62,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						17.04,0.00,0.00,22.38,82.38,0.00,0.00,65.86,0.00,92.47,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						9.29,0.00,0.00,77.43,18.74,0.00,0.00,94.75,0.00,71.75,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						43.98,0.00,0.00,5.74,89.92,0.00,0.00,12.26,0.00,33.10,						0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,						98.63,30.30,97.37,28.12,92.64,27.55,93.42,18.32
0,7,1,0,						60000,1000,8000,0.003407,15.47,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						0.00,0.44,0.00,82.77,24.03,0.00,0.00,92.41,0.00,96.13,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						11.22,66.78,0.00,21.29,78.82,0.00,0.00,75.39,0.00,91.08,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						0.10,0.88,0.00,81.39,14.77,0.00,0.00,96.40,0.00,66.80,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						35.10,8.19,0.00,8.91,89.00,0.00,0.00,18.09,0.00,30.03,						0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,						98.63,29.97,97.37,35.51,92.64,26.43,93.42,18.90
0,8,5,0,						60000,1000,9000,0.001803,42.58,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						2.35,5.73,0.00,38.51,37.17,85.87,0.00,84.73,0.00,96.23,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						16.33,62.47,0.00,5.15,75.46,93.39,0.00,56.13,0.00,88.60,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						10.20,9.96,0.00,75.64,44.70,25.22,0.00,93.39,0.00,67.79,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						36.94,12.42,0.00,4.16,89.31,77.69,0.00,9.92,0.00,31.12,						0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,						98.63,34.50,97.37,39.66,92.64,32.86,93.42,25.31
0,9,7,2,						60000,1000,10000,0.007412,48.38,						99.49,99.65,99.03,98.42,98.78,98.77,98.54,98.54,97.64,97.32,						1.94,43.70,0.00,40.99,59.47,88.68,0.00,85.60,0.00,97.62,						99.08,99.82,96.80,96.14,97.56,97.87,97.70,97.96,97.23,93.36,						10.31,83.44,0.00,6.44,80.65,92.94,0.00,84.44,0.00,89.89,						99.29,100.00,91.57,89.50,97.25,88.45,97.60,94.46,88.19,79.09,						16.33,52.78,0.00,71.09,62.22,51.91,0.00,92.41,0.00,82.16,						98.47,99.21,92.54,94.26,96.13,93.05,95.62,93.97,92.20,78.30,						39.80,54.80,0.00,22.18,82.59,78.92,0.00,81.71,0.00,56.39,						0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,						1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,						98.63,41.69,97.37,45.09,92.64,43.30,93.42,41.60
