experiment_ID, 					ID, 					latest_new_instance_digit, 					noise type, 					Initial training dataset size, 					Oversampling Size per new instance, 					accumilated_retraining_dataset_size, 					lr, 					ewc_lambda, 										acc_digit_0_original_first_model,					acc_digit_1_original_first_model,					acc_digit_2_original_first_model,					acc_digit_3_original_first_model,					acc_digit_4_original_first_model,					acc_digit_5_original_first_model,					acc_digit_6_original_first_model,					acc_digit_7_original_first_model,					acc_digit_8_original_first_model,					acc_digit_9_original_first_model,					acc_digit_0_original_last_model,					acc_digit_1_original_last_model,					acc_digit_2_original_last_model,					acc_digit_3_original_last_model,					acc_digit_4_original_last_model,					acc_digit_5_original_last_model,					acc_digit_6_original_last_model,					acc_digit_7_original_last_model,					acc_digit_8_original_last_model,					acc_digit_9_original_last_model,					acc_digit_0_noise_0_first_model,					acc_digit_1_noise_0_first_model,					acc_digit_2_noise_0_first_model,					acc_digit_3_noise_0_first_model,					acc_digit_4_noise_0_first_model,					acc_digit_5_noise_0_first_model,					acc_digit_6_noise_0_first_model,					acc_digit_7_noise_0_first_model,					acc_digit_8_noise_0_first_model,					acc_digit_9_noise_0_first_model,					acc_digit_0_noise_0_last_model,					acc_digit_1_noise_0_last_model,					acc_digit_2_noise_0_last_model,					acc_digit_3_noise_0_last_model,					acc_digit_4_noise_0_last_model,					acc_digit_5_noise_0_last_model,					acc_digit_6_noise_0_last_model,					acc_digit_7_noise_0_last_model,					acc_digit_8_noise_0_last_model,					acc_digit_9_noise_0_last_model,					acc_digit_0_noise_1_first_model,					acc_digit_1_noise_1_first_model,					acc_digit_2_noise_1_first_model,					acc_digit_3_noise_1_first_model,					acc_digit_4_noise_1_first_model,					acc_digit_5_noise_1_first_model,					acc_digit_6_noise_1_first_model,					acc_digit_7_noise_1_first_model,					acc_digit_8_noise_1_first_model,					acc_digit_9_noise_1_first_model,					acc_digit_0_noise_1_last_model,					acc_digit_1_noise_1_last_model,					acc_digit_2_noise_1_last_model,					acc_digit_3_noise_1_last_model,					acc_digit_4_noise_1_last_model,					acc_digit_5_noise_1_last_model,					acc_digit_6_noise_1_last_model,					acc_digit_7_noise_1_last_model,					acc_digit_8_noise_1_last_model,					acc_digit_9_noise_1_last_model,					acc_digit_0_noise_2_first_model,					acc_digit_1_noise_2_first_model,					acc_digit_2_noise_2_first_model,					acc_digit_3_noise_2_first_model,					acc_digit_4_noise_2_first_model,					acc_digit_5_noise_2_first_model,					acc_digit_6_noise_2_first_model,					acc_digit_7_noise_2_first_model,					acc_digit_8_noise_2_first_model,					acc_digit_9_noise_2_first_model,					acc_digit_0_noise_2_last_model,					acc_digit_1_noise_2_last_model,					acc_digit_2_noise_2_last_model,					acc_digit_3_noise_2_last_model,					acc_digit_4_noise_2_last_model,					acc_digit_5_noise_2_last_model,					acc_digit_6_noise_2_last_model,					acc_digit_7_noise_2_last_model,					acc_digit_8_noise_2_last_model,					acc_digit_9_noise_2_last_model,					acc_digit_0_noise_0_flag,					acc_digit_1_noise_0_flag,					acc_digit_2_noise_0_flag,					acc_digit_3_noise_0_flag,					acc_digit_4_noise_0_flag,					acc_digit_5_noise_0_flag,					acc_digit_6_noise_0_flag,					acc_digit_7_noise_0_flag,					acc_digit_8_noise_0_flag,					acc_digit_9_noise_0_flag,					acc_digit_0_noise_1_flag,					acc_digit_1_noise_1_flag,					acc_digit_2_noise_1_flag,					acc_digit_3_noise_1_flag,					acc_digit_4_noise_1_flag,					acc_digit_5_noise_1_flag,					acc_digit_6_noise_1_flag,					acc_digit_7_noise_1_flag,					acc_digit_8_noise_1_flag,					acc_digit_9_noise_1_flag,					acc_digit_0_noise_2_flag,					acc_digit_1_noise_2_flag,					acc_digit_2_noise_2_flag,					acc_digit_3_noise_2_flag,					acc_digit_4_noise_2_flag,					acc_digit_5_noise_2_flag,					acc_digit_6_noise_2_flag,					acc_digit_7_noise_2_flag,					acc_digit_8_noise_2_flag,					acc_digit_9_noise_2_flag,					acc_all_digits_original_first_model,					acc_all_digits_original_last_model,					acc_all_digits_noise_0_first_model,					acc_all_digits_noise_0_last_model,					acc_all_digits_noise_1_first_model,					acc_all_digits_noise_1_last_model,					acc_all_digits_noise_2_first_model,					acc_all_digits_noise_2_last_model,					
0,0,5,1,						60000,1000,1000,0.000100,61.81,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						96.02,94.80,97.09,93.47,95.32,99.89,90.08,97.67,86.65,91.97,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						91.12,84.23,94.38,86.14,87.47,99.89,85.80,93.77,75.56,75.62,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						96.22,97.18,95.93,86.44,94.81,99.55,95.82,95.43,93.22,90.68,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						74.29,54.71,87.11,81.98,57.84,99.33,74.11,79.96,56.98,31.02,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						98.57,94.29,97.40,87.28,92.33,94.50,93.31,69.30
0,1,9,2,						60000,1000,2000,0.000110,66.10,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						97.04,95.59,96.71,92.97,84.22,99.89,86.74,94.46,86.86,99.01,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						94.39,89.78,93.12,86.73,73.12,99.78,84.86,92.02,79.67,98.02,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						96.63,97.27,93.70,85.25,87.17,99.44,92.28,88.91,91.58,98.22,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						86.53,75.77,84.30,80.30,58.35,98.77,74.63,81.23,61.09,94.45,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,93.38,97.40,89.13,92.33,93.03,93.31,79.41
0,2,3,1,						60000,1000,3000,0.000102,61.53,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						93.78,86.87,90.21,99.21,73.73,99.22,76.51,89.88,74.23,98.12,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						89.18,66.34,83.04,98.81,54.99,98.88,69.10,86.09,58.52,96.73,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						95.41,90.40,87.40,98.51,81.26,97.42,85.59,80.06,84.80,97.72,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						72.14,35.33,66.47,97.13,35.64,94.96,50.73,66.54,33.26,88.50,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,88.17,97.40,79.97,92.33,89.80,93.31,63.59
0,3,2,2,						60000,1000,4000,0.000108,0.19,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						96.94,89.16,99.42,99.50,82.89,97.87,85.07,94.84,86.65,98.51,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						94.59,71.54,98.45,98.51,66.50,92.60,75.68,90.08,74.54,96.04,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						97.04,91.89,98.84,98.91,85.54,95.52,90.81,89.49,90.97,97.22,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						83.27,54.89,96.12,97.92,49.08,84.64,54.38,73.64,50.62,84.84,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,93.08,97.40,85.75,92.33,93.62,93.31,72.84
0,4,9,0,						60000,1000,5000,0.000106,21.20,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						91.94,72.33,98.74,99.31,57.84,97.87,72.96,79.96,68.48,98.91,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						85.20,42.73,96.71,98.91,30.45,91.03,50.42,70.23,45.17,98.41,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						93.57,79.30,96.80,98.32,63.14,92.94,75.37,43.77,71.97,98.81,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						73.47,27.75,93.41,98.02,18.84,81.61,28.29,45.82,23.92,95.24,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,83.71,97.40,70.66,92.33,81.28,93.31,58.38
0,5,8,1,						60000,1000,6000,0.000108,96.60,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						89.80,53.57,98.35,99.11,58.96,97.98,76.93,76.65,96.71,99.01,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						80.31,20.62,95.45,99.01,28.21,91.37,51.46,60.12,90.86,98.91,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						92.45,64.49,94.67,96.83,64.46,92.83,78.91,43.58,97.74,99.01,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						63.57,17.36,89.63,97.72,17.21,81.17,30.17,36.19,80.39,93.36,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						98.57,84.23,97.40,70.92,92.33,82.09,93.31,60.11
0,6,9,2,						60000,1000,7000,0.000105,96.77,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						87.76,46.26,97.97,99.11,49.19,97.87,74.43,64.30,95.38,99.90,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						77.35,18.50,94.38,98.61,19.04,89.80,47.49,46.11,87.89,99.50,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						90.61,56.83,93.90,95.74,56.31,92.04,75.47,22.37,97.13,99.21,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						63.16,15.68,87.89,94.36,10.90,79.60,25.68,24.03,74.74,98.12,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						98.57,80.64,97.40,67.15,92.33,77.43,93.31,56.85
0,7,2,1,						60000,1000,8000,0.000113,97.50,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						89.39,63.08,99.52,98.02,57.03,96.86,79.65,62.65,95.07,99.90,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						77.55,27.49,98.16,95.54,23.93,85.87,48.96,43.58,86.24,99.31,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						91.63,71.89,98.06,93.56,63.75,89.91,82.36,28.31,96.10,99.41,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						61.63,19.65,95.93,89.11,12.22,73.99,25.05,20.91,70.02,98.02,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,						98.57,83.74,97.40,68.10,92.33,81.18,93.31,56.23
0,8,5,2,						60000,1000,9000,0.000101,43.46,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						89.49,65.73,99.42,98.02,59.57,99.44,69.83,66.93,91.68,99.21,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						75.92,24.85,97.87,94.75,25.66,98.21,38.94,50.10,79.67,98.91,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						90.41,74.63,98.35,92.97,67.52,96.64,75.57,38.72,94.56,98.91,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						57.76,13.22,95.54,87.23,10.59,93.95,18.16,26.85,57.70,97.03,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,						98.57,83.62,97.40,67.83,92.33,82.53,93.31,55.16
0,9,3,1,						60000,1000,10000,0.000101,3.81,						99.49,99.65,98.84,98.42,98.88,98.77,98.64,98.54,97.43,96.93,						84.29,64.93,98.64,99.50,60.18,97.87,63.78,60.80,89.12,99.01,						98.98,99.74,97.19,95.94,97.86,98.09,97.81,98.15,96.92,93.16,						69.39,29.16,95.64,99.11,30.75,93.72,34.34,42.70,74.74,98.71,						99.39,100.00,90.89,88.61,97.35,87.89,97.49,93.87,86.55,80.18,						87.24,75.07,96.22,98.51,68.02,93.83,71.92,28.11,92.51,98.91,						98.67,99.65,92.34,93.96,96.95,92.26,95.41,94.07,91.89,77.30,						51.12,19.47,90.12,97.03,15.58,87.89,17.12,21.01,52.98,95.14,						0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,						0.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,						0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,						98.57,81.53,97.40,66.29,92.33,80.77,93.31,54.25
