experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,8,1,21.60,77.60,86.45,86.45,99.69
0,1,0,8,1,77.60,67.20,86.45,99.69,98.67
0,1,1,9,0,17.20,76.80,93.16,70.76,96.53
0,2,0,8,1,67.20,49.20,86.45,98.67,97.43
0,2,1,9,0,76.80,90.40,93.16,96.53,99.41
0,2,2,9,0,46.80,76.00,93.16,96.53,99.41
0,3,0,8,1,49.20,46.40,86.45,97.43,97.43
0,3,1,9,0,90.40,78.40,93.16,99.41,98.81
0,3,2,9,0,76.00,63.20,93.16,99.41,98.81
0,3,3,5,2,40.40,73.60,92.26,76.68,97.09
0,4,0,8,1,46.40,35.20,86.45,97.43,96.71
0,4,1,9,0,78.40,66.80,93.16,98.81,98.02
0,4,2,9,0,63.20,56.40,93.16,98.81,98.02
0,4,3,5,2,73.60,72.80,92.26,97.09,95.63
0,4,4,3,1,6.40,40.40,88.22,81.58,95.45
0,5,0,8,1,35.20,32.80,86.45,96.71,95.69
0,5,1,9,0,66.80,54.40,93.16,98.02,97.52
0,5,2,9,0,56.40,48.40,93.16,98.02,97.52
0,5,3,5,2,72.80,76.40,92.26,95.63,97.76
0,5,4,3,1,40.40,33.60,88.22,95.45,94.75
0,5,5,5,1,48.00,68.80,88.23,94.17,97.31
0,6,0,8,1,32.80,32.00,86.45,95.69,95.38
0,6,1,9,0,54.40,60.80,93.16,97.52,97.82
0,6,2,9,0,48.40,56.00,93.16,97.52,97.82
0,6,3,5,2,76.40,77.20,92.26,97.76,97.98
0,6,4,3,1,33.60,32.40,88.22,94.75,94.26
0,6,5,5,1,68.80,69.20,88.23,97.31,96.97
0,6,6,9,2,45.20,61.60,78.99,93.36,96.13
0,7,0,8,1,32.00,41.20,86.45,95.38,97.23
0,7,1,9,0,60.80,53.60,93.16,97.82,97.82
0,7,2,9,0,56.00,47.60,93.16,97.82,97.82
0,7,3,5,2,77.20,74.00,92.26,97.98,97.76
0,7,4,3,1,32.40,30.40,88.22,94.26,93.27
0,7,5,5,1,69.20,64.40,88.23,96.97,95.74
0,7,6,9,2,61.60,43.20,78.99,96.13,93.16
0,7,7,8,1,31.60,43.60,86.45,95.38,97.23
0,8,0,8,1,41.20,43.20,86.45,97.23,97.54
0,8,1,9,0,53.60,59.60,93.16,97.82,97.72
0,8,2,9,0,47.60,49.60,93.16,97.82,97.72
0,8,3,5,2,74.00,82.80,92.26,97.76,98.88
0,8,4,3,1,30.40,36.80,88.22,93.27,91.58
0,8,5,5,1,64.40,78.00,88.23,95.74,96.97
0,8,6,9,2,43.20,46.80,78.99,93.16,94.35
0,8,7,8,1,43.60,47.20,86.45,97.23,97.54
0,8,8,5,2,48.40,61.60,92.26,97.76,98.88
0,9,0,8,1,43.20,38.40,86.45,97.54,96.51
0,9,1,9,0,59.60,54.80,93.16,97.72,98.12
0,9,2,9,0,49.60,53.20,93.16,97.72,98.12
0,9,3,5,2,82.80,78.40,92.26,98.88,98.54
0,9,4,3,1,36.80,28.80,88.22,91.58,90.79
0,9,5,5,1,78.00,71.20,88.23,96.97,96.41
0,9,6,9,2,46.80,50.40,78.99,94.35,95.94
0,9,7,8,1,47.20,42.80,86.45,97.54,96.51
0,9,8,5,2,61.60,56.40,92.26,98.88,98.54
0,9,9,9,2,41.20,45.60,78.99,94.35,95.94
0,10,0,8,1,38.40,40.40,86.45,96.51,97.33
0,10,1,9,0,54.80,60.80,93.16,98.12,97.92
0,10,2,9,0,53.20,48.80,93.16,98.12,97.92
0,10,3,5,2,78.40,77.20,92.26,98.54,98.09
0,10,4,3,1,28.80,29.20,88.22,90.79,92.87
0,10,5,5,1,71.20,68.00,88.23,96.41,96.41
0,10,6,9,2,50.40,46.40,78.99,95.94,94.45
0,10,7,8,1,42.80,42.40,86.45,96.51,97.33
0,10,8,5,2,56.40,52.40,92.26,98.54,98.09
0,10,9,9,2,45.60,38.80,78.99,95.94,94.45
0,10,10,2,0,26.40,57.20,96.80,81.49,96.51
0,11,0,8,1,40.40,37.60,86.45,97.33,96.82
0,11,1,9,0,60.80,49.20,93.16,97.92,97.62
0,11,2,9,0,48.80,48.00,93.16,97.92,97.62
0,11,3,5,2,77.20,74.80,92.26,98.09,97.65
0,11,4,3,1,29.20,28.00,88.22,92.87,93.66
0,11,5,5,1,68.00,62.80,88.23,96.41,96.08
0,11,6,9,2,46.40,47.20,78.99,94.45,92.86
0,11,7,8,1,42.40,40.80,86.45,97.33,96.82
0,11,8,5,2,52.40,53.20,92.26,98.09,97.65
0,11,9,9,2,38.80,33.60,78.99,94.45,92.86
0,11,10,2,0,57.20,56.40,96.80,96.51,95.93
0,11,11,7,0,44.40,54.80,98.15,93.87,96.21
0,12,0,8,1,37.60,36.00,86.45,96.82,96.30
0,12,1,9,0,49.20,67.20,93.16,97.62,98.51
0,12,2,9,0,48.00,62.00,93.16,97.62,98.51
0,12,3,5,2,74.80,75.20,92.26,97.65,96.75
0,12,4,3,1,28.00,27.20,88.22,93.66,92.67
0,12,5,5,1,62.80,62.80,88.23,96.08,95.18
0,12,6,9,2,47.20,61.60,78.99,92.86,95.74
0,12,7,8,1,40.80,40.00,86.45,96.82,96.30
0,12,8,5,2,53.20,55.20,92.26,97.65,96.75
0,12,9,9,2,33.60,47.20,78.99,92.86,95.74
0,12,10,2,0,56.40,55.20,96.80,95.93,94.77
0,12,11,7,0,54.80,53.20,98.15,96.21,94.84
0,12,12,4,0,26.00,40.40,97.45,82.69,83.40
0,13,0,8,1,36.00,33.20,86.45,96.30,96.20
0,13,1,9,0,67.20,67.60,93.16,98.51,98.51
0,13,2,9,0,62.00,62.00,93.16,98.51,98.51
0,13,3,5,2,75.20,76.00,92.26,96.75,96.86
0,13,4,3,1,27.20,34.00,88.22,92.67,93.96
0,13,5,5,1,62.80,63.20,88.23,95.18,95.29
0,13,6,9,2,61.60,56.80,78.99,95.74,95.44
0,13,7,8,1,40.00,35.60,86.45,96.30,96.20
0,13,8,5,2,55.20,56.80,92.26,96.75,96.86
0,13,9,9,2,47.20,48.40,78.99,95.74,95.44
0,13,10,2,0,55.20,57.20,96.80,94.77,94.86
0,13,11,7,0,53.20,51.60,98.15,94.84,95.33
0,13,12,4,0,40.40,38.40,97.45,83.40,85.13
0,13,13,1,2,34.80,68.40,99.38,76.65,89.87
0,14,0,8,1,33.20,34.40,86.45,96.20,95.48
0,14,1,9,0,67.60,58.80,93.16,98.51,98.41
0,14,2,9,0,62.00,60.40,93.16,98.51,98.41
0,14,3,5,2,76.00,74.80,92.26,96.86,96.52
0,14,4,3,1,34.00,34.00,88.22,93.96,93.76
0,14,5,5,1,63.20,62.00,88.23,95.29,95.52
0,14,6,9,2,56.80,59.60,78.99,95.44,96.33
0,14,7,8,1,35.60,36.80,86.45,96.20,95.48
0,14,8,5,2,56.80,55.20,92.26,96.86,96.52
0,14,9,9,2,48.40,46.00,78.99,95.44,96.33
0,14,10,2,0,57.20,55.20,96.80,94.86,93.02
0,14,11,7,0,51.60,59.60,98.15,95.33,96.60
0,14,12,4,0,38.40,38.40,97.45,85.13,81.77
