experiment_ID, 					ID, 					instance_ID, 					instance_digit,					instance_noise_type, 					acc_instance_before_last_model, 					acc_instance_last_model,					acc_on_task_first_model,					acc_on_task_before_last_model, 					acc_on_task_last_model					
0,0,0,9,0,24.80,84.80,92.77,92.77,99.70
0,1,0,9,0,84.80,68.40,92.77,99.70,98.32
0,1,1,5,1,26.00,86.80,87.89,75.78,98.32
0,2,0,9,0,68.40,56.40,92.77,98.32,97.52
0,2,1,5,1,86.80,78.80,87.89,98.32,97.09
0,2,2,2,2,19.60,59.20,93.22,82.66,98.84
0,3,0,9,0,56.40,52.80,92.77,97.52,97.62
0,3,1,5,1,78.80,72.40,87.89,97.09,95.29
0,3,2,2,2,59.20,45.20,93.22,98.84,97.67
0,3,3,9,1,45.60,62.00,79.98,94.35,97.13
0,4,0,9,0,52.80,52.40,92.77,97.62,97.72
0,4,1,5,1,72.40,71.60,87.89,95.29,95.40
0,4,2,2,2,45.20,60.80,93.22,97.67,99.22
0,4,3,9,1,62.00,63.60,79.98,97.13,97.32
0,4,4,2,2,43.60,76.40,93.22,97.67,99.22
0,5,0,9,0,52.40,59.60,92.77,97.72,98.61
0,5,1,5,1,71.60,66.40,87.89,95.40,94.62
0,5,2,2,2,60.80,57.60,93.22,99.22,99.42
0,5,3,9,1,63.60,79.20,79.98,97.32,98.32
0,5,4,2,2,76.40,66.40,93.22,99.22,99.42
0,5,5,9,2,31.20,60.40,77.40,92.37,96.93
0,6,0,9,0,59.60,49.20,92.77,98.61,97.62
0,6,1,5,1,66.40,80.40,87.89,94.62,97.98
0,6,2,2,2,57.60,51.20,93.22,99.42,98.26
0,6,3,9,1,79.20,65.20,79.98,98.32,97.32
0,6,4,2,2,66.40,63.60,93.22,99.42,98.26
0,6,5,9,2,60.40,38.80,77.40,96.93,93.66
0,6,6,5,1,22.80,61.60,87.89,94.62,97.98
0,7,0,9,0,49.20,38.00,92.77,97.62,96.33
0,7,1,5,1,80.40,84.40,87.89,97.98,97.98
0,7,2,2,2,51.20,48.00,93.22,98.26,97.77
0,7,3,9,1,65.20,55.60,79.98,97.32,92.57
0,7,4,2,2,63.60,58.80,93.22,98.26,97.77
0,7,5,9,2,38.80,24.80,77.40,93.66,87.02
0,7,6,5,1,61.60,71.60,87.89,97.98,97.98
0,7,7,3,1,0.00,13.20,88.42,88.81,94.85
0,8,0,9,0,38.00,34.40,92.77,96.33,95.14
0,8,1,5,1,84.40,86.00,87.89,97.98,96.75
0,8,2,2,2,48.00,44.40,93.22,97.77,96.71
0,8,3,9,1,55.60,50.00,79.98,92.57,91.97
0,8,4,2,2,58.80,58.00,93.22,97.77,96.71
0,8,5,9,2,24.80,21.60,77.40,87.02,80.57
0,8,6,5,1,71.60,74.40,87.89,97.98,96.75
0,8,7,3,1,13.20,33.60,88.42,94.85,96.34
0,8,8,3,1,22.00,36.80,88.42,94.85,96.34
0,9,0,9,0,34.40,41.20,92.77,95.14,96.63
0,9,1,5,1,86.00,84.40,87.89,96.75,96.86
0,9,2,2,2,44.40,40.00,93.22,96.71,96.03
0,9,3,9,1,50.00,64.40,79.98,91.97,94.25
0,9,4,2,2,58.00,53.20,93.22,96.71,96.03
0,9,5,9,2,21.60,34.00,77.40,80.57,88.40
0,9,6,5,1,74.40,69.20,87.89,96.75,96.86
0,9,7,3,1,33.60,21.60,88.42,96.34,95.74
0,9,8,3,1,36.80,30.40,88.42,96.34,95.74
0,9,9,9,0,35.60,44.40,92.77,95.14,96.63
